concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi,tmp_name_en_source
388,Removal of ear canal tumor (eg exostosis),Procedure,FHL,FHL,NA,4112,1970-01-01,2099-12-31,NA,Korvakäytävän tuumorin poisto (esim. exostoosi),Google
389,Correction surgery of the ear canal,Procedure,FHL,FHL,NA,4113,1970-01-01,2099-12-31,NA,Korvakäytäväatresian korjausleikkaus,Google
390,Other measure in this category,Procedure,FHL,FHL,NA,4119,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
391,Tympanic puncture or parasentosis in general anesthesia or operating room,Procedure,FHL,FHL,NA,4121,1970-01-01,2099-12-31,NA,Tärykalvopunktio tai parasenteesi yleisanestesiassa tai leikkaussalissa,Google
392,Tympanostomy (tympanic tube),Procedure,FHL,FHL,NA,4122,1970-01-01,2099-12-31,NA,Tympanostomia (tärykalvoputki),Google
393,Other measure in this category,Procedure,FHL,FHL,NA,4129,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
394,Phenestration (opening of the archway),Procedure,FHL,FHL,NA,4131,1970-01-01,2099-12-31,NA,Fenestraatio (kaarikäytävän avaus),Google
395,"Crurotomy, fork truncation, and partial removal of the tripod plate",Procedure,FHL,FHL,NA,4132,1970-01-01,2099-12-31,NA,"Crurotomia, haarakkeen katkaisu ja jalustimen levyn osittainen poisto",Google
396,Stapedectomy sampling,Procedure,FHL,FHL,NA,4133,1970-01-01,2099-12-31,NA,Stapedektomia otoskl,Google
397,"Interposition, removal of the disk and placing at least another column on top of the window",Procedure,FHL,FHL,NA,4134,1970-01-01,2099-12-31,NA,"Interpositio, levyn poisto ja ainakin toisen haarakkeen asettaminen ikkunan päälle",Google
398,Other measure in this category,Procedure,FHL,FHL,NA,4139,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
399,Myringoplasty (also for reasons other than inflammation),Procedure,FHL,FHL,NA,4141,1970-01-01,2099-12-31,NA,Myringoplastia (myös muista syistä kuin tulehdus),Google
400,Polyp removal,Procedure,FHL,FHL,NA,4142,1970-01-01,2099-12-31,NA,Polyypin poisto,Google
401,Atticotomy or atticoanthromy through the ear canal,Procedure,FHL,FHL,NA,4143,1970-01-01,2099-12-31,NA,Attikotomia tai attikoantromia korvakäytävän kautta,Google
402,Mastoidectomy or aticomastoidectomy,Procedure,FHL,FHL,NA,4144,1970-01-01,2099-12-31,NA,Mastoidektomia tai attikomastoidektomia,Google
403,"Tympanomastoidectomy, includes possible tympanoplasty",Procedure,FHL,FHL,NA,4145,1970-01-01,2099-12-31,NA,"Tympanomastoidektomia, sisältää mahdollisen tympanoplastian",Google
404,Radical cutting (bridge broken),Procedure,FHL,FHL,NA,4146,1970-01-01,2099-12-31,NA,Radikaalileikkaus (silta katkaistaan),Google
405,"Radical surgery, cavity filling and middle ear and / or eardrum plastic",Procedure,FHL,FHL,NA,4147,1970-01-01,2099-12-31,NA,"Radikaalileikkaus, ontelon täyttö ja välikorvan ja/tai tärykalvon plastia",Google
406,Radical cutting and cavity filling,Procedure,FHL,FHL,NA,4148,1970-01-01,2099-12-31,NA,Radikaalileikkaus ja ontelon täyttö,Google
407,Tympanoplasty (including for reasons other than inflammation),Procedure,FHL,FHL,NA,4150,1970-01-01,2099-12-31,NA,Tympanoplastia (myös muusta syystä kuin tulehdus),Google
408,Reoperation for chronic otitis media,Procedure,FHL,FHL,NA,4151,1970-01-01,2099-12-31,NA,Kroonisen välikorvantulehdukseen kohdistuva uusintaleikkaus,Google
409,Other measure in this category,Procedure,FHL,FHL,NA,4159,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
410,Exploratory tympanotomy,Procedure,FHL,FHL,NA,4161,1970-01-01,2099-12-31,NA,Eksplorativinen tympanotomia,Google
411,Interruption of nerve tympanic and / or Chorda tympanum,Procedure,FHL,FHL,NA,4162,1970-01-01,2099-12-31,NA,Nervus tympanikuksen ja/tai Chorda tympanin katkaisu,Google
412,Removal of middle ear tumor,Procedure,FHL,FHL,NA,4163,1970-01-01,2099-12-31,NA,Välikorvatuumorin poisto,Google
413,Other measure in this category,Procedure,FHL,FHL,NA,4169,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
414,Labyrinth reduction or labyrintectomy,Procedure,FHL,FHL,NA,4171,1970-01-01,2099-12-31,NA,Labyrinttidestruktio tai labyrintektomia,Google
415,Translabyrinth apex correction,Procedure,FHL,FHL,NA,4172,1970-01-01,2099-12-31,NA,Translabyrintaarinen apexkorjaus,Google
416,Surgery on Saccus endolymphaticus,Procedure,FHL,FHL,NA,4173,1970-01-01,2099-12-31,NA,Saccus endolymphaticukseen kohdistuva leikkaus,Google
417,Other measure in this category,Procedure,FHL,FHL,NA,4179,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
418,Surgery on the auditory or balance nerve,Procedure,FHL,FHL,NA,4181,1970-01-01,2099-12-31,NA,Kuulo- tai tasapainohermoon kohdistuva leikkaus,Google
419,Surgery on the facial nerve,Procedure,FHL,FHL,NA,4182,1970-01-01,2099-12-31,NA,Kasvohermoon kohdistuva leikkaus,Google
420,Other measure in this category,Procedure,FHL,FHL,NA,4189,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
421,"Tissue removal tissue, plastic",Procedure,FHL,FHL,NA,4201,1970-01-01,2099-12-31,NA,"Ulkonenän kudosta poistava leikkaus, sisältää plastian",Google
422,Forming an external pyramid without mobilization,Procedure,FHL,FHL,NA,4202,1970-01-01,2099-12-31,NA,Ulkoisen pyramiidin muovaus ilman mobilisaatiota,Google
423,Mobilization and repositioning of the external pyramid,Procedure,FHL,FHL,NA,4203,1970-01-01,2099-12-31,NA,Ulkoisen pyramiidin mobilisaatio ja repositio,Google
424,Molding of the cartilaginous part of the nose,Procedure,FHL,FHL,NA,4204,1970-01-01,2099-12-31,NA,Nenän rustoisen osan muovausleikkaus,Google
425,Other measure in this category,Procedure,FHL,FHL,NA,4209,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
426,Transeptal septal resection and reconstruction,Procedure,FHL,FHL,NA,4211,1970-01-01,2099-12-31,NA,Transseptaalinen septumresektio ja rekonstruktio,Google
427,Maxillapremmaxilla opening septum resection and reconstruction,Procedure,FHL,FHL,NA,4212,1970-01-01,2099-12-31,NA,Maxillapremmaxilla-avaus septumresektio ja rekonstruktio,Google
428,Septum perforation occlusion,Procedure,FHL,FHL,NA,4213,1970-01-01,2099-12-31,NA,Septumperforaation sulku,Google
429,Other measure in this category,Procedure,FHL,FHL,NA,4219,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
430,"Polyp removal from the nasal cavity, sinus puncture or irrigation, or biopsy under general anesthesia or operating room",Procedure,FHL,FHL,NA,4221,1970-01-01,2099-12-31,NA,"Polyypin poisto nenäontelosta, sivuontelopunktio tai huuhtelu tai biopsia yleisanestesiassa tai leikkaussalissa",Google
431,Endonasal etmoidectomy,Procedure,FHL,FHL,NA,4222,1970-01-01,2099-12-31,NA,Endonasaalinen etmoidektomia,Google
432,Outeroid etomoidectomy,Procedure,FHL,FHL,NA,4223,1970-01-01,2099-12-31,NA,Ulkokautta suoritettava etmoidektomia,Google
433,Endonasal anthrostomy,Procedure,FHL,FHL,NA,4224,1970-01-01,2099-12-31,NA,Endonasaalinen antrostomia,Google
434,"Exploratory buccal opening, includes polyps and cyst removal",Procedure,FHL,FHL,NA,4225,1970-01-01,2099-12-31,NA,"Eksploratiivinen poskiontelon avaus, sisältää polyypin ja kystan poiston",Google
435,Posterior radical surgery and possible etmoidectomy,Procedure,FHL,FHL,NA,4226,1970-01-01,2099-12-31,NA,Poskionteloradikaalileikkaus ja mahdollinen etmoidektomia,Google
436,Forehead cavity drainage,Procedure,FHL,FHL,NA,4227,1970-01-01,2099-12-31,NA,Otsaontelonn kanalisaatio,Google
437,Forehead radical section drainage,Procedure,FHL,FHL,NA,4228,1970-01-01,2099-12-31,NA,Otsaonteloradikaalileikkaus kanalisaatio,Google
438,Forehead cavity radical cutting and filling,Procedure,FHL,FHL,NA,4230,1970-01-01,2099-12-31,NA,Otsaonteloradikaalileikkaus ja täyttö,Google
439,Sphenotomy,Procedure,FHL,FHL,NA,4231,1970-01-01,2099-12-31,NA,Sfenotomia,Google
440,Other measure in this category,Procedure,FHL,FHL,NA,4239,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
441,Filling surgery,Procedure,FHL,FHL,NA,4241,1970-01-01,2099-12-31,NA,Täyttöleikkaus,Google
442,Transplantation of the lateral wall of the nose,Procedure,FHL,FHL,NA,4242,1970-01-01,2099-12-31,NA,Nenän lateraaliseinän siirtoleikkaus,Google
443,Other measure in this category,Procedure,FHL,FHL,NA,4249,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
444,Perforation of coanal tressia or plastic,Procedure,FHL,FHL,NA,4251,1970-01-01,2099-12-31,NA,Koanaaliatresian perforointi tai plastia,Google
445,"Resection, coagulation or cryo on the cortex and nasal mucosa",Procedure,FHL,FHL,NA,4252,1970-01-01,2099-12-31,NA,"Kuorikkoihin ja nenän limakalvoon kohdistuva resektio, koagulaatio tai kryo",Google
446,Cauterization or tamponade of epistaxis in general anesthesia or operating room,Procedure,FHL,FHL,NA,4253,1970-01-01,2099-12-31,NA,Nenäverenvuodon kauterisaatio tai tamponaatio yleisanestesiassa tai leikkaussalissa,Google
447,Vascular ligation due to epistaxis,Procedure,FHL,FHL,NA,4254,1970-01-01,2099-12-31,NA,Verisuoniligaatio nenäverenvuodon vuoksi,Google
448,Rhinophytic surgery,Procedure,FHL,FHL,NA,4255,1970-01-01,2099-12-31,NA,Rinofymaleikkaus,Google
449,Nasal or sinus tumor removal,Procedure,FHL,FHL,NA,4256,1970-01-01,2099-12-31,NA,Nenän tai sivuontelon kasvaimen poisto,Google
450,Other measure in this category,Procedure,FHL,FHL,NA,4259,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
451,Dental / oral examination or basic treatment procedure under general anesthesia,Procedure,FHL,FHL,NA,4301,1970-01-01,2099-12-31,NA,Hampaiston/suuontelon tutkimus tai perushoitotoimenpide yleisanestesiassa,Google
452,Tooth patching under general anesthesia,Procedure,FHL,FHL,NA,4302,1970-01-01,2099-12-31,NA,Hampaan paikkaus yleisanestesiassa,Google
453,Hamp reveal surgery,Procedure,FHL,FHL,NA,4303,1970-01-01,2099-12-31,NA,Hamp paljastusleikkaus,Google
454,Tooth or tooth extraction under general anesthesia,Procedure,FHL,FHL,NA,4304,1970-01-01,2099-12-31,NA,Hampaan tai hampaiden poisto yleisanestesiassa,Google
455,Tooth extraction by cutting,Procedure,FHL,FHL,NA,4305,1970-01-01,2099-12-31,NA,Hampaan poisto leikkaamalla,Google
456,Deep root canal incision,Procedure,FHL,FHL,NA,4306,1970-01-01,2099-12-31,NA,Syvän hammasjuuripesäkkeen insisio,Google
457,Root canal treatment,Procedure,FHL,FHL,NA,4307,1970-01-01,2099-12-31,NA,Hampaan juurihoito,Google
458,Simple tooth transplantation,Procedure,FHL,FHL,NA,4310,1970-01-01,2099-12-31,NA,Hampaan yksinkertainen transplantaatio,Google
459,Tooth translation in the gum,Procedure,FHL,FHL,NA,4311,1970-01-01,2099-12-31,NA,Hampaan transplaatio ienvarrella,Google
460,Orthodontic corticotomy of the alveolar bone,Procedure,FHL,FHL,NA,4312,1970-01-01,2099-12-31,NA,Alveoliluun ortodontinen kortikotomia,Google
461,Internal / external fixation of the implant,Procedure,FHL,FHL,NA,4313,1970-01-01,2099-12-31,NA,Implantaatin suunsisäinen/-ulkoinen kiinnitys,Google
462,Oral surgery after general anesthesia,Procedure,FHL,FHL,NA,4314,1970-01-01,2099-12-31,NA,Suukirurginen jälkihoitotoimenpide yleisanestesiassa,Google
463,Other measure in this category,Procedure,FHL,FHL,NA,4319,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
464,Periodontal surgery,Procedure,FHL,FHL,NA,4321,1970-01-01,2099-12-31,NA,Parodontaalinen leikkaus,Google
465,"Partial mucosal removal or cryo (biopsy, tumor, hyperplasty)",Procedure,FHL,FHL,NA,4322,1970-01-01,2099-12-31,NA,"Limakalvon osittainen poisto tai kryo (biopsia, tuumori, hyperplastia)",Google
466,Mucosal plastic (including fistula closure),Procedure,FHL,FHL,NA,4323,1970-01-01,2099-12-31,NA,Limakalvoplastia (mm. fistelin sulku),Google
467,Mucosal plaque as a prosthetic procedure (with alveoli),Procedure,FHL,FHL,NA,4324,1970-01-01,2099-12-31,NA,Limakalvopla preproteettisena toimenpiteenä (alveoleineen),Google
468,Mucosal plastic surgery or skin / mucosal graft,Procedure,FHL,FHL,NA,4325,1970-01-01,2099-12-31,NA,Limakalvoplastia tai ihon/limakalvon siirre,Google
469,Other measure in this category,Procedure,FHL,FHL,NA,4329,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
470,Removal of cyst or cysts,Procedure,FHL,FHL,NA,4331,1970-01-01,2099-12-31,NA,Kystan tai kystien poisto,Google
471,Lower jaw resection or tumor removal,Procedure,FHL,FHL,NA,4332,1970-01-01,2099-12-31,NA,Alaleuan resektio tai tuumorin poisto,Google
472,Removal of the lower jaw,Procedure,FHL,FHL,NA,4333,1970-01-01,2099-12-31,NA,Alaleuan poisto,Google
473,Upper jaw resection or tumor removal,Procedure,FHL,FHL,NA,4334,1970-01-01,2099-12-31,NA,Yläleuan resektio tai tuumorin poisto,Google
474,Removal of the upper jaw,Procedure,FHL,FHL,NA,4335,1970-01-01,2099-12-31,NA,Yläleuan poisto,Google
475,Other measure in this category,Procedure,FHL,FHL,NA,4339,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
476,"Closed jaw osteotomy (condylotomy, etc.)",Procedure,FHL,FHL,NA,4341,1970-01-01,2099-12-31,NA,Alaleuan sulkeinen osteotomia (kondylotomia ym.),Google
477,Closed jaw closed osteotomy and shaping (jaw deformities),Procedure,FHL,FHL,NA,4342,1970-01-01,2099-12-31,NA,Alaleuan sulkeinen osteotomia ja muovaus (leukadeformiteetit),Google
478,Lower jaw open osteotomy,Procedure,FHL,FHL,NA,4343,1970-01-01,2099-12-31,NA,Alaleuan avoin osteotomia,Google
479,Osteotomy and shaping of the lower jaw (jaw deformities),Procedure,FHL,FHL,NA,4344,1970-01-01,2099-12-31,NA,Alaleuan avoin osteotomia ja muovaus (leukadeformiteetit),Google
480,"Reconstruction of the mandible (bone graft, etc.)",Procedure,FHL,FHL,NA,4345,1970-01-01,2099-12-31,NA,Alaleuan rekonstruktio (luusiirre ym.),Google
481,"Jaw joint plastic (graft, ectomy)",Procedure,FHL,FHL,NA,4346,1970-01-01,2099-12-31,NA,"Leukanivelen plastia (siirre, ektomia)",Google
482,Osteotomy of the upper jaw,Procedure,FHL,FHL,NA,4347,1970-01-01,2099-12-31,NA,Yläleuan osteotomia,Google
483,Reconstruction of the upper jaw,Procedure,FHL,FHL,NA,4348,1970-01-01,2099-12-31,NA,Yläleuan rekonstruktio,Google
484,Other measure in this category,Procedure,FHL,FHL,NA,4359,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
485,Lip plastic or reconstruction due to cleft lip,Procedure,FHL,FHL,NA,4361,1970-01-01,2099-12-31,NA,Huulen plastia tai rekonstruktio suuhalkion vuoksi,Google
486,Nozzle reconstruction,Procedure,FHL,FHL,NA,4362,1970-01-01,2099-12-31,NA,Suulakirekonstruktio,Google
487,Hidden slit reconstruction,Procedure,FHL,FHL,NA,4363,1970-01-01,2099-12-31,NA,Piilohalkiorekonstruktio,Google
488,Pharyngeal tongue plastic,Procedure,FHL,FHL,NA,4364,1970-01-01,2099-12-31,NA,Nielun kielekeplastia,Google
489,Correction of nasal deformity,Procedure,FHL,FHL,NA,4365,1970-01-01,2099-12-31,NA,Nenädeformiteetin korjaus,Google
490,Upper jaw scar repair surgery,Procedure,FHL,FHL,NA,4366,1970-01-01,2099-12-31,NA,Yläleuan arven korjausleikkaus,Google
491,Bone transfer to the upper jaw,Procedure,FHL,FHL,NA,4367,1970-01-01,2099-12-31,NA,Luusiirto yläleukaan,Google
492,Closing the fistula of the mouth,Procedure,FHL,FHL,NA,4368,1970-01-01,2099-12-31,NA,Suulaen fistelin sulku,Google
493,Alveolar arch repair surgery,Procedure,FHL,FHL,NA,4370,1970-01-01,2099-12-31,NA,Alveolaarikaaren korjausleikkaus,Google
494,Other measure in this category,Procedure,FHL,FHL,NA,4379,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
495,Exemption of local change,Procedure,FHL,FHL,NA,4381,1970-01-01,2099-12-31,NA,Paikallisen muutoksen eksisio,Google
496,Lip resection and / or plastic,Procedure,FHL,FHL,NA,4382,1970-01-01,2099-12-31,NA,Huulen resektio ja/tai plastia,Google
497,Mucosal tumor removal and possible reconstruction,Procedure,FHL,FHL,NA,4383,1970-01-01,2099-12-31,NA,Suulaen tuumori poisto ja mahdollinen rekonstruktio,Google
498,Closing of the lips or palate fistula,Procedure,FHL,FHL,NA,4384,1970-01-01,2099-12-31,NA,Huulien tai suulaen fistelin sulku,Google
499,Other measure in this category,Procedure,FHL,FHL,NA,4389,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
500,Tongue cutting in general anesthesia or operating room,Procedure,FHL,FHL,NA,4391,1970-01-01,2099-12-31,NA,Kielijänteen katkaisu yleisanestesiassa tai leikkaussalissa,Google
501,Tongue and / or Mouth resection or excision,Procedure,FHL,FHL,NA,4392,1970-01-01,2099-12-31,NA,Kielen ja/tai suupohjan resektio tai eksisio,Google
502,Kielen plastia,Procedure,FHL,FHL,NA,4393,1970-01-01,2099-12-31,NA,Kielen plastia,Google
503,Glossectomy or hemiglossectomy,Procedure,FHL,FHL,NA,4394,1970-01-01,2099-12-31,NA,Glossektomia tai hemiglossektomia,Google
504,Other measure in this category,Procedure,FHL,FHL,NA,4399,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
505,Saliva removal,Procedure,FHL,FHL,NA,4401,1970-01-01,2099-12-31,NA,Sylkikiven poisto,Google
506,Removal or exploration of a salivary change (eg ranula),Procedure,FHL,FHL,NA,4402,1970-01-01,2099-12-31,NA,Sylkir muutoksen (esim. ranulan) poisto tai eksploraatio,Google
507,Submandibular gland removal,Procedure,FHL,FHL,NA,4403,1970-01-01,2099-12-31,NA,Submandibulaarinen rauhasen poisto,Google
508,Complete removal of the parotid gland,Procedure,FHL,FHL,NA,4404,1970-01-01,2099-12-31,NA,Parotisrauhasen poisto kokonaan,Google
509,Partial removal of the parotid gland,Procedure,FHL,FHL,NA,4405,1970-01-01,2099-12-31,NA,Parotisrauhasen poisto osittain,Google
510,"Reconstruction of the salivary gland, eg graft",Procedure,FHL,FHL,NA,4406,1970-01-01,2099-12-31,NA,Sylkirauhastiehyeen rekonstruktio esim. siirre,Google
511,Other measure in this category,Procedure,FHL,FHL,NA,4409,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
512,Guitar cutting,Procedure,FHL,FHL,NA,4451,1970-01-01,2099-12-31,NA,Kitarisaleikkaus,Google
513,Tonsil surgery,Procedure,FHL,FHL,NA,4452,1970-01-01,2099-12-31,NA,Nielurisaleikkaus,Google
514,Other and tonsil surgery,Procedure,FHL,FHL,NA,4453,1970-01-01,2099-12-31,NA,Kita- ja nielurisaleikka,Google
515,Opening of peritonsillar diabetes,Procedure,FHL,FHL,NA,4454,1970-01-01,2099-12-31,NA,Peritonsillariabsessin avaus,Google
516,Stopping postoperative hemorrhage in the operating room,Procedure,FHL,FHL,NA,4455,1970-01-01,2099-12-31,NA,Risaleikkauksen jälkeisen verenvuodon tyrehdyttäminen leikkaussalissa,Google
517,Other measure in this category,Procedure,FHL,FHL,NA,4459,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
518,"Local change biopsy, excision, or cryotherapy",Procedure,FHL,FHL,NA,4461,1970-01-01,2099-12-31,NA,"Paikallisen muutoksen biopsia, eksisio tai kryohoito",Google
519,"Extensive removal of the pharynx, including the nasopharynx",Procedure,FHL,FHL,NA,4462,1970-01-01,2099-12-31,NA,"Nieluun kohdistuva laaja poistoleikkaus, sisältää nenänielun",Google
520,Laryngopharyngectomy,Procedure,FHL,FHL,NA,4463,1970-01-01,2099-12-31,NA,Laryngofaryngektomia,Google
521,Other measure in this category,Procedure,FHL,FHL,NA,4469,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
522,Pharyngoplasty,Procedure,FHL,FHL,NA,4471,1970-01-01,2099-12-31,NA,Faryngoplastia,Google
523,Process of stylization cutting,Procedure,FHL,FHL,NA,4472,1970-01-01,2099-12-31,NA,Proces styloiduksen katkaisu,Google
524,Otolaryngeal procedure,Procedure,FHL,FHL,NA,4473,1970-01-01,2099-12-31,NA,Korvatorveen kohdistuva toimenpide,Google
525,Other measure in this category,Procedure,FHL,FHL,NA,4479,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
526,Laryngeal fixation and / or arytenoidectomy,Procedure,FHL,FHL,NA,4501,1970-01-01,2099-12-31,NA,Äänihuulen fiksaatio ja/tai arytenoidektiomia,Google
527,Laryngotomy or plastic,Procedure,FHL,FHL,NA,4502,1970-01-01,2099-12-31,NA,Laryngotomia tai -plastia,Google
528,Partial laryngeal removal,Procedure,FHL,FHL,NA,4503,1970-01-01,2099-12-31,NA,Osittainen kurkunpään poisto,Google
529,Laryngectomy,Procedure,FHL,FHL,NA,4504,1970-01-01,2099-12-31,NA,Laryngektomia,Google
530,Other measure in this category,Procedure,FHL,FHL,NA,4509,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
531,Muscle transposition,Procedure,FHL,FHL,NA,4601,1970-01-01,2099-12-31,NA,Lihastranspositio,Google
532,Suspension with tendon or fascia,Procedure,FHL,FHL,NA,4602,1970-01-01,2099-12-31,NA,Ripustus jänteellä tai faskialla,Google
533,Other measure in this category,Procedure,FHL,FHL,NA,4609,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
534,Facial tumor removal and possible reconstruction (multitose),Procedure,FHL,FHL,NA,4611,1970-01-01,2099-12-31,NA,Kasvotuumorin poisto ja mahdollinen rekonstruktio (monikudos),Google
535,Facial reconstruction or plastic (multi-tissue),Procedure,FHL,FHL,NA,4612,1970-01-01,2099-12-31,NA,Kasvojen alueen rekonstruktio tai plastia (monikudos),Google
536,Other measure in this category,Procedure,FHL,FHL,NA,4619,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
537,Neck lymph node removal,Procedure,FHL,FHL,NA,4701,1970-01-01,2099-12-31,NA,Kaulan imusolmukkeen poisto,Google
538,Removal of cervical or fistula,Procedure,FHL,FHL,NA,4702,1970-01-01,2099-12-31,NA,Kaulakystan tai fistelin poisto,Google
539,Drainage of deep neck infection,Procedure,FHL,FHL,NA,4703,1970-01-01,2099-12-31,NA,Syvan̈ kaulainfektion dreneeraus,Google
540,Neck tumor removal,Procedure,FHL,FHL,NA,4704,1970-01-01,2099-12-31,NA,Kaulatuumorin poisto,Google
541,Drainage of the base of the mouth was drained,Procedure,FHL,FHL,NA,4705,1970-01-01,2099-12-31,NA,Suupohjan anbsessin dreneerus,Google
542,Dissectio Colli supraomohyoidalis,Procedure,FHL,FHL,NA,4706,1970-01-01,2099-12-31,NA,Dissectio colli supraomohyoidalis,Google
543,Dissection Colli radicalis,Procedure,FHL,FHL,NA,4707,1970-01-01,2099-12-31,NA,Dissectio colli radicalis,Google
544,Neck tissue soft tissue reconstruction,Procedure,FHL,FHL,NA,4708,1970-01-01,2099-12-31,NA,Kaulan alueen pehmytkudosrekonstruktio,Google
545,Other measure in this category,Procedure,FHL,FHL,NA,4719,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
546,Gingival and / or alveolar revision and suturing,Procedure,FHL,FHL,NA,4801,1970-01-01,2099-12-31,NA,Ikenen ja/tai alveoliluun revisio ja suturaatio,Google
547,Dental implantation and fixation,Procedure,FHL,FHL,NA,4802,1970-01-01,2099-12-31,NA,Hammasreplantaatio ja fiksaatio,Google
548,Treatment of tooth / alveolar fracture or luxation,Procedure,FHL,FHL,NA,4803,1970-01-01,2099-12-31,NA,Hammas/alveoliluun murtuman tai luksaation hoito,Google
549,"Closed lower jaw repositioning and immobilization (railing, etc.)",Procedure,FHL,FHL,NA,4804,1970-01-01,2099-12-31,NA,Alaleuan sulkeinen repositio ja immobilisatio (kiskotus ym.),Google
550,Lower jaw reposition and osteosynthesis (and immobilization),Procedure,FHL,FHL,NA,4805,1970-01-01,2099-12-31,NA,Alaleuan repositio ja osteosynteesi (ja immobilisatio),Google
551,Treatment of Le Fort I-II fracture,Procedure,FHL,FHL,NA,4806,1970-01-01,2099-12-31,NA,Le Fort I- II-murtuman hoito,Google
552,Treatment of Le Fort III fracture,Procedure,FHL,FHL,NA,4807,1970-01-01,2099-12-31,NA,Le Fort III-murtuman hoito,Google
553,External fixation due to facial fracture,Procedure,FHL,FHL,NA,4808,1970-01-01,2099-12-31,NA,Eksterni fiksaatio kasvomurtuman takia,Google
554,Other measure in this category,Procedure,FHL,FHL,NA,4819,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
555,Closed reposition of nasal fracture,Procedure,FHL,FHL,NA,4821,1970-01-01,2099-12-31,NA,Nenämurtuman sulkeinen repositio,Google
556,Open repositioning of nasal fracture,Procedure,FHL,FHL,NA,4822,1970-01-01,2099-12-31,NA,Nenämurtuman avoin repositio,Google
557,Elevation of a fragment of the Zygoma maxilla region,Procedure,FHL,FHL,NA,4823,1970-01-01,2099-12-31,NA,Zygoma-maksilla-alueen fragmentin kohotus,Google
558,Reduction of a fragment of the Zygoma maxilla region by osteosynthesis (or support),Procedure,FHL,FHL,NA,4824,1970-01-01,2099-12-31,NA,Zygoma-maksilla-alueen fragmentin reduktio jua osteosynteesi (tai tukeminen),Google
559,Treatment of multiple facial fractures,Procedure,FHL,FHL,NA,4825,1970-01-01,2099-12-31,NA,Multippelin kasvomurtuman hoito,Google
560,Treatment of orbital pressure rupture (Blow out),Procedure,FHL,FHL,NA,4826,1970-01-01,2099-12-31,NA,Orbitan painemurtuman (blow out) hoito,Google
561,Treatment of other fractures of the orbital region,Procedure,FHL,FHL,NA,4827,1970-01-01,2099-12-31,NA,Orbitaseudun muun murtuman hoito,Google
562,Treatment of fracture of the forehead region,Procedure,FHL,FHL,NA,4828,1970-01-01,2099-12-31,NA,Otsaontelon seudun murtuman hoito,Google
563,Other measure in this category,Procedure,FHL,FHL,NA,4839,1970-01-01,2099-12-31,NA,Muu tähän ryhmään kuuluva toimenpide,Google
564,Revision and suturing of the skin and / or mucous membranes of the head and neck,Procedure,FHL,FHL,NA,4841,1970-01-01,2099-12-31,NA,Päan ja kaulan alueen ihon ja/tai limakalvojen revisio ja suturaatio,Google
565,"Surgery for laryngeal neck injury (eg suture and tracheostomy, exploration)",Procedure,FHL,FHL,NA,4842,1970-01-01,2099-12-31,NA,"Kurkunpää-kaulavammaan kohdistuva leikkaus (esim. suturaatio ja trakeostomia, eksploraatio)",Google
566,Tongue revision and / or suturing,Procedure,FHL,FHL,NA,4843,1970-01-01,2099-12-31,NA,Kielen revisio ja/tai suturaatio,Google
