sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:LongName,matchScore,mappingStatus,conceptId,comment
H36.8*I70.8,Atherosclerotic retinopathy,57,,Ateroskleroottinen verkkokalvosairaus,0.8579410314559937,UNCHECKED,4318983,
E16.19,Other specified hypoglycaemia,304,,Muu hypoglykemia,0.7915192246437073,UNCHECKED,24609,
I80.29#,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,6026,,Muun tai määrittämättömän alaraajojen syvän laskimon laskimotulehdus tai laskimontukkotulehdus,0.8186174035072327,APPROVED,4221821,
D37.00&,Aryepiglottic fold marginal zone,1100,,[Suurten/pienten] sylkirauhasten kasvutaipumukseltaan epäselvä tai tuntematon kasvain,0.7941611409187317,APPROVED,4122227,
C51.11&,Squamous cell carcinoma of the small labia,4457,,Pienen häpyhuulen levyepiteelikarsinooma,0.7613891363143921,APPROVED,44502452,
E23.08,Hypopituitarism,303,,Muu aivolisäkkeen etulohkon vajaatoiminta,1.0,UNCHECKED,4254542,
C43.10,Eyelid or corner of the eye (skin) melanoma no histological confirmation,378,,Silmäluomen tai silmäkulman (ihon) melanooma ei histologista vahvistusta,0.39945903420448303,UNCHECKED,434590,
R49.08,Other dysphonia,4449,,Muu dysfonia,0.8337267637252808,APPROVED,40326053,
C43.43,"Melanoma of the head, neck or neck (skin) nodular",646,,"Päälaen, kaulan tai niskan (ihon) melanooma nodulaarinen",0.48525193333625793,APPROVED,44502120,
J99.1*M32.1,Respiratory disorders in systemic: lupus erythematosus,193,,Systeemiseen lupus erythematosukseen liittyvä hengityselinsairaus,0.6629020571708679,UNCHECKED,257628,
Q82.80,Benign familial pemphigus [Hailey-Hailey],302,,Suvuittainen hyvänlaatuinen pemfigus (Hailey-Hailey),0.5755924582481384,UNCHECKED,4194945,
C41.29&,Spinal cancer other or vague histology,1099,,Selkärangan syöpä muu tai epämääräinen histologia,0.4840810000896454,APPROVED,4177113,
K07.25,Anomalies of dental arch relationship,6020,,Ristipurenta,0.8099022507667542,APPROVED,4033469,
S02.00,Cranial fracture closed,643,,Kallonlaen murtuma suljettu,0.6996915340423584,APPROVED,4159165,
O82.10,Delivery by emergency caesarean section,4410,,Kiireellinen keisarileikkaus,1.0,APPROVED,4066112,
O82.10,Delivery by emergency caesarean section,4410,,Kiireellinen keisarileikkaus,1.0,APPROVED,4167089,
K00.40,Postnatal mica hypoplasia,1095,,Postnataalinen kiillehypoplasia,0.7496827840805054,APPROVED,4055488,
F01.22,"Subcortical vascular dementia other comorbid symptoms, mainly hallucinations",57,,"Subkortikaalinen verisuoniperäinen dementia muita liitännäisoireita, pääasiassa aistiharhaisuutta",0.5315242409706116,UNCHECKED,4047747,
F23.19,Acute schizophrenia psychotic disorder no information on stressors,377,,Akuutti monimuotoinen skitsofreniaoireinen psykoottinen häiriö ei tietoa rasitetekijöistä,0.6801912188529968,UNCHECKED,4133495,
C44.09,Other or vague histology of lip skin cancer,301,,Huulen ihosyöpä muu tai epämääräinen histologia,0.45859915018081665,UNCHECKED,4180779,
H35.37#,Macular hole,4358,,Makulan reikä,1.0,APPROVED,4338894,
C52.90&,Malignant neoplasm of vagina without histologic examination,192,,"Emättimen syöpä, ei histologista vahvistusta",0.6750085949897766,UNCHECKED,4325186,
Z03.80,Observation for other suspected diseases and conditions,5947,,Endokriinisen sairauden epäily,0.5617703795433044,APPROVED,4064522,
Z03.80,Observation for other suspected diseases and conditions,5947,,Endokriinisen sairauden epäily,0.5617703795433044,APPROVED,31821,
M20.01,Swan cervical deformity of fingers,57,,Sormien joutsenkaulaepämuotoisuus,0.7027555108070374,UNCHECKED,4067861,
C48.00&,Peritoneal cancer is not histologically confirmed,640,,Vatsaontelontakaisen tilan syöpä ei histologista vahvistusta,0.5533448457717896,APPROVED,4180794,
Q39.11,Atresia of oesophagus with broncho-oesophageal fistula,1091,,Synnynnäinen ruokatorven umpeuma ja henkitorvi-ruokatorvifisteli tai kehkoputki-ruokatorvifisteli ruokatorven alaosaan,0.8085343837738037,APPROVED,4340671,
Q39.11,Atresia of oesophagus with broncho-oesophageal fistula,1091,,Synnynnäinen ruokatorven umpeuma ja henkitorvi-ruokatorvifisteli tai kehkoputki-ruokatorvifisteli ruokatorven alaosaan,0.8085343837738037,APPROVED,4095108,
Q39.11,Atresia of oesophagus with broncho-oesophageal fistula,1091,,Synnynnäinen ruokatorven umpeuma ja henkitorvi-ruokatorvifisteli tai kehkoputki-ruokatorvifisteli ruokatorven alaosaan,0.8085343837738037,APPROVED,25582,
D84.13,Hereditary angioedema type III,4348,,Perinnöllinen angioödeema tyyppi III,0.7898433804512024,APPROVED,4307793,
D84.13,Hereditary angioedema type III,4348,,Perinnöllinen angioödeema tyyppi III,0.7898433804512024,APPROVED,4140613,
K00.69,Unspecified dental eruption disorder,377,,Määrittämätön hampaan puhkeamiseen liittyvä häiriö,0.5902577042579651,UNCHECKED,4122116,
D70.80,Agranulocytic angina,56,,Agranulosytaarinen angiina,0.7352799773216248,UNCHECKED,4169076,
C24.02&,Common bile duct,1090,,Sapenjohtimen syöpä,1.0,APPROVED,40490929,
C24.02&,Common bile duct,1090,,Sapenjohtimen syöpä,1.0,APPROVED,4246034,
C24.02&,Common bile duct,1090,,Sapenjohtimen syöpä,1.0,APPROVED,40492416,
C69.60&,Well cancer does not have histological confirmation,192,,Silmäkuopan syöpä ei histologista varmistusta,0.5041175484657288,UNCHECKED,45769377,
F31.31,"Bipolar disorder, depressive episode, and somatic syndrome",5881,,"Kaksisuuntainen mielialahäiriö, masennusjakso ja somaattinen oireyhtymä",0.643089771270752,APPROVED,35624743,
F31.31,"Bipolar disorder, depressive episode, and somatic syndrome",5881,,"Kaksisuuntainen mielialahäiriö, masennusjakso ja somaattinen oireyhtymä",0.643089771270752,APPROVED,4088489,
C49.00&,"Cancer of connective tissue of head, face, neck or neck or other soft tissue without histological confirmation",299,,"Pään, kasvojen, kaulan tai niskan sidekudoksen tai muun pehmytkudoksen syöpä ei histologista vahvistusta",0.5453431010246277,UNCHECKED,4110858,
K13.40,Granuloma pyogenicum of oral mucosa,56,,Suun limakalvon pyogeeninen granulooma,0.8579510450363159,UNCHECKED,4296032,
N08.5*M31.3,Glomerular disorders in Wegener's granulomatosis,4328,,Wegenerin granulomatoosiin liittyvä munuaiskerässairaus,0.5353713035583496,APPROVED,4143003,
F33.31,"Severe, psychotic depressive episode of recurrent depression anti-mood psychotic symptoms",638,,"Toistuvan masennuksen vaikea, psykoottinen masennusjakso mielialan vastaisia psykoottisia oireita",0.6467259526252747,APPROVED,35610108,
O30.01,Twin pregnancy inside the common choroid and separate water membrane,377,,Yhteisen suonikalvon ja erillisen vesikalvon sisällä oleva kaksosraskaus,0.5183348655700684,UNCHECKED,441919,
C18.32&,Colon right bend cancer carcinoma adenoma,190,,Koolonin oikean mutkan syöpä karsinooma adenoomassa,0.49634116888046265,UNCHECKED,36712981,
I78.19,Other capillary eyelid (non-tumor type),298,,Muu hiussuoniluomi (ei kasvaintyyppinen),0.4299812912940979,UNCHECKED,4133353,
B00.10,Herpes simplex facialis,637,,Kasvoherpes,0.7708942890167236,APPROVED,444429,
F43.20,Adaptive disorder short depressive reaction,5831,,Sopeutumishäiriö lyhyt masennusreaktio,0.6232030391693115,APPROVED,442306,
F13.24,Addictive syndrome caused by the use of sedatives and hypnotics currently using the substance (active addiction),1089,,Rauhoittavien lääkkeiden ja unilääkkeiden käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä käyttää ainetta (aktiivinen riippuvuus),0.44867345690727234,APPROVED,37110410,
D16.90&,"Bone and articular cartilage, unspecified",375,,Muun tai määrittämättömän luun tai nivelruston hyvänlaatuinen kasvain,0.6422209143638611,UNCHECKED,4214724,
C43.79,Lower limb or hip melanoma other or histologically indeterminate,4237,,Alaraajan tai lonkan seudun (ihon) melanooma muu tai histologisesti epämääräinen,0.4384457767009735,APPROVED,36529860,
H40.29,Other [primary] narrow-angle glaucoma,190,,Muu [primaarinen] ahdaskulmaglaukooma,0.7149494886398315,UNCHECKED,4191001,
C71.11&,Cerebellar frontal cancer grade II glioma,5822,,Isoaivojen otsalohkon syöpä II asteen gliooma,0.5607345700263977,APPROVED,44503116,
K06.00,Local gum retraction,1072,,Paikallinen ikenen vetäytyminen,0.5505374073982239,APPROVED,134386,
S02.47,Fractures of the upper jaw and / or cheekbone,297,,Yläleuan ja/tai poskiluun monimurtumat,0.5812589526176453,UNCHECKED,4029142,
E30.00,Familial delayed puberty,189,,Familiaalinen myöhäinen murrosiän kehitys,0.8684594035148621,UNCHECKED,4266651,
F19.39,Withdrawal symptoms caused by multiple drugs or other psychoactive substances No further information on the nature of withdrawal symptoms,56,,Useiden lääkeaineiden tai muun psyykkisiin toimintoihin vaikuttavan aineen aiheuttamat vieroitusoireet ei tarkempaa tietoa vierotusoireiden luonteesta,0.5096921324729919,UNCHECKED,37110468,
C16.30&,Gastric port sopen cancer does not have histological confirmation,637,,Mahanportin sopen syöpä ei histologista varmennusta,0.4632118344306946,APPROVED,4092061,
H36.02*,Severe diabetic background retinopathy,1068,,Vaikea diabeettinen taustaretinopatia,0.8735960125923157,APPROVED,376683,
C18.62&,Descending colon cancer carcinoma in adenoma,296,,Laskevan koolonin syöpä karsinooma adenoomassa,0.7264541983604431,UNCHECKED,443382,
G55.1*M51.1,Nerve root compression caused by intervertebral disc disease,4193,,Nikamavälilevysairauden aiheuttama hermojuuren puristustila,0.6538398265838623,APPROVED,4102481,
C34.34&,Macro-cellular anaplastic carcinoma of the lower lung or bronchial lung,375,,Keuhkon alalohkon tai sen keuhkoputken syöpä makrosellullaarinen anaplastinen karsinooma,0.49561944603919983,UNCHECKED,4240952,
C18.61&,Descending colon cancer is an invasive carcinoma,5808,,Laskevan koolonin syöpä invasiivinen karsinooma,0.6362981200218201,APPROVED,443382,
C18.61&,Descending colon cancer is an invasive carcinoma,5808,,Laskevan koolonin syöpä invasiivinen karsinooma,0.6362981200218201,APPROVED,36524240,
I20.00,Unstable angina,4136,,Epästabiili angina ei osoitettavaa sepelvaltimon ahtaumaa,1.0,APPROVED,315296,
J30.19,Unspecified pollen allergy,1065,,Tarkemmin määrittämätön siitepölyn aiheuttama allergia,0.6647062301635742,APPROVED,4116976,
K12.12,Stomatitis ulcerative,296,,Hammasproteesin aiheuttama suutulehdus,0.8358094096183777,UNCHECKED,4260546,
K14.69,Unspecified tongue pain,375,,Tarkemmin määrittämätön kielikipu,0.6885493993759155,UNCHECKED,4001594,
C69.90&,Unspecified eye cancer with no histological confirmation,54,,Määrittämätön silmäsyöpä ei histologista varmistusta,0.3902067542076111,UNCHECKED,4236295,
C49.11&,Upper limb or shoulder connective tissue or other soft tissue cancer malignant fibrotic histocytoma,189,,Yläraajan tai hartian sidekudoksen tai muun pehmytkudoksen syöpä maligni fibroottinen histiosytooma,0.6277019381523132,UNCHECKED,4092235,
C49.09&,"Cancer of head, face, neck or neck connective tissue or other soft tissue other or vague histology",636,,"Pään, kasvojen, kaulan tai niskan sidekudoksen tai muun pehmytkudoksen syöpä muu tai epämääräinen histologia",0.577618420124054,APPROVED,36548245,
C83.39,Unspecified large cell non-Hodgkin's lymphoma,5784,,Tarkemmmin määrittämätön suurisoluinen non-Hodgkin lymfooma,0.8149263858795166,APPROVED,4038838,
J21.90,Acute obstructive bronchitis in children,1052,,Lasten akuutti obstruktiivinen bronkiitti,0.7036240696907043,APPROVED,4243199,
C71.22&,Cerebellar temporal lobe cancer grade III glioma,4135,,Isoaivojen ohimolohkon syöpä III asteen gliooma,0.5182263255119324,APPROVED,44502739,
F20.24,Incomplete recovery from catatonic schizophrenia,295,,Katatoninen skitsofrenia epätäydellinen toipuminen,0.7259037494659424,UNCHECKED,433996,
K03.01,Wear of interdental surfaces,374,,Hampaiden välipintojen kuluminen,0.5172178745269775,UNCHECKED,4205720,
K10.88,Other specified diseases of jaws,189,,Muu leukojen sairaus,0.5255447626113892,UNCHECKED,4124521,
F01.14,Multi-infarct dementia other mixed comorbid symptoms,54,,Moni-infarktidementia muita sekamuotoisia liitännäisoireita,0.6566247940063477,UNCHECKED,379778,
C71.42&,Cerebellar spinal cord cancer grade III glioma,634,,Isoaivojen takaraivolohkon syöpä III asteen gliooma,0.5445430278778076,APPROVED,44503569,
C07.70&,Cancer of the superficial part of the parotid gland,5756,,Korvasylkirauhasen pinnallisen osan syöpä,0.7723708152770996,APPROVED,4180784,
C07.70&,Cancer of the superficial part of the parotid gland,5756,,Korvasylkirauhasen pinnallisen osan syöpä,0.7723708152770996,APPROVED,36521996,
C20.99&,Rectal cancer or other vague histology,4107,,Peräsuolen syöpä muu tai epämääräinen histologia,0.5231678485870361,APPROVED,443390,
S02.52,Fractures extending to the crown of the tooth crown,1052,,Hampaan kruunun pulpaan ulottuvat murtumat,0.7032307386398315,APPROVED,4003527,
P36.90,Suspected bacterial sepsis of newborn,188,,Vastasyntyneen bakteerisepsisepäily,0.8888636827468872,UNCHECKED,133594,
H50.59,Unspecified hidden carding,54,,Määrittämätön piilokarsastus,0.6298646330833435,UNCHECKED,4001594,
C83.00,Lymphocytic lymphoma,5753,,Lymfosyyttinen lymfooma,1.0,APPROVED,4119130,
N08.30*,Glomerular disorders in diabetes mellitus microalbuminuria,294,,Diabeteksen munuaiskerässairaus mikroalbuminuria,0.6970467567443848,UNCHECKED,45757535,
Q82.88,Other specified congenital malformations of skin,374,,Muu synnynnäinen ihoepämuodostuma,0.7258672714233398,UNCHECKED,132446,
D39.11&,An epithelial tumor with an unclear ovarian growth tendency,4099,,Munasarjan kasvutaipumukseltaan epäselvä epiteliaalinen kasvain,0.5328158736228943,APPROVED,4034004,
E10.09,Insulin-dependent diabetes mellitus - With coma,187,,Nuoruustyypin diabetes diabeteksen tajuttomuus,0.8136785626411438,UNCHECKED,4099214,
C43.40,"Melanoma of the scalp, neck or neck (skin) is not histologically confirmed",633,,"Päälaen, kaulan tai niskan (ihon) melanooma ei histologista vahvistusta",0.3719126582145691,APPROVED,4095592,
J06.80,Continuously repeating infections of a child,373,,Lapsen hengitystieinfektiokierre,0.5468297004699707,UNCHECKED,4109379,
O30.00,Twin pregnancy inside a separate choroid and water membrane,1046,,Erillisen suoni- ja vesikalvon sisällä oleva kaksosraskaus,0.5404492616653442,APPROVED,43021054,
Q67.48,"Other congenital malformations of skull, face and chin",54,,"Muu synnynnäinen kallon, kasvojen ja leuan epämuotoisuus",0.7143353223800659,UNCHECKED,442284,
I34.00,"Mitral (valve) incompetence NOS or of specified cause, except rheumatic",5737,,Läppärenkaan venymisestä aiheutunut hiippaläpän vuoto,0.5135716199874878,APPROVED,4119955,
F10.09,Unspecified alcohol intoxication,4098,,Tarkemmin määrittämätön alkoholipäihtymys,0.8103818297386169,APPROVED,4104431,
F02.89*G40.9,Dementia associated with epilepsy,187,,Epilepsiaan liittyvä dementia,0.6689429879188538,UNCHECKED,4194366,
D27.98&,"Benign ovarian tumor, other histology",633,,"Munasarjan hyvänlaatuinen kasvain, muu histologia",0.7382147908210754,APPROVED,199764,
C43.89,Skin melanoma extending to different areas other or histologically vague,294,,Eri alueisiin ulottuva ihomelanooma muu tai histologisesti epämääräinen,0.39792734384536743,UNCHECKED,4190073,
S02.67,Jaw fracture,628,,Alaleukaluun monimurtuma,0.7295677065849304,APPROVED,4138294,
S02.67,Jaw fracture,628,,Alaleukaluun monimurtuma,0.7295677065849304,APPROVED,4134314,
S02.64,Fracture of the mandibular branch (ramus),54,,Alaleukaluun haaran (ramus) murtuma,0.5081800222396851,UNCHECKED,36715602,
C62.11&,Landed testicular cancer seminoma,5653,,Laskeutuneen kiveksen syöpä seminooma,0.5649293661117554,APPROVED,4193703,
F20.12,Hebephrenic schizophrenia intermittent with stable dysfunction,1043,,"Hebefreeninen skitsofrenia jaksottainen, mihin liittyy vakaa toimintavajaus",0.7119502425193787,APPROVED,441828,
C34.14&,Upper lung or bronchial cancer macrocellular anaplastic carcinoma,373,,Keuhkon ylälohkon tai sen keuhkoputken syöpä makrosellullaarinen anaplastinen karsinooma,0.5438440442085266,UNCHECKED,4240952,
I21.99,"Unspecified myocardial infarction, unspecified coronary artery condition",4094,,"Tarkemmin määrittämätön sydäninfarkti, määrittämätön sepelvaltimotilanne",0.6405701637268066,APPROVED,4329847,
R49.03,Atrophic dysphonia,1038,,Atrofinen dysfonia,0.7485747933387756,APPROVED,4214276,
ZA8.1,"Facial defect, injury or illness",54,,"Kasvojen vika, vamma tai sairaus",0.5509437918663025,UNCHECKED,444191,
N08.4*E85.80,Renal disease associated with Merotoja's disease,623,,Meretojan tautiin liittyvä munuaiskerässairaus,0.42319995164871216,APPROVED,4059452,
N08.4*E85.80,Renal disease associated with Merotoja's disease,623,,Meretojan tautiin liittyvä munuaiskerässairaus,0.42319995164871216,APPROVED,4302515,
E89.01,Postsurgical hypothyroidism,4093,,Leikkauksen jälkeinen kilpirauhasen vajaatoiminta,1.0,APPROVED,137820,
I82.88,Embolism and thrombosis of other specified veins,5547,,Muun laskimon veritulppa tai tukos,0.7177219390869141,APPROVED,4327889,
C18.89&,Colon cancer extending to different areas other or vague histology,293,,Eri alueisiin ulottuva koolonin syöpä muu tai epämääräinen histologia,0.416177898645401,UNCHECKED,4161667,
F23.09,Acute psychotic disorder without symptoms of schizophrenia no information on stressors,187,,Akuutti monimuotoinen psykoottinen häiriö ilman skitsofreniaoireita ei tietoa rasitetekijöistä,0.7984731793403625,UNCHECKED,37016719,
C44.90,Unspecified skin cancer with no histological confirmation,371,,Määrittämätön ihosyöpä ei histologista vahvistusta,0.40497806668281555,UNCHECKED,4192780,
Q72.88,Other reduction defects of lower himb(s),54,,Muu alaraajan puuttuma,0.44178274273872375,UNCHECKED,4054885,
C50.30&,Breast lower abdominal cancer no histological confirmation,1033,,Rinnan alasisäneljänneksen syöpä ei histologista vahvistusta,0.44308021664619446,APPROVED,4188544,
C44.49,"Other or vague histology of skin cancer of the head, neck or neck",618,,"Päälaen, kaulan tai niskan ihosyöpä muu tai epämääräinen histologia",0.49473053216934204,APPROVED,4092382,
F61.1,Disturbing personality change,187,,Häiritsevä persoonallisuusmuutos,0.7299938201904297,UNCHECKED,444092,
ZA6.0,Lower leg,617,,"Polven tai säären vika, vamma tai sairaus",1.0,APPROVED,4134443,
C18.51&,Cancer of the left corner of the colon is an invasive carcinoma,4090,,Koolonin vasemman mutkan syöpä invasiivinen karsinooma,0.5599043965339661,APPROVED,4193872,
C18.51&,Cancer of the left corner of the colon is an invasive carcinoma,4090,,Koolonin vasemman mutkan syöpä invasiivinen karsinooma,0.5599043965339661,APPROVED,4181344,
C18.51&,Cancer of the left corner of the colon is an invasive carcinoma,4090,,Koolonin vasemman mutkan syöpä invasiivinen karsinooma,0.5599043965339661,APPROVED,4130715,
F20.32,Undifferentiated schizophrenia intermittent with stable dysfunction,5460,,"Erilaistumaton skitsofrenia jaksottainen, mihin liittyy vakaa toimintavajaus",0.707597017288208,APPROVED,4008566,
E85.80,Meretoja's disease,607,,Meretojan tauti,0.5030683279037476,APPROVED,4302515,
C80.91&,Unspecified cancer epidermoid carcinoma,1030,,Sijainniltaan määrittämätön syöpä epidermoidi karsinooma,0.7346238493919373,APPROVED,4103543,
C18.82&,Cross-sectional colon cancer in carcinoma adenoma,53,,Eri alueisiin ulottuva koolonin syöpä karsinooma adenoomassa,0.6522923707962036,UNCHECKED,37303885,
K05.22,Acute pericoronitis,4050,,Akuutti perikoroniitti,1.0,APPROVED,4240538,
F19.53,Psychotic disorder caused by several drugs or other substance that affects mental functions is diverse,292,,Useiden lääkeaineiden tai muun psyykkisiin toimintoihin vaikuttavan aineen aiheuttama psykoottinen häiriö monimuotoinen,0.5933674573898315,UNCHECKED,37117049,
C40.20&,Lower limb long bone cancer no histological confirmation,186,,Alaraajan pitkien luiden syöpä ei histologista vahvistusta,0.5008565783500671,UNCHECKED,37115061,
C49.31&,Cancer of thoracic connective tissue or other soft tissue malignant fibrotic histiocytoma,371,,Rintakehän sidekudoksen tai muun pehmytkudoksen syöpä maligni fibroottinen histiosytooma,0.5754675269126892,UNCHECKED,40481499,
K03.29,Erosion of teeth occupational,1029,,Tarkemmin määrittämätön hampaiden eroosio,0.8747434616088867,APPROVED,438783,
F11.20,Opioid dependence syndrome is currently weaned,605,,Opioidien käytön aiheuttama riippuvuusoireyhtymä tällä hetkellä vieroittunut,0.6028931140899658,APPROVED,438120,
F00.10*G30.1,Late-onset dementia associated with Alzheimer's disease without additional symptoms,5381,,Alzheimerin tautiin liittyvä myöhään alkava dementia ilman lisäoireita,0.6715413331985474,APPROVED,4220313,
F40.01,Fear of public places concomitant panic disorder,4048,,Julkisten paikkojen pelko samanaikainen paniikkihäiriö,0.5010918378829956,APPROVED,4147466,
C34.97&,Unspecified bronchial or lung cancer carcinoid,370,,Määrittämätön keuhkoputken tai keuhkon syöpä karsinoidi,0.5663971900939941,UNCHECKED,4100540,
D38.50&,Neoplasm of uncertain or unknown behaviour of maxillary sinus,292,,Poskiontelon kasvutaipumukseltaan epäselvä tai tuntematon,0.8628258109092712,UNCHECKED,4316505,
C49.91&,Unspecified connective tissue and / or other soft tissue cancer malignant fibrotic histiocytoma,53,,Määrittämätön sidekudoksen ja/tai muun pehmytkudoksen syöpä maligni fibroottinen histiosytooma,0.5037667155265808,UNCHECKED,40481499,
C51.19&,"Cancer of the labia minora, other or vague histology",184,,"Pienen häpyhuulen syöpä, muu tai epämääräinen histologia",0.4777006506919861,UNCHECKED,4126894,
I21.10,Acute transmural myocardial infarction of inferior wall,1026,,"Alaseinän ST-nousuinfarkti, ei osoitettavaa sepelvaltimon ahtaumaa",0.9119145274162292,APPROVED,45766116,
L98.88,Other specified disorders of skin and subcutaneous tissue,603,,Muu ihon ja ihonalaiskudoksen sairaus,0.7592196464538574,APPROVED,200174,
L51.10#,Stevens-Johnson syndrome,184,,Stevens-Johnsonin oireyhtymä,1.0,UNCHECKED,141651,
I82.21,Anterior vein thrombosis or blockage,288,,Alaonttolaskimon veritulppa tai tukos,0.5872348546981812,UNCHECKED,4295878,
C06.13&,Cancer of the mandibular fold of the lower jaw,369,,Alaleuan posken kääntöpoimun syöpä,0.5593003034591675,UNCHECKED,4170049,
C06.20&,Cancer of the tuber of the upper jaw bone,183,,Yläleuan luun kyhmyn (tuberin) alueen syöpä,0.7473868727684021,UNCHECKED,4324391,
D89.89,"Other specified disorders involving the immune mechanism, not elsewhere classified",5379,,Muu muualla luokittamaton immuunimekanismiin kohdistuva sairaus,0.5518512725830078,APPROVED,440371,
F01.80,Other vascular dementia without additional symptoms,53,,Muu verisuoniperäinen dementia ilman lisäoireita,0.5532008409500122,UNCHECKED,4147185,
G40.20,Complex partial seizures with only alteration of consciousness,4039,,Monimutkainen paikallinen vain tajunnanmuutoksena ilmenevä epileptinen kohtaus,0.8303915858268738,APPROVED,4081162,
K03.30,Internal granuloma of pulp,286,,Hampaiden ulkoinen resorptio,1.0,UNCHECKED,439854,
Y94.2,Accident with sport,4026,,Urheilu- tai liikuntatapaturma,0.6898312568664551,APPROVED,440288,
D10.35&,A benign tumor with a soft palate,183,,Pehmeän suulaen hyvänlaatuinen kasvain,0.8035297393798828,UNCHECKED,4243588,
C08.99&,"Cancer of an unspecified large salivary gland, other or indeterminate histology",600,,"Määrittämättömän suuren sylkirauhasen syöpä, muu tai epämääräinen histologia",0.5153505802154541,APPROVED,4181333,
Q89.23,Cyst of the thyroid-lingual duct,53,,Kilpirauhas-kielitiehyen kysta,0.6156888604164124,UNCHECKED,138113,
C41.41&,"Cancer of the pelvic bones, sacrum and / or coccyx osteosarcoma",367,,"Lantion luiden, ristiluun ja/tai häntäluun syöpä osteosarkooma",0.6438495516777039,UNCHECKED,4162249,
C50.59&,Breast lower limb cancer other or vague histology,5355,,Rinnan alasivuneljänneksen syöpä muu tai epämääräinen histologia,0.5168570280075073,APPROVED,4187848,
F25.81,"Other schizoaffective disorder with simultaneous mood and schizophrenia symptoms, schizophrenia symptoms persist longer than mood symptoms",1022,,"Muu skitsoaffektiivinen häiriö yhtäaikaisia mieliala- ja skitsofreniaoireita, skitsofreniaoireet jatkuvat pidempään kuin mielialaoireet",0.6032468676567078,APPROVED,432597,
K10.26,Periostitis of jaw (acute)(chronic)(suppurative),286,,Leukaluun märkivä osteoradionekroosi,0.539076030254364,UNCHECKED,4100958,
K04.00,Onset pneumonia (hyperemia),4001,,Alkava pulpatulehdus (hyperemia),0.5408543944358826,APPROVED,4033617,
G99.2*M47.9,Myelopathy in spondylosis,1019,,Spondyloosiin liittyvä selkäydinsairaus,0.8476950526237488,APPROVED,4102334,
H22.0*B00.5,Herpesviral iridocyclitis,283,,Herpesviruksen aiheuttama värikalvon ja sädekehän tulehdus,0.7447599768638611,UNCHECKED,4221343,
H03.1*B00.5,Herpesviral dermatitis of eyelid,366,,Herpesviruksen aiheuttama silmäluomi-ihottuma,0.784156858921051,UNCHECKED,4333979,
F10.06,Acute intoxication caused by alcohol use convulsions,183,,Alkoholin käytön aiheuttama akuutti päihtymystila kouristuksia,0.646884560585022,UNCHECKED,4104431,
S01.41,Cervical-jaw wound,1015,,Ohimo-leukaseudun haava,0.4819045066833496,APPROVED,4049957,
C50.32&,Breast cancer of the lower extremity lobular tumor,5352,,Rinnan alasisäneljänneksen syöpä lobulaarinen kasvain,0.5064917206764221,APPROVED,44500419,
K01.12,Wedge upper jaw canine,366,,Kiilautunut yläleuan kulmahammas,0.6024370789527893,UNCHECKED,4183330,
C49.13&,Cancer of connective tissue or other soft tissue of upper limb or shoulder leiomyosarcoma,593,,Yläraajan tai hartian sidekudoksen tai muun pehmytkudoksen syöpä leiomyosarkooma,0.6712821125984192,APPROVED,36544944,
C18.11&,Appendic cancer is an invasive carcinoma,3986,,Umpilisäkkeen syöpä invasiivinen karsinooma,0.653667151927948,APPROVED,36527452,
C18.11&,Appendic cancer is an invasive carcinoma,3986,,Umpilisäkkeen syöpä invasiivinen karsinooma,0.653667151927948,APPROVED,4130715,
Q76.38,Congenital scoliosis due to other specified congenital bony malformation,52,,Muun luuepämuodostuman aiheuttama synnynnäinen skolioosi,0.8304429054260254,UNCHECKED,4006101,
C51.04&,Basal cell carcinoma of the great labia,283,,Ison häpyhuulen basaliooma,0.6713384389877319,UNCHECKED,4028320,
K07.04,Macrognathism (mandibular)(maxillary),1004,,Alaleuan pienileukaisuus,0.5720690488815308,APPROVED,4140216,
M20.08,Deformity of finger(s),52,,Muu sormien epämuotoisuus,0.6831461191177368,UNCHECKED,4067861,
E03.80,Hypothyroidism caused by autoimmune thyroiditis,5344,,Autoimmuunin kilpirauhastulehduksen aiheuttama kilpirauhasen vajaatoiminta,0.7716415524482727,APPROVED,4034815,
K13.21,Leukoplakia caused by tobacco,283,,Tupakan aiheuttama leukoplakia,0.722806990146637,UNCHECKED,4176406,
C44.22,Squamous cell carcinoma of the earlobe or ear canal,3957,,Korvalehden tai korvakäytävän okasolusyöpä,0.679482638835907,APPROVED,4308005,
C44.22,Squamous cell carcinoma of the earlobe or ear canal,3957,,Korvalehden tai korvakäytävän okasolusyöpä,0.679482638835907,APPROVED,44502515,
C44.22,Squamous cell carcinoma of the earlobe or ear canal,3957,,Korvalehden tai korvakäytävän okasolusyöpä,0.679482638835907,APPROVED,4295624,
C69.40&,There is no histological confirmation of corneal or iris cancer in the eye,182,,Silmän sädekehän tai värikalvon syöpä ei histologista varmistusta,0.46212220191955566,UNCHECKED,4244093,
G99.2*M51.0,Lumbar and other intervertebral disc disorders with myelopathy,365,,Nikamavälilevysairaus ja selkäydinsairaus,0.8450167179107666,UNCHECKED,141104,
C80.92&,Unspecified cancer adenocarcinoma,5342,,Sijainniltaan määrittämätön syöpä adenokarsinooma,0.642327606678009,APPROVED,3187314,
