concept_id,concept_synonym_name,language_concept_id
473,"Verenkiertoelimet, Elektrofysiologinen tutkimus",4181730
474,"Verenkiertoelimet, Muu tutkimustoimenpide",4181730
475,"Verenkiertoelimet, Rokotus / ennaltaehkäisevä lääkitys",4181730
476,"Verenkiertoelimet, Seuranta/terveysneuvonta/ruokavalioneuvonta",4181730
477,"Verenkiertoelimet, Perusterveydenhuollon asiantuntijan konsultaatio",4181730
478,"Verenkiertoelimet, Erikoislääkärin konsultaatio",4181730
479,"Verenkiertoelimet, Potilaan tarpeiden/tulosyyn selvittäminen",4181730
480,"Verenkiertoelimet, Muu ennaltaehkäisevä toimenpide",4181730
481,"Verenkiertoelimet, Lääkitys/lääkemääräys/uusinta/injektio",4181730
482,"Verenkiertoelimet, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",4181730
483,"Verenkiertoelimet, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",4181730
484,"Verenkiertoelimet, Katetrointi/intubointi/laajentaminen",4181730
485,"Verenkiertoelimet, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",4181730
486,"Verenkiertoelimet, Paikallinen lääkeaineinjektio",4181730
487,"Verenkiertoelimet, Sidos/kompressi/tamponointi",4181730
488,"Verenkiertoelimet, Fysikaalinen hoito / kuntoutus",4181730
489,"Verenkiertoelimet, Terapeuttinen neuvonta / kuuntelu",4181730
490,"Verenkiertoelimet, Muu hoitotoimenpide / muualla luokittelematon pikkukirurgia",4181730
491,"Verenkiertoelimet, Tutkimustulosten kuuleminen",4181730
492,"Verenkiertoelimet, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",4181730
493,"Verenkiertoelimet, Hallinnollinen toimenpide",4181730
494,"Verenkiertoelimet, Muu seurantakäynti",4181730
495,"Verenkiertoelimet, Hoidonantajan käynnistämä tapahtuma",4181730
496,"Verenkiertoelimet, Muun henkilön käynnistämä tapahtuma",4181730
497,"Verenkiertoelimet,Lähete muulle perusterveydenhuollon ammattihenkilölle",4181730
498,"Verenkiertoelimet, Lähete erikoislääkärille/sairaalaan",4181730
499,"Verenkiertoelimet, Muu lähete",4181730
500,"Verenkiertoelimet, Muu käynnin syy",4181730
501,Verenkiertoelinten tartuntatauti,4181730
502,Reumakuume / reumaattinen sydäntauti,4181730
503,"Kasvain, verenkiertoelinten",4181730
504,"Synnynnäinen epämuodostuma, verenkiertoelinten",4181730
505,Iskeeminen sydänsairaus ja rintakipu,4181730
506,"Sydäninfarkti, akuutti",4181730
507,Iskeeminen sydänsairaus ilman rintakipua,4181730
508,Sydämen vajaatoiminta,4181730
509,Eteisvärinä/eteislepatus,4181730
510,Kohtauksittainen tiheälyöntisyys,4181730
511,"Rytmihäiriö, määrittämätön",4181730
512,"Sivuääni sydämessä, määrittämätön",4181730
513,Keuhkoperäinen sydäntauti,4181730
514,"Sydänläppien ei-reumaattinen tauti, määrittämätön",4181730
515,"Sydäntauti, muu",4181730
516,Kohonnut verenpaine,4181730
517,"Verenpainetauti, komplisoitumaton",4181730
518,"Verenpainetauti, komplisoitunut",4181730
519,Asentoon liittyvä matala verenpaine,4181730
520,TIA / ohimenevä aivoverenkiertohäiriö,4181730
521,Aivohalvaus,4181730
522,Aivoverisuonten sairaus,4181730
523,Valtimokovettumatauti / ääreisverisuonten sairaus,4181730
524,Keuhkoembolia,4181730
525,Laskimotulehdus/laskimontukkotulehdus,4181730
526,"Suonikohjut, alaraajojen",4181730
527,Peräpukamat,4181730
528,Muu verenkiertoelimistön sairaus,4181730
529,Tuki- ja liikuntaelimet,4181730
530,Niskan oire/vaiva,4181730
531,Yläselän oire/vaiva,4181730
532,Alaselän oire/vaiva,4181730
533,Rintakehän oire/vaiva,4181730
534,Kyljen/kainalon oire/vaiva,4181730
535,Leuan oire/vaiva,4181730
536,Olkapään oire/vaiva,4181730
537,Käsivarren oire/vaiva,4181730
538,Kyynärpään oire/vaiva,4181730
539,Ranteen oire/vaiva,4181730
540,Käden/sormen oire/vaiva,4181730
541,Lonkan oire/vaiva,4181730
542,Säären/reiden oire/vaiva,4181730
543,Polven oire/vaiva,4181730
544,Nilkan oire/vaiva,4181730
545,Jalan/varpaan oire/vaiva,4181730
546,Lihaskipu,4181730
547,"Lihasoire/-vaiva, määrittämätön",4181730
548,"Niveloire/-vaiva, määrittämätön",4181730
549,Huoli/pelko tuki- ja liikuntaelinten syövästä,4181730
550,Huoli/pelko tuki- ja liikuntaelinten muusta sairaudesta,4181730
551,"Toiminnanvajaus, tuki- ja liikuntaelinten",4181730
552,"Muu oire/vaiva, tuki- ja liikuntaelinten",4181730
553,"Tuki- ja liikuntaelimet, Laaja terveydentilan arviointi/tarkastus",4181730
554,"Tuki- ja liikuntaelimet, Suppea terveydentilan arviointi/tarkastus",4181730
555,"Tuki- ja liikuntaelimet, Allergiatutkimus",4181730
556,"Tuki- ja liikuntaelimet, Mikrobiologinen/immunologinen koe",4181730
557,"Tuki- ja liikuntaelimet, Veritutkimus",4181730
558,"Tuki- ja liikuntaelimet, Virtsatutkimus",4181730
559,"Tuki- ja liikuntaelimet, Ulostetutkimus",4181730
560,"Tuki- ja liikuntaelimet, Histologinen/sytologinen tutkimus",4181730
561,"Tuki- ja liikuntaelimet, Muu laboratoriotutkimus",4181730
562,"Tuki- ja liikuntaelimet, Kliininen toimintakoe",4181730
563,"Tuki- ja liikuntaelimet, Diagnostinen endoskopia",4181730
564,"Tuki- ja liikuntaelimet, Diagnostinen kuvantaminen",4181730
565,"Tuki- ja liikuntaelimet, Elektrofysiologinen tutkimus",4181730
566,"Tuki- ja liikuntaelimet, Muu tutkimustoimenpide",4181730
567,"Tuki- ja liikuntaelimet, Rokotus / ennaltaehkäisevä lääkitys",4181730
568,"Tuki- ja liikuntaelimet, Seuranta/terveysneuvonta/ruokavalioneuvonta",4181730
569,"Tuki- ja liikuntaelimet, Perusterveydenhuollon asiantuntijan konsultaatio",4181730
570,"Tuki- ja liikuntaelimet, Erikoislääkärin konsultaatio",4181730
571,"Tuki- ja liikuntaelimet, Potilaan tarpeiden/tulosyyn selvittäminen",4181730
572,"Tuki- ja liikuntaelimet, Muu ennaltaehkäisevä toimenpide",4181730
573,"Tuki- ja liikuntaelimet, Lääkitys/lääkemääräys/uusinta/injektio",4181730
574,"Tuki- ja liikuntaelimet, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",4181730
575,"Tuki- ja liikuntaelimet, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",4181730
576,"Tuki- ja liikuntaelimet, Katetrointi/intubointi/laajentaminen",4181730
577,"Tuki- ja liikuntaelimet, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",4181730
578,"Tuki- ja liikuntaelimet, Paikallinen lääkeaineinjektio",4181730
579,"Tuki- ja liikuntaelimet, Sidos/kompressi/tamponointi",4181730
580,"Tuki- ja liikuntaelimet, Fysikaalinen hoito / kuntoutus",4181730
581,"Tuki- ja liikuntaelimet, Terapeuttinen neuvonta / kuuntelu",4181730
582,"Tuki- ja liikuntaelimet, Muu hoitotoimenpide / muualla luokittelematon pikkukirurgia",4181730
583,"Tuki- ja liikuntaelimet, Tutkimustulosten kuuleminen",4181730
584,"Tuki- ja liikuntaelimet, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",4181730
585,"Tuki- ja liikuntaelimet, Hallinnollinen toimenpide",4181730
586,"Tuki- ja liikuntaelimet, Muu seurantakäynti",4181730
587,"Tuki- ja liikuntaelimet, Hoidonantajan käynnistämä tapahtuma",4181730
588,"Tuki- ja liikuntaelimet, Muun henkilön käynnistämä tapahtuma",4181730
589,"Tuki- ja liikuntaelimet, Lähete muulle perusterveydenhuollon ammattihenkilölle",4181730
590,"Tuki- ja liikuntaelimet, Lähete erikoislääkärille/sairaalaan",4181730
591,"Tuki- ja liikuntaelimet, Muu lähete",4181730
592,"Tuki- ja liikuntaelimet, Muu käynnin syy",4181730
593,Tuki- ja liikuntaelinten infektio,4181730
594,"Pahanlaatuinen kasvain, tuki- ja liikuntaelinten",4181730
595,"Murtuma, kyynärluu/värttinäluu",4181730
596,"Murtuma, sääriluu/pohjeluu",4181730
597,"Murtuma, käden/jalkaterän luu",4181730
598,"Murtuma, reisiluu",4181730
599,"Murtuma, muu",4181730
600,"Nyrjähdys/venähdys, nilkka",4181730
601,"Nyrjähdys/venähdys, polvi",4181730
602,"Nyrjähdys/venähdys, muu",4181730
603,Sijoiltaanmeno,4181730
604,"Tuki- ja liikuntaelinten vamma, muu",4181730
605,"Synnynnäinen epämuodostuma,  tuki- ja liikuntaelinten",4181730
606,Kaularankaoireyhtymä,4181730
607,Selkäsairaus ilman säteilykipua,4181730
608,"Selkärangan rakenteellinen poikkeavuus, ei-synnynnäinen",4181730
609,Selkäsairaus ja säteilykipu,4181730
610,"Bursiitti/tendiniitti/synoviitti, muu",4181730
611,Reumaattinen/seropositiivinen niveltulehdus,4181730
612,Lonkan nivelrikko,4181730
613,Polven nivelrikko,4181730
614,"Nivelrikko, muu",4181730
615,Olkapään oireyhtymä,4181730
616,Tenniskyynärpää,4181730
617,Luu-rustokasvuhäiriö,4181730
618,Osteoporoosi,4181730
619,"Polven nivelkierukan/ristisiteiden vamma, akuutti",4181730
620,"Hyvänlaatuinen/muu kasvain, tuki- ja liikuntaelinten",4181730
621,"Raajan epämuotoisuus, ei synnynnäinen",4181730
622,Muu tuki- ja liikuntaelinten sairaus,4181730
623,Hermosto,4181730
624,Päänsärky,4181730
625,Kasvokipu,4181730
626,Levottomat jalat,4181730
627,Sormien/jalkaterien/varpaiden pistely,4181730
628,"Tuntohäiriö, muu",4181730
629,Kouristelu/kouristuskohtaus,4181730
630,Poikkeavat tahattomat liikkeet,4181730
631,Hajun/maun häiriö,4181730
632,Huimaus/pyörrytys,4181730
633,Halvaus/heikkous,4181730
634,Puhehäiriö,4181730
635,Huoli/pelko hermoston syövästä,4181730
636,Huoli/pelko muusta neurologisesta sairaudesta,4181730
637,"Toiminnanvajaus, hermoston",4181730
638,Muu hermostoon liittyvä oire/vaiva,4181730
639,"Hermosto, Laaja terveydentilan arviointi/tarkastus",4181730
640,"Hermosto, Suppea terveydentilan arviointi/tarkastus",4181730
641,"Hermosto, Allergiatutkimus",4181730
642,"Hermosto, Mikrobiologinen/immunologinen koe",4181730
643,"Hermosto, Veritutkimus",4181730
644,"Hermosto, Virtsatutkimus",4181730
645,"Hermosto, Ulostetutkimus",4181730
646,"Hermosto, Histologinen/sytologinen tutkimus",4181730
647,"Hermosto, Muu laboratoriotutkimus",4181730
648,"Hermosto, Kliininen toimintakoe",4181730
649,"Hermosto, Diagnostinen endoskopia",4181730
650,"Hermosto, Diagnostinen kuvantaminen",4181730
651,"Hermosto, Elektrofysiologinen tutkimus",4181730
652,"Hermosto, Muu tutkimustoimenpide",4181730
653,"Hermosto, Rokotus / ennaltaehkäisevä lääkitys",4181730
654,"Hermosto, Seuranta/terveysneuvonta/ruokavalioneuvonta",4181730
655,"Hermosto, Perusterveydenhuollon asiantuntijan konsultaatio",4181730
656,"Hermosto, Erikoislääkärin konsultaatio",4181730
657,"Hermosto, Potilaan tarpeiden/tulosyyn selvittäminen",4181730
658,"Hermosto, Muu ennaltaehkäisevä toimenpide",4181730
659,"Hermosto, Lääkitys/lääkemääräys/uusinta/injektio",4181730
660,"Hermosto, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",4181730
661,"Hermosto, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",4181730
662,"Hermosto, Katetrointi/intubointi/laajentaminen",4181730
663,"Hermosto, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",4181730
664,"Hermosto, Paikallinen lääkeaineinjektio",4181730
665,"Hermosto, Sidos/kompressi/tamponointi",4181730
666,"Hermosto, Fysikaalinen hoito / kuntoutus",4181730
667,"Hermosto, Terapeuttinen neuvonta / kuuntelu",4181730
668,"Hermosto, Muu hoitotoimenpide / muualla luokittelematon pikkukirurgia",4181730
669,"Hermosto, Tutkimustulosten kuuleminen",4181730
670,"Hermosto, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",4181730
671,"Hermosto, Hallinnollinen toimenpide",4181730
672,"Hermosto, Muu seurantakäynti",4181730
673,"Hermosto, Hoidonantajan käynnistämä tapahtuma",4181730
674,"Hermosto, Muun henkilön käynnistämä tapahtuma",4181730
675,"Hermosto, Lähete muulle perusterveydenhuollon ammattihenkilölle",4181730
676,"Hermosto, Lähete erikoislääkärille/sairaalaan",4181730
677,"Hermosto, Muu lähete",4181730
678,"Hermosto, Muu käynnin syy",4181730
679,Polio / muu enterovirus,4181730
680,Aivokalvontulehdus/aivotulehdus,4181730
681,Jäykkäkouristus,4181730
682,"Hermoston infektio, muu",4181730
683,"Pahanlaatuinen kasvain, hermoston",4181730
684,"Hyvänlaatuinen kasvain, hermoston",4181730
685,"Kasvain, hermoston, määrittämätön",4181730
686,Aivotärähdys,4181730
687,"Pään vamma, muu",4181730
688,"Hermoston vamma, muu",4181730
689,"Synnynnäinen epämuodostuma, hermoston",4181730
690,Multippeliskleroosi,4181730
691,Parkinsonismi,4181730
692,Epilepsia,4181730
693,Migreeni,4181730
694,Sarjoittainen päänsärky,4181730
695,Kasvohermohalvaus / Bellin pareesi,4181730
696,Kolmoishermosärky,4181730
697,Rannekanavaoireyhtymä,4181730
698,Ääreishermotulehdus/-sairaus,4181730
699,Jännityspäänsärky,4181730
700,Muu hermoston sairaus,4181730
701,Mielenterveys ja käyttäytyminen,4181730
702,Ahdistuneisuuden/hermostuneisuuden/jännittyneisyyden tunne,4181730
703,Akuutti stressireaktio,4181730
704,Masennuksen tunne,4181730
705,Ärtyneisyys,4181730
706,Vanhuuden tunne / vanhusmaisuus / seniliteetti,4181730
707,Unihäiriö,4181730
708,Vähentynyt sukupuolinen halu,4181730
709,Sukupuolisen tyydyttymisen heikentyminen,4181730
710,Huoli seksuaalisesta suuntautumisesta,4181730
711,Änkytys / tic-oireyhtymä,4181730
712,Lapsen syömisongelma,4181730
713,Yökastelu,4181730
714,Tuhriminen,4181730
715,"Alkoholin väärinkäyttö, pitkäaikainen",4181730
716,"Alkoholin väärinkäyttö, akuutti",4181730
717,Tupakointi,4181730
718,Lääkkeen väärinkäyttö,4181730
719,Huumeiden käyttö,4181730
720,Muistihäiriö,4181730
721,Lapsen käytösoire/-vaiva,4181730
722,Nuoren käytösoire/-vaiva,4181730
723,Erityinen oppimishäiriö,4181730
724,Aikuisen elämänvaihekriisi,4181730
725,Huoli/pelko mielenterveyden häiriöstä,4181730
726,"Toiminnanvajaus/vamma, psyykkinen",4181730
727,Muu psyykkinen oire/vaiva,4181730
728,"Mielenterveys ja käyttäytyminen, Laaja terveydentilan arviointi/tarkastus",4181730
729,"Mielenterveys ja käyttäytyminen, Suppea terveydentilan arviointi/tarkastus",4181730
730,"Mielenterveys ja käyttäytyminen, Allergiatutkimus",4181730
731,"Mielenterveys ja käyttäytyminen, Mikrobiologinen/immunologinen koe",4181730
732,"Mielenterveys ja käyttäytyminen, Veritutkimus",4181730
733,"Mielenterveys ja käyttäytyminen, Virtsatutkimus",4181730
734,"Mielenterveys ja käyttäytyminen, Ulostetutkimus",4181730
735,"Mielenterveys ja käyttäytyminen, Histologinen/sytologinen tutkimus",4181730
736,"Mielenterveys ja käyttäytyminen, Muu laboratoriotutkimus",4181730
737,"Mielenterveys ja käyttäytyminen, Kliininen toimintakoe",4181730
738,"Mielenterveys ja käyttäytyminen, Diagnostinen endoskopia",4181730
739,"Mielenterveys ja käyttäytyminen, Diagnostinen kuvantaminen",4181730
740,"Mielenterveys ja käyttäytyminen, Elektrofysiologinen tutkimus",4181730
741,"Mielenterveys ja käyttäytyminen, Muu tutkimustoimenpide",4181730
742,"Mielenterveys ja käyttäytyminen, Rokotus / ennaltaehkäisevä lääkitys",4181730
743,"Mielenterveys ja käyttäytyminen, Seuranta/terveysneuvonta/ruokavalioneuvonta",4181730
744,"Mielenterveys ja käyttäytyminen, Perusterveydenhuollon asiantuntijan konsultaatio",4181730
745,"Mielenterveys ja käyttäytyminen, Erikoislääkärin konsultaatio",4181730
746,"Mielenterveys ja käyttäytyminen, Potilaan tarpeiden/tulosyyn selvittäminen",4181730
747,"Mielenterveys ja käyttäytyminen, Muu ennaltaehkäisevä toimenpide",4181730
748,"Mielenterveys ja käyttäytyminen, Lääkitys/lääkemääräys/uusinta/injektio",4181730
749,"Mielenterveys ja käyttäytyminen, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",4181730
750,"Mielenterveys ja käyttäytyminen, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",4181730
751,"Mielenterveys ja käyttäytyminen, Katetrointi/intubointi/laajentaminen",4181730
752,"Mielenterveys ja käyttäytyminen, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",4181730
753,"Mielenterveys ja käyttäytyminen, Paikallinen lääkeaineinjektio",4181730
754,"Mielenterveys ja käyttäytyminen, Sidos/kompressi/tamponointi",4181730
755,"Mielenterveys ja käyttäytyminen, Fysikaalinen hoito / kuntoutus",4181730
756,"Mielenterveys ja käyttäytyminen, Terapeuttinen neuvonta / kuuntelu",4181730
757,"Mielenterveys ja käyttäytyminen, Muu hoitotoimenpide / muualla luokittelematon pikkukirurgia",4181730
758,"Mielenterveys ja käyttäytyminen, Tutkimustulosten kuuleminen",4181730
759,"Mielenterveys ja käyttäytyminen, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",4181730
760,"Mielenterveys ja käyttäytyminen, Hallinnollinen toimenpide",4181730
761,"Mielenterveys ja käyttäytyminen, Muu seurantakäynti",4181730
762,"Mielenterveys ja käyttäytyminen, Hoidonantajan käynnistämä tapahtuma",4181730
763,"Mielenterveys ja käyttäytyminen, Muun henkilön käynnistämä tapahtuma",4181730
764,"Mielenterveys ja käyttäytyminen, Lähete muulle perusterveydenhuollon ammattihenkilölle",4181730
765,"Mielenterveys ja käyttäytyminen, Lähete erikoislääkärille/sairaalaan",4181730
766,"Mielenterveys ja käyttäytyminen, Muu lähete",4181730
767,"Mielenterveys ja käyttäytyminen, Muu käynnin syy",4181730
768,Dementia,4181730
769,"Orgaaninen psykoosi, muu",4181730
770,Skitsofrenia,4181730
771,Affektiivinen psykoosi,4181730
772,Ahdistushäiriö/-tila,4181730
773,Somatisaatiohäiriö,4181730
774,Masennustila,4181730
775,Itsemurha/itsemurhayritys,4181730
776,Neurastenia/ylirasittuneisuus,4181730
777,Pelkotila / pakko-oireinen häiriö,4181730
778,Persoonallisuuden häiriö,4181730
779,Hyperkineettinen oireyhtymä,4181730
780,Vamman/trauman jälkeinen rasitusoireyhtymä,4181730
781,Kehitysvammaisuus,4181730
782,Anoreksia/bulimia,4181730
783,"Psykoosi, määrittämätön/muu",4181730
784,Muu mielenterveyden häiriö,4181730
785,Hengityselimet,4181730
786,Hengityselimiin liittyvä kipu,4181730
787,Hengenahdistus/dyspnea,4181730
788,Hengityksen vinkuna,4181730
789,"Hengityksen häiriö, muu",4181730
790,Yskä,4181730
791,Nenäverenvuoto,4181730
792,Aivastelu / nenän tukkoisuus,4181730
793,"Nenän oire/vaiva, muu",4181730
794,Sivuontelon oire/vaiva,4181730
795,Kurkun/nielun oire/vaiva,4181730
796,Äänen oire/vaiva,4181730
797,Veriyskä,4181730
798,Epänormaali yskös,4181730
799,Huoli/pelko hengityselinten syövästä,4181730
800,Huoli/pelko hengityselinten muusta sairaudesta,4181730
801,"Toiminnanvajaus, hengityselinten",4181730
802,Muu hengityselinten oire/vaiva,4181730
803,"Hengityselimet, Laaja terveydentilan arviointi/tarkastus",4181730
804,"Hengityselimet, Suppea terveydentilan arviointi/tarkastus",4181730
805,"Hengityselimet, Allergiatutkimus",4181730
806,"Hengityselimet, Mikrobiologinen/immunologinen koe",4181730
807,"Hengityselimet, Veritutkimus",4181730
808,"Hengityselimet, Virtsatutkimus",4181730
809,"Hengityselimet, Ulostetutkimus",4181730
810,"Hengityselimet, Histologinen/sytologinen tutkimus",4181730
811,"Hengityselimet, Muu laboratoriotutkimus",4181730
812,"Hengityselimet, Kliininen toimintakoe",4181730
813,"Hengityselimet, Diagnostinen endoskopia",4181730
814,"Hengityselimet, Diagnostinen kuvantaminen",4181730
815,"Hengityselimet, Elektrofysiologinen tutkimus",4181730
816,"Hengityselimet, Muu tutkimustoimenpide",4181730
817,"Hengityselimet, Rokotus / ennaltaehkäisevä lääkitys",4181730
818,"Hengityselimet, Seuranta/terveysneuvonta/ruokavalioneuvonta",4181730
819,"Hengityselimet, Perusterveydenhuollon asiantuntijan konsultaatio",4181730
820,"Hengityselimet, Erikoislääkärin konsultaatio",4181730
821,"Hengityselimet, Potilaan tarpeiden/tulosyyn selvittäminen",4181730
822,"Hengityselimet, Muu ennaltaehkäisevä toimenpide",4181730
823,"Hengityselimet, Lääkitys/lääkemääräys/uusinta/injektio",4181730
824,"Hengityselimet, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",4181730
825,"Hengityselimet, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",4181730
826,"Hengityselimet, Katetrointi/intubointi/laajentaminen",4181730
827,"Hengityselimet, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",4181730
828,"Hengityselimet, Paikallinen lääkeaineinjektio",4181730
829,"Hengityselimet, Sidos/kompressi/tamponointi",4181730
830,"Hengityselimet, Fysikaalinen hoito /kuntoutus",4181730
831,"Hengityselimet, Terapeuttinen neuvonta/kuuntelu",4181730
832,"Hengityselimet, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia",4181730
833,"Hengityselimet, Tutkimustulosten kuuleminen",4181730
834,"Hengityselimet, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",4181730
835,"Hengityselimet, Hallinnollinen toimenpide",4181730
836,"Hengityselimet, Muu seurantakäynti",4181730
837,"Hengityselimet, Hoidonantajan käynnistämä tapahtuma",4181730
838,"Hengityselimet, Muun henkilön käynnistämä tapahtuma",4181730
839,"Hengityselimet, Lähete muulle perusterveydenhuollon ammattihenkilölle",4181730
840,"Hengityselimet, Lähete erikoislääkärille/sairaalaan",4181730
841,"Hengityselimet, Muu lähete",4181730
842,"Hengityselimet, Muu käynnin syy",4181730
843,Hinkuyskä,4181730
844,Streptokokkitonsilliitti,4181730
845,Nenän äkämä/paise,4181730
846,"Ylähengitystieinfektio, akuutti",4181730
847,"Nenän sivuontelotulehdus, akuutti/krooninen",4181730
848,"Nielurisatulehdus, akuutti",4181730
849,"Kurkunpään/henkitorven tulehdus, akuutti",4181730
850,"Keuhkoputkentulehdus/bronkioliitti, akuutti",4181730
851,"Keuhkoputkentulehdus, krooninen",4181730
852,Influenssa,4181730
853,Keuhkokuume,4181730
854,Keuhkopussintulehdus / nestekertymä keuhkopussissa,4181730
855,"Hengitystieinfektio, muu",4181730
856,"Pahanlaatuinen kasvain, keuhkojen/keuhkoputken",4181730
857,"Pahanlaatuinen kasvain, hengityselinten, muu",4181730
858,"Hyvänlaatuinen kasvain, hengityselinten",4181730
859,Vierasesine nenässä/kurkunpäässä/keuhkoputkissa,4181730
860,"Hengityselinten vamma, muu",4181730
861,"Synnynnäinen epämuodostuma, hengityselinten",4181730
862,Nielurisojen/kitarisojen liikakasvu,4181730
863,"Hengityselinten kasvain, määrittämätön",4181730
864,Keuhkoahtaumatauti,4181730
865,Astma,4181730
866,Allerginen nuha,4181730
867,Hyperventilaatio,4181730
868,Muu hengityselinten sairaus,4181730
869,Iho,4181730
870,Ihon kipu/arkuus,4181730
871,Kutina,4181730
872,Syylät,4181730
873,"Kyhmy/patti, paikallinen",4181730
874,"Kyhmyt/patit, yleistyneet",4181730
875,"Punoitus, paikallinen",4181730
876,"Punoitus, yleinen",4181730
877,"Ihon värin muutos, muu",4181730
878,Tulehtunut sormi/varvas,4181730
879,Paise,4181730
880,Ihotulehdus vamman jälkeen,4181730
881,Hyönteisen purema/pisto,4181730
882,Eläimen/ihmisen purema,4181730
883,Palovamma,4181730
884,Vierasesine ihossa,4181730
885,Mustelma/ruhje,4181730
886,Hiertymä/naarmu/rakkula,4181730
887,Haava/laseraatio,4181730
888,"Ihon vamma, muu",4181730
889,Sarveistuma/kovettuma,4181730
890,Ihon rakenteen oire/vaiva,4181730
891,Kynnen oire/vaiva,4181730
892,Kaljuus / hiustenlähtö,4181730
893,"Päänahan/hiusten oire/vaiva, muu",4181730
894,Huoli/pelko ihosyövästä,4181730
895,Huoli/pelko muusta ihosairaudesta,4181730
896,"Toiminnanvajaus, ihon",4181730
897,Muu ihon oire/vaiva,4181730
898,"Iho, Laaja terveydentilan arviointi/tarkastus",4181730
899,"Iho, Suppea terveydentilan arviointi/tarkastus",4181730
900,"Iho, Allergiatutkimus",4181730
901,"Iho, Mikrobiologinen/immunologinen koe",4181730
902,"Iho, Veritutkimus",4181730
903,"Iho, Virtsatutkimus",4181730
904,"Iho, Ulostetutkimus",4181730
905,"Iho, Histologinen/sytologinen tutkimus",4181730
906,"Iho, Muu laboratoriotutkimus",4181730
907,"Iho, Kliininen toimintakoe",4181730
908,"Iho, Diagnostinen endoskopia",4181730
909,"Iho, Diagnostinen kuvantaminen",4181730
910,"Iho, Elektrofysiologinen tutkimus",4181730
911,"Iho, Muu tutkimustoimenpide",4181730
912,"Iho, Rokotus / ennaltaehkäisevä lääkitys",4181730
913,"Iho, Seuranta/terveysneuvonta/ruokavalioneuvonta",4181730
914,"Iho, Perusterveydenhuollon asiantuntijan konsultaatio",4181730
915,"Iho, Erikoislääkärin konsultaatio",4181730
916,"Iho, Potilaan tarpeiden/tulosyyn selvittäminen",4181730
917,"Iho, Muu ennaltaehkäisevä toimenpide",4181730
918,"Iho, Lääkitys/lääkemääräys/uusinta/injektio",4181730
919,"Iho, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",4181730
920,"Iho, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",4181730
921,"Iho, Katetrointi/intubointi/laajentaminen",4181730
922,"Iho, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",4181730
923,"Iho, Paikallinen lääkeaineinjektio",4181730
924,"Iho, Sidos/kompressi/tamponointi",4181730
925,"Iho, Fysikaalinen hoito /kuntoutus",4181730
926,"Iho, Terapeuttinen neuvonta/kuuntelu",4181730
927,"Iho, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia",4181730
928,"Iho, Tutkimustulosten kuuleminen",4181730
929,"Iho, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",4181730
930,"Iho, Hallinnollinen toimenpide",4181730
931,"Iho, Muu seurantakäynti",4181730
932,"Iho, Hoidonantajan käynnistämä tapahtuma",4181730
933,"Iho, Muun henkilön käynnistämä tapahtuma",4181730
934,"Iho, Lähete muulle perusterveydenhuollon ammattihenkilölle",4181730
935,"Iho, Lähete erikoislääkärille/sairaalaan",4181730
936,"Iho, Muu lähete",4181730
937,"Iho, Muu käynnin syy",4181730
938,Vyöruusu,4181730
939,Herpes simplex,4181730
940,Syyhy / muu punkkitauti,4181730
941,Täi- / muu ihosyöpäläistartunta,4181730
942,Sieni-ihottuma,4181730
943,Hiivasieni iholla,4181730
944,"Ihotulehdus, muu",4181730
945,"Pahanlaatuinen kasvain, ihon",4181730
946,Rasvakasvain,4181730
947,"Hyvänlaatuinen/määrittämätön kasvain, ihon, muu",4181730
948,Auringonpolttama / auringon aiheuttama sarveistuma,4181730
949,Verisuonikasvain/imusuonikasvain,4181730
950,Luomi,4181730
951,"Synnynnäinen poikkeavuus, ihon, muu",4181730
