sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:LongName,matchScore,mappingStatus,conceptId,comment
NFW,Reoperations on hip or thigh,0,,Lonkan ja reiden haavakomplikaatioleikkaukset,0.6112786531448364,UNCHECKED,4090926,
MCW00,Obstetric hysterectomy,0,,Kohdunpoisto synnytyksen yhteydess�,0.7304494380950928,UNCHECKED,4223389,
SCC02,Fluorination of mouth or other corresponding procedure,0,,Suun fluori tai muu vastaava k�sittely,0.4687139391899109,UNCHECKED,4302448,
SCD,NA,0,,Plakin ja n�kyv�n hammaskiven poisto,0.40957364439964294,UNCHECKED,4163958,
EP1CF,Extensive MRI examination of soft tissue of neck with median intesity magnet,0,,Kaulan laaja magneettitutkimus keskikentt�laitteella,0.5151842832565308,UNCHECKED,36713203,
MCW96,Other obstetric laparotomy,0,,Muu synnytykseen liittyv�t vatsaonteloleikkaus,0.6174986958503723,UNCHECKED,4314251,
JAD20,Repair of incisional hernia using using graft,0,,Arpityr�n korjaus faskiasiirteell�,0.7904697060585022,UNCHECKED,42537583,
PA6YT,Dilatation of carotid artery with stent,57,,Kaulavaltimon stenttaus,0.7198048233985901,UNCHECKED,4244961,
SCD01,Simple removal of tooth plaque or tartar,0,,"Plakin ja/tai n�kyv�n hammaskiven poisto, suppea",0.608752965927124,UNCHECKED,4239912,
CGF00,Closure of laceration of cornea using tissue glue,0,,Sarveiskalvohaavan liimaaminen,0.6303497552871704,UNCHECKED,4217641,
QAC00,Removal of foreign body from skin or subcutaneous tissue of head or neck,36,,Vierasesineen poisto p��n tai kaulan ihosta,0.8075386881828308,UNCHECKED,4075329,
NFW00,Reoperation for deep haemorrhage in surgery of hip or thigh,46,,Lonkan tai reiden leikkaushaavan tarkistaminen vuodon vuoksi,0.5505922436714172,UNCHECKED,45766068,
MW,Reoperations in obstetric surgery,0,,Raskaus- ja synnytysleikkausten haavakomplikaatioleikkaukset,0.6242504119873047,UNCHECKED,4297249,
PA7XT,Extensive carotis artery PTA with stent,0,,Aivovaltimon laaja laajennushoito ja stenttaus,0.44449251890182495,UNCHECKED,442615,
SCD02,Removal of tooth plaque or tartar,0,,Plakin ja/tai n�kyv�n hammaskiven poisto,0.6721436977386475,UNCHECKED,4239912,
SCE,NA,0,,Hampaiden pinnoitus,0.40957364439964294,UNCHECKED,4163958,
EP1CG,Extensive MRI examination of soft tissue of neck with high intesity magnet,1784,,Kaulan laaja magneettitutkimus,0.5126096606254578,APPROVED,4218948,
EP1CG,Extensive MRI examination of soft tissue of neck with high intesity magnet,1784,,Kaulan laaja magneettitutkimus,0.5126096606254578,APPROVED,4161634,
JAD30,Repair of incisional hernia using prosthetic material,1604,,Arpityr�n korjaus keinoaineella,0.8031864762306213,APPROVED,4031972,
CGF10,Suture of laceration of cornea,87,,Sarveiskalvohaavan ompeleminen,0.9279422760009766,APPROVED,4284555,
QAD,Procedures for burns of head and neck,0,,P��n ja kaulan palovammaleikkaukset ja siteenvaihdot,0.71987384557724,UNCHECKED,261738,
SCE00,Fissure closure of tooth,176,,Hampaan pinnoitus,0.7206697463989258,UNCHECKED,4126456,
SCF,NA,0,,Suun ehk�isev�t hoitotoimenpiteet suuhygienistill� tai hammashoitajalla,0.40957364439964294,UNCHECKED,4163958,
MWA00,Repair of wound dehiscence in obstetric surgery,77,,Auenneen tai tulehtuneen raskaus- tai synnytysleikkaushaavan tarkistaminen,0.6442577838897705,UNCHECKED,4253777,
NFW10,Reoperation for deep infection in in surgery of hip or thigh,69,,Lonkan tai reiden leikkaushaavan tarkistaminen tulehduksen vuoksi,0.4767242968082428,UNCHECKED,43530819,
SCF01,NA,114,,"Suun ehk�isev� hoito suuhygienistill� tai hammashoitajalla, suppea",0.40957364439964294,UNCHECKED,4163958,
SCF02,NA,217,,Suun ehk�isev� hoito suuhygienistill�,0.40957364439964294,UNCHECKED,4163958,
SCF03,NA,81,,"Suun ehk�isev� hoito suuhygienistill�, laaja",0.40957364439964294,UNCHECKED,4163958,
SD,NA,0,,Ikenen ja hampaan kiinnityskudossairauksien hoito,0.40957364439964294,UNCHECKED,4163958,
PA7YT,Very extensive carotis artery PTA with stent,0,,Aivovaltimon eritt�in laaja laajennushoito ja stenttaus,0.41552212834358215,UNCHECKED,4050288,
JAD90,"Repair of recurrent scar hernia, suture",0,,"Arpityr�n korjaus uusiutuneen tyr�n takia, ommelkorjaus",0.677753210067749,UNCHECKED,35621842,
SDA,NA,0,,Parodontologisen tulehduksen ja ienmuutosten hoito,0.40957364439964294,UNCHECKED,4163958,
NG1DA,NA,5184,,Polvien r�ntgen,0.40957364439964294,APPROVED,4252419,
QAD00,Dressing of major burn of head or neck,0,,P��n tai kaulan palovamman siteiden vaihto,0.7209926247596741,UNCHECKED,4075616,
EP1CM,Extensive MRI examination of soft tissue of neck with 3 Tesla magnet,791,,Kaulan laaja 3 Teslan MT,0.5031983852386475,APPROVED,4218948,
EP1CM,Extensive MRI examination of soft tissue of neck with 3 Tesla magnet,791,,Kaulan laaja 3 Teslan MT,0.5031983852386475,APPROVED,36713173,
EP1CM,Extensive MRI examination of soft tissue of neck with 3 Tesla magnet,791,,Kaulan laaja 3 Teslan MT,0.5031983852386475,APPROVED,4161634,
SDA01,Simple parodonthologic therapy,470,,"Parodontologinen hoito, eritt�in suppea",0.5340390205383301,UNCHECKED,4207650,
QAD10,Debridement of burn of head or neck,9,,P��n tai kaulan palovamman puhdistusleikkaus,0.7710831165313721,UNCHECKED,4075482,
NFW99,Other reoperation in surgery of hip or thigh,36,,Muu leikkaus lonkan tai reiden haavakomplikaation vuoksi,0.5496547222137451,UNCHECKED,4176616,
CGF20,Suture of laceration of cornea with plastic repair of conjunctiva,0,,Sarveiskalvohaavan ompeleminen ja sidekalvon korjaaminen,0.7213800549507141,UNCHECKED,4203605,
MWC00,Reoperation for deep infection in obstetric surgery,18,,Tulehtuneen raskaus- tai synnytysleikkauksen haavaontelon aukaisu ja kanavointi,0.6121756434440613,UNCHECKED,37208110,
JAD91,"Repair of recurrent scar hernia, endoscopy",9,,"Arpityr�n korjaus uusiutuneen tyr�n takia, korjaus t�hystystekniikalla",0.6420163512229919,UNCHECKED,36675637,
NF0,NA,0,,Alaraajan s�dehoito,0.40957364439964294,UNCHECKED,4163958,
SDA02,Parodonthologic therapy,1125,,"Parodontologinen hoito, suppea",0.6183340549468994,APPROVED,4043178,
SDA02,Parodonthologic therapy,1125,,"Parodontologinen hoito, suppea",0.6183340549468994,APPROVED,4211478,
NG1DF,Knee and lower leg very extensive MRI examination with median intensity magnet,35,,Polven ja/tai s��ren eritt�in laaja magneettitutkimus keskikentt�laitteella,0.43127039074897766,UNCHECKED,4161908,
QAD20,Excision of burn of head or neck and coverage,26,,P��n tai kaulan palovamman poistoleikkaus ja peitt�minen siirteell�,0.6763937473297119,UNCHECKED,4075612,
NF001,Preoperative radiotherapy of lower extremity,0,,S�dehoito alaraajan primaarikasvaimen preoperatiivisena hoitona,0.6144425272941589,UNCHECKED,4059384,
SDA03,Demanding parodonthologic therapy,1541,,Parodontologinen hoito,0.542669415473938,APPROVED,44808176,
SDA03,Demanding parodonthologic therapy,1541,,Parodontologinen hoito,0.542669415473938,APPROVED,4211478,
JAD92,"Repair of recurrent scar hernia, fascial transplant",0,,Arpityr�n korjaus uusiutuneen tyr�n takia faskiasiirteell�,0.6075142025947571,UNCHECKED,4217023,
EP1DF,Very extensive examination of soft tissue of neck with median intesity magnet,0,,Kaulan eritt�in laaja magneettitutkimus keskikentt�laitteella,0.5495012998580933,UNCHECKED,36713203,
MWE00,Reoperation for deep haemorrhage in obstetric surgery,70,,Raskaus- tai synnytysleikkauksen uusintaleikkaus haava(ontelo)n vuodon vuoksi,0.5961392521858215,UNCHECKED,45766068,
CGF25,Suture of laceration of cornea with resection of protruding uvea,12,,Sarveiskalvohaavan ompeleminen ja uvean prolapsin poisto,0.5657986998558044,UNCHECKED,4284555,
QAE,Excision and repair of lesion of skin of head and neck,0,,P��n ja kaulan ihon paikallisten muutosten poistot ja korjaavat leikkaukset,0.8472162485122681,UNCHECKED,4119836,
SDA04,Very demanding parodonthologic therapy,686,,"Parodontologinen hoito, pitk�kestoinen",0.5065471529960632,UNCHECKED,4207650,
NF002,Radical radiotherapy of lower extremity,0,,Radikaali alaraajan primaarikasvaimen s�dehoito,0.6263589262962341,UNCHECKED,4323840,
NG1DG,Knee and lower leg very extensive MRI examination with high intensity magnet,413,,Polven ja/tai s��ren eritt�in laaja magneettitutkimus,0.428836852312088,UNCHECKED,4161908,
CGF30,Repair of cornea using graft of conjunctiva,0,,Sarveiskalvon peitt�minen sidekalvolla,0.6990864872932434,UNCHECKED,4294508,
JAD93,"Repair of recurrent scar hernia, implantation",33,,Arpityr�n korjaus uusiutuneen tyr�n takia keinoaineella,0.6533449292182922,UNCHECKED,36675637,
EP1DG,Very extensive examination of soft tissue of neck with high intesity magnet,1062,,Kaulan eritt�in laaja magneettitutkimus,0.546380341053009,APPROVED,4218948,
EP1DG,Very extensive examination of soft tissue of neck with high intesity magnet,1062,,Kaulan eritt�in laaja magneettitutkimus,0.546380341053009,APPROVED,4161634,
EP1DG,Very extensive examination of soft tissue of neck with high intesity magnet,1062,,Kaulan eritt�in laaja magneettitutkimus,0.546380341053009,APPROVED,36713173,
NF003,Adjuvant radiotherapy of lower extremity,0,,S�dehoito alaraajan primaarikasvaimen liit�nn�ishoitona,0.5780342221260071,UNCHECKED,44804498,
NAS,"Operations for infection of tendons, joints and bone of spine",0,,"Sel�n ja kaulan j�nteiden, nivelten ja luiden tulehdusten leikkaukset",0.3826668858528137,UNCHECKED,37112365,
QAE00,Excision of loose skin or fold of skin from head and neck,259,,P��n tai kaulan ihopoimun tai ylim��r�isen ihon poisto,0.725498378276825,UNCHECKED,4119836,
CGF35,Repair of cornea using graft,44,,Sarveiskalvon paikkaaminen siirteell�,0.7041678428649902,UNCHECKED,4161477,
SDA05,Very demanding and lengthy parodonthologic therapy,266,,"Parodontologinen hoito, eritt�in pitk�kestoinen",0.44733694195747375,UNCHECKED,4207650,
JAD94,"Repair of recurrent scar hernia, other techniques",0,,"Arpityr�n korjaus uusiutuneen tyr�n takia, muu tekniikka",0.5719189047813416,UNCHECKED,36675637,
NG1DH,Knee and lower leg very extensive MRI examination with low intensity magnet,0,,Polven ja/tai s��ren eritt�in laaja magneettitutkimus matalakentt�laitteella,0.4345882833003998,UNCHECKED,4161908,
NF004,Palliative radiotherapy of lower extremity,0,,S�dehoito alaraajan primaarikasvaimen palliatiivisena hoitona,0.61429363489151,UNCHECKED,4057754,
CGF40,Closure of laceration of sclera using tissue glue,0,,Kovakalvohaavan liimaaminen,0.6351606249809265,UNCHECKED,4102006,
NAS00,"Incision and debridement of infection of joint of spine, unspecified",12,,Kaulan tai sel�n pehmytkudosten tulehduksen aukaisuleikkaus,0.5303828120231628,UNCHECKED,42537847,
EP1DM,Very extensive MRI examination of soft tissue of neck with 3 Tesla magnet,347,,Kaulan eritt�in laaja 3 Teslan MT,0.49153387546539307,UNCHECKED,36713203,
QAE10,Excision of other lesion extending through all layers of skin in head or neck,18813,,P��n tai kaulan ihon tai ihonalaiskudoksen ihon paikallisen muutoksen poisto,0.5837387442588806,APPROVED,42872674,
QAE10,Excision of other lesion extending through all layers of skin in head or neck,18813,,P��n tai kaulan ihon tai ihonalaiskudoksen ihon paikallisen muutoksen poisto,0.5837387442588806,APPROVED,42872675,
SDA10,Parodonthologic therapy of advnaced and complicated changes of alveolar bone,131,,"Parodontologinen hoito, komplisoitu sairaus",0.3532373607158661,UNCHECKED,37116711,
SDA11,NA,10,,"Parodontologinen hoito, komplisoitu sairaus - laaja ja vaativa",0.40957364439964294,UNCHECKED,4163958,
JAD95,"Operation of scar hernia, removal of mesh due to complication",0,,Arpityr�n tutkimusleikkaus ja verkon poisto komplikaation takia,0.3839489221572876,UNCHECKED,4135475,
SDA12,NA,225,,Komplisoituneen parodontologisen sairauden hoito,0.40957364439964294,UNCHECKED,4163958,
SDA13,NA,33,,"Komplisoituneen parodontologisen sairauden hoito, laaja ja vaativa",0.40957364439964294,UNCHECKED,4163958,
CGF45,Suture of laceration of sclera,40,,Kovakalvohaavan ompeleminen,1.0,APPROVED,4327660,
NF029,Radiotherapy of local recidive of tumor of lower extremity,0,,S�dehoito alaraajan paikallisesti uusineen kasvaimen hoitona,0.5216053128242493,UNCHECKED,193460,
SDA14,NA,72,,"Komplisoituneen parodontologisen sairauden hoito, laaja ja eritt�in vaativa",0.40957364439964294,UNCHECKED,4163958,
EP1DP,Soft tissue of neck MRI examination,0,,Kaulan aineenvaihdunnan PET,0.6112968921661377,UNCHECKED,4132888,
NG1DM,Knee and lower leg MRI very extensive examination with 3 Tesla magnet,68,,Polven ja/tai s��ren eritt�in laaja 3 Teslan MT,0.41677263379096985,UNCHECKED,4161908,
SDC,Parodontolic fixation,0,,Parodontologinen kiskoitus,0.6057003736495972,UNCHECKED,4031047,
NAS20,"Incision and debridement of infection of vertebra, unspecified",22,,Selk�rangan tulehduksen aukaisuleikkaus,0.6589125990867615,UNCHECKED,4111606,
SDC05,NA,0,,Hampaiden yhteen kytkeminen paikkamateriaalilla,0.40957364439964294,UNCHECKED,4163958,
JAD96,Other repair of incisional hernia,79,,Muu arpityr�n leikkaus,0.9296886920928955,APPROVED,4031970,
EP1DR,Neck metabolic PET with CT,0,,Kaulan aineenvaihdunnan PET-tietokonetomografiatutkimus,0.4061039090156555,UNCHECKED,4196152,
EP1DS,NA,0,,Kaulan alueen aineenvaihdunnan PET-magneettitutkimus,0.40957364439964294,UNCHECKED,4163958,
QAE15,Excision of other superficial lesion of skin from head and neck,106,,P��n tai kaulan ihon pintakerroksen paikallisen muutoksen poisto,0.6870734095573425,UNCHECKED,4119836,
NG1EA,Knee X-ray examination with wrench,855,,Polvien kuormitusr�ntgen,0.6455653309822083,APPROVED,4059542,
NG1ED,NA,0,,Polven tietokonetomografia (TT-artrografia),0.40957364439964294,UNCHECKED,4163958,
NF049,Radiotherapy of methastasis in lower extremity,0,,S�dehoito alaraajassa ilmenneen et�pes�kkeen hoitona,0.5506460070610046,UNCHECKED,4010010,
NG1EG,NA,0,,Polven magneettiartrografia,0.40957364439964294,UNCHECKED,4163958,
SDC10,Parodontological fixation,9,,"Parodontologinen kiskotus, suppea",0.5182442665100098,UNCHECKED,4041637,
NG1TW,NA,0,,Polvien pyyhk�isykuvauksen 3D-mallinnus,0.40957364439964294,UNCHECKED,4163958,
SDC15,NA,0,,Hampaiden yhteen kytkeminen k�ytt�en upotettua tai pintakiinnitteist� vahviketta,0.40957364439964294,UNCHECKED,4163958,
CGF50,Suture of laceration of sclera with plastic repair of conjunctiva,0,,Kovakalvohaavan ompeleminen ja sidekalvon korjaaminen,0.7228219509124756,UNCHECKED,4241575,
EP1JR,Neck extensive metabolic PET with CT,0,,Kaulan aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,0.4535074830055237,UNCHECKED,4148495,
EP1KS,NA,0,,Kaulan alueen aineenvaihdunnan eritt�in laaja PET-magneettitutkimus,0.40957364439964294,UNCHECKED,4163958,
JAD97,Other laparoscopic repair of incisional hernia,135,,Muu arpityr�n leikkaus vatsaontelon t�hystyksess�,0.9509299397468567,APPROVED,43531134,
EP1LA,NA,0,,Kaulan alueen l�pivalaisututkimus,0.40957364439964294,UNCHECKED,4163958,
NG2AA,Patella X-ray examination,2420,,Polvilumpion r�ntgen,0.8476569056510925,APPROVED,4057891,
EP2LT,NA,0,,Kaulan alueen koagulaatio radiologisessa ohjauksessa,0.40957364439964294,UNCHECKED,4163958,
NG2CA,NA,2573,,Polvilumpioiden r�ntgen erityisprojektiolla,0.40957364439964294,APPROVED,4057891,Not a perfect match
QAE20,Excision and repair of scar or web of skin of head or neck,454,,P��n tai kaulan ihon arven tai kurouman poisto ja korjaus,0.6642534136772156,UNCHECKED,4119836,
NF090,profylactic radiotherapy of lower extremity,0,,S�dehoito alaraajan profylaktisena hoitona,0.5327785611152649,UNCHECKED,4323840,
NAS99,"Other operation for infection of tendon or joint of spine or vertebra, unspecified",13,,Muu sel�n tai niskan tulehduksen vuoksi tehty leikkaus,0.6181512475013733,UNCHECKED,4111606,
SDC20,Extensive parodontological fixation,0,,"Parodontologinen kiskoitus, laaja",0.5002349019050598,UNCHECKED,4121859,
JAE,Repair of epigastric hernia,0,,Syd�nalatyr�n leikkaukset,1.0,APPROVED,4080019,
NG2EA,Patella examination using Laurin's projections,870,,"Polvilumpion natiivir�ntgen, Laurinin projektiot *",0.430447518825531,APPROVED,4057891,
NF099,Other radiotherapy of lower extremity,0,,Muu alaraajan s�dehoito,0.6371238231658936,UNCHECKED,4323840,
NF1S1,NA,0,,Lonkan valokuvaus,0.40957364439964294,UNCHECKED,4163958,
CGF55,Suture of laceration of sclera with resection of protruding uvea,10,,Kovakalvohaavan ompeleminen ja uvean prolapsin poisto,0.5913578867912292,UNCHECKED,4327660,
NAT,Miscellaneous operations on spine,0,,Erityiset ja muut selk�leikkaukset,0.7178329825401306,UNCHECKED,4177792,
NF1S2,NA,0,,Lonkkanivelen t�hystyskuvaus,0.40957364439964294,UNCHECKED,4163958,
JAE10,Repair of epigastric hernia,177,,Syd�nalatyr�n korjausleikkaus,1.0,APPROVED,4080019,
SDC30,Strong parodontological fixation of 2-3 teeth,11,,"Parodontologinen vahvistettu kiskotus, suppea",0.5063532590866089,UNCHECKED,4071010,
ENA,Incision and biopsy of pharynx and adjacent structures,0,,Nielun ja ymp�r�iv�n pehmytkudoksen koepalan otto tai aukaisu,0.5800979733467102,UNCHECKED,4037876,
QAE25,Excision and repair of scar of head or neck caused by burn,16,,P��n tai kaulan palovamma-arven poisto ja korjaus,0.5834804773330688,UNCHECKED,4075612,
NG3AE,Patella tendon ultrasound examination,19,,Patellaj�nteen ultra��nitutkimus,0.6674546003341675,UNCHECKED,4152084,
JAE11,Laparoscopic repair of epigastric hernia,30,,Syd�nalatyr�n korjausleikkaus t�hystystekniikalla,1.0,APPROVED,44809083,
ENA00,Internal incision of pharynx,258,,Nielun pes�kkeen aukaisu,0.8690325021743774,UNCHECKED,4300642,
NF_2,Other procedures of hip joint and thigh,0,,Muut lonkan ja reiden toimenpiteet,0.6876355409622192,UNCHECKED,4042331,
CGF99,Other operation on cornea and sclera for perforating injury,13,,Muu perforoivan sarveis- tai kovakalvohaavan leikkaus,0.5395976901054382,UNCHECKED,4326414,
SDC40,Strong parodontological fixation of 4-6 teeth,22,,"Parodontologinen vahvistettu kiskotus, laaja",0.47544679045677185,UNCHECKED,4071010,
ENA10,Biopsy of pharynx,393,,Koepalan otto nielusta,1.0,APPROVED,4037876,
NAT00,Traction of spine using device fixated at skull,45,,Kallovedon tai halolaitteen asettaminen,0.7499249577522278,UNCHECKED,40487574,
QAE30,Excision and repair of surgical scar in head or neck,152,,P��n tai kaulan leikkausarven poisto ja korjaus,0.6068301796913147,UNCHECKED,4161058,
NG3LT,Sclerotherapy of patellar tendon with Doppler method,0,,Patellaj�nteen hoito U�-ohjauksessa,0.48224106431007385,UNCHECKED,4108854,
JAE30,Repair of epigastric hernia with mesh,43,,Syd�nalan tyr�n korjaus verkolla,0.8355667591094971,UNCHECKED,4080019,
DA001,Preoperative radiotherapy of ear,0,,S�dehoito korvan primaarikasvaimen preoperatiivisena hoitona,0.7140088081359863,UNCHECKED,4059384,
NFA10,"Biopsy of soft tissue or joint of hip and thigh, percutaneous",48,,"Neulakudosn�yte, lonkka tai reisi",0.5547579526901245,UNCHECKED,4327322,
NG4AA,Lower leg X-ray examination,6678,,S��ren r�ntgen,0.8689648509025574,APPROVED,4085290,
CGG,Reconstructive operations on cornea and sclera,0,,Sarveis- tai kovakalvon korjausleikkaukset,0.6489580869674683,UNCHECKED,4331170,
QAE35,Repair of skin defect in head or neck after surgery or injury,75,,P��n tai kaulan leikkauksen tai vamman j�lkeisen ihopuutoksen korjaus,0.5031145215034485,UNCHECKED,35621908,
NG4AD,Lower leg CT,190,,S��ren tietokonetomografiatutkimus,0.8022891879081726,UNCHECKED,4107527,
SDC50,Strong parodontological fixation of 7 or more teeth,0,,"Parodontologinen vahvistettu kiskotus, eritt�in laaja",0.5096310377120972,UNCHECKED,4071010,
DA002,Radical radiotherapy of ear,0,,Radikaali korvan primaarikasvaimen s�dehoito,0.679538369178772,UNCHECKED,4297918,
SDD,NA,0,,Parodontologisen purennan hoitotoimenpiteet,0.40957364439964294,UNCHECKED,4163958,
JAE90,"Repair of recurrent epigastric hernia, suture",0,,"Syd�nalatyr�n korjaus uusiutuneen tyr�n takia, ommelkorjaus",0.8467569351196289,UNCHECKED,36674307,
CGG00,Tattooing of cornea,0,,Sarveiskalvon tatuointi,1.0,APPROVED,4050240,
SDD01,NA,0,,"Parodontologisen purennan hoito, suppea",0.40957364439964294,UNCHECKED,4163958,
NFT00,Traction of femur,0,,Reisiluuvedon asettaminen,0.8396934866905212,UNCHECKED,45765532,
NAT10,Traction of spine using external correctional instrument,0,,Sel�n ulkoisen kiinnityslaitteen asettaminen,0.6299344897270203,UNCHECKED,4074102,
SDD02,NA,13,,Parodontologisen purennan hoito,0.40957364439964294,UNCHECKED,4163958,
SDD03,NA,0,,"Parodontologisen purennan hoito, laaja",0.40957364439964294,UNCHECKED,4163958,
SDD10,NA,0,,Purennan hoito purentakiskolla parodontologisin indikaatioin,0.40957364439964294,UNCHECKED,4163958,
SDE,NA,0,,Parodontologinen perushoito suuhygienistill�,0.40957364439964294,UNCHECKED,4163958,
SDE02,NA,314,,Parodontologinen hoito suuhygienistill�,0.40957364439964294,UNCHECKED,4163958,
SDE03,NA,486,,"Parodontologinen hoito suuhygienistill�, laaja",0.40957364439964294,UNCHECKED,4163958,
DA003,Adjuvant radiotherapy of ear,0,,S�dehoito korvan primaarikasvaimen liit�nn�ishoitona,0.6529278755187988,UNCHECKED,44804498,
SDE04,NA,196,,"Parodontologinen hoito suuhygienistill�, eritt�in laaja",0.40957364439964294,UNCHECKED,4163958,
NG4BA,Lower leg extensive X-ray examination,178,,S��ren laaja r�ntgen,0.6976220607757568,UNCHECKED,4085290,
JAE91,"Repair of recurrent epigastric hernia, endoscopy",0,,"Syd�nalatyr�n korjaus uusiutuneen tyr�n takia, korjaus t�hystystekniikalla",0.8157233595848083,UNCHECKED,36674307,
CKC65,Removal of buckling implant from sclera,65,,Plombin poisto,0.7715458273887634,UNCHECKED,4334594,
NF1AT,Puncture of hip joint with ultrasound guidance,324,,Lonkkanivelpunktio U�-ohjauksessa,0.6289199590682983,UNCHECKED,4189517,
NG4BD,Extensive lower leg CT,0,,S��ren laaja tietokonetomografiatutkimus,0.623705267906189,UNCHECKED,4107527,
SDX,Other parodontologic therapy,0,,Muu parodontologinen hoito,0.5691283941268921,UNCHECKED,4207650,
QAE40,Repair of anomaly or lesion after disease of skin of head or neck,187,,P��n tai kaulan ihon ep�muodostuman tai sairauden aiheuttaman vaurion korjaus,0.6035696864128113,UNCHECKED,4070327,
QAE99,NA,2554,,Muu p��n ja kaulan ihon ja ihonalaiskudoksen poisto tai korjaava leikkaus,0.40957364439964294,APPROVED,4070228,Not a perfect match
QAE99,NA,2554,,Muu p��n ja kaulan ihon ja ihonalaiskudoksen poisto tai korjaava leikkaus,0.40957364439964294,APPROVED,4167079,Not a perfect match
DA004,Palliative radiotherapy of ear,0,,Korvan primaarikasvaimen palliatiivinen s�dehoito,0.7143375277519226,UNCHECKED,4057754,
CKC70,Circular buckling of sclera,196,,Kovakalvon vy�tt�minen,0.7373165488243103,UNCHECKED,4097368,
NAT12,Anterior traction of spine using internal correctional instrument,0,,Sel�n kiinnitys ilman luudutusta eteen,0.6076431274414062,UNCHECKED,4119119,
SDX10,Parodontologic grinding,0,,Parodontologinen purennan hionta,0.5456750988960266,UNCHECKED,4160340,
NG4CD,Very extensive lower leg CT,0,,S��ren eritt�in laaja tietokonetomografiatutkimus,0.5694308876991272,UNCHECKED,4107527,
SF,NA,0,,Paikkaushoidot,0.40957364439964294,UNCHECKED,4163958,
SFA,NA,0,,Paikkaushoito suoralla menetelm�ll�,0.40957364439964294,UNCHECKED,4163958,
NF1BT,Puncture of hip joint with X-ray guidance,0,,Lonkkanivelpunktio LPV-ohjauksessa,0.5745848417282104,UNCHECKED,4079701,
NF1UT,NA,0,,Lonkan porausfenestraatio,0.40957364439964294,UNCHECKED,4163958,
QAF,Operations on scalp and eyebrow,0,,Hiuspohjan leikkaukset,0.6872273683547974,UNCHECKED,4068311,
JAE92,"Repair of recurrent epigastric hernia, fascial transplant",0,,Syd�nalatyr�n korjaus uusiutuneen tyr�n takia faskiasiirteell�,0.7721688151359558,UNCHECKED,36674307,
SFA00,Small filling,157,,Pieni hammast�yte,0.7307772636413574,UNCHECKED,4182650,
DA029,Radiotherapy of local residive tumor of ear,0,,Korvan paikallisesti uusineen kasvaimen s�dehoito,0.5293019413948059,UNCHECKED,4057754,
CKC75,Removal of cerclage from sclera,0,,Kovakalvon vy�n poistaminen,0.7972498536109924,UNCHECKED,4123182,
NG4DA,Bilateral lower leg X-ray examination,0,,S��rien natiivir�ntgen,0.7979255318641663,UNCHECKED,4085290,
QAF00,Hair bearing graft of skin to scalp,0,,Hiuspohjan korjaus vapaalla hiussiirteell�,0.9925854206085205,APPROVED,4140260,
SFA10,Fillning on one surface of tooth,2050,,Yhden pinnan t�yte,0.6735096573829651,APPROVED,4129094,
NF2AT,Injection to hip joint with ultrasound guidance,367,,Lonkkanivelinjektio U�-ohjauksessa,0.6698851585388184,UNCHECKED,4199379,
DA049,Radiotherapy of metasthasis in ear,0,,Korvassa ilmenneen et�pes�kkeen s�dehoito,0.6080987453460693,UNCHECKED,4029715,
NAT14,Posterior traction of spine using internal correctional instrument,9,,Sel�n kiinnitys ilman luudutusta taakse,0.6186906099319458,UNCHECKED,4151972,
JAE93,"Repair of recurrent epigastric hernia, implantation",0,,Syd�nalatyr�n korjaus uusiutuneen tyr�n takia keinoaineella,0.8300666213035583,UNCHECKED,36674307,
QAF10,Repair of eyebrow using hair bearing graft of skin,0,,"Kulmakarvojen korjaus iholla, jossa on karvoitus",0.7201656699180603,UNCHECKED,4237771,
SFA20,Filling on two surfaces of tooth,2075,,Kahden pinnan t�yte,0.7404303550720215,APPROVED,4129094,
SFA20,Filling on two surfaces of tooth,2075,,Kahden pinnan t�yte,0.7404303550720215,APPROVED,40482036,
SFA20,Filling on two surfaces of tooth,2075,,Kahden pinnan t�yte,0.7404303550720215,APPROVED,4077232,
NGA,Exploratory procedures on knee and lower leg,0,,Polven ja s��ren tutkimusleikkaukset ja t�hystykset,0.5742947459220886,UNCHECKED,4041271,
CKC99,Other extraocular operations on vitreous body and retina,16,,Muu lasiais- ja verkkokalvoleikkaus silm�n ulkopuolelta,0.6767436265945435,UNCHECKED,4012339,
DA090,Profylactic radiotherapy of ear,0,,Korvan profylaktinen s�dehoito,0.5664374232292175,UNCHECKED,4215577,
NF2BT,Injection to hip joint with X-ray guidance,0,,Lonkkanivelinjektio LPV-ohjauksessa,0.6151849031448364,UNCHECKED,46272795,
TNF01,NA,0,,"Ohutneulan�yte, lonkkanivel tai reisi",0.40957364439964294,UNCHECKED,4163958,
TNF05,NA,10,,"Pehmytkudosaukaisu, lonkkanivel tai reisi",0.40957364439964294,UNCHECKED,4163958,
TNF10,NA,109,,Lonkkanivelen pisto,0.40957364439964294,UNCHECKED,4163958,
TNF11,NA,174,,Diagnostisen tai hoitavan aineen ruiskuttaminen lonkkaniveleen,0.40957364439964294,UNCHECKED,4163958,
TNF20,NA,0,,Luuytimen imeminen reisiluusta,0.40957364439964294,UNCHECKED,4163958,
DA099,Other radiotherapy of ear,0,,Muu korvan s�dehoito,0.6835723519325256,UNCHECKED,4297918,
