concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi,tmp_name_en_source
174,Bosutinib,Condition,REIMB,REIMB,NA,170,2015-12-01,2099-12-31,NA,Bosutinibi,KELA
175,Dabrafenib (adjuvant treatment),Condition,REIMB,REIMB,NA,1509,2020-02-01,2099-12-31,NA,Dabrafenibi (liitännäishoito),KELA
176,"Eliglustat, imiglucerase and velaglucerase alfa",Condition,REIMB,REIMB,NA,151,2010-04-01,2099-12-31,NA,"Eliglustaatti, imigluseraasi ja velagluseraasi alfa",KELA
177,Emicizumab,Condition,REIMB,REIMB,NA,1503,2019-07-01,2099-12-31,NA,Emisitsumabi,KELA
178,Blood coagulation factor VIII and von Willebrand factor for the treatment of von Willebrand disease,Condition,REIMB,REIMB,NA,194,2009-01-01,2099-12-31,NA,Hyytymistekijä VIII ja von Willebrand -tekijä von Willebrandin taudin hoitoon,KELA
179,Blood coagulation factor VIII and von Willebrand factor for desensitisation treatment in inhibitor-positive patients with haemophilia A,Condition,REIMB,REIMB,NA,172,2016-02-01,2099-12-31,NA,Hyytymistekijä VIII ja von Willebrand -tekijä A-hemofiliaa sairastavien vasta-ainepositiivisten potilaiden siedätyshoitoon,KELA
180,Ibrutinib,Condition,REIMB,REIMB,NA,1512,2020-03-01,2099-12-31,NA,Ibrutinibi,KELA
181,Ixazomib,Condition,REIMB,REIMB,NA,1505,2019-10-01,2099-12-31,NA,Iksatsomibi,KELA
182,Cabozantinib,Condition,REIMB,REIMB,NA,1502,2019-06-01,2099-12-31,NA,Kabotsantinibi,KELA
183,Lenvatinib,Condition,REIMB,REIMB,NA,1508,2020-02-01,2099-12-31,NA,Lenvatinibi,KELA
184,Mecasermin,Condition,REIMB,REIMB,NA,154,2011-02-01,2099-12-31,NA,Mekasermiini,KELA
185,Niraparib,Condition,REIMB,REIMB,NA,1510,2020-03-01,2099-12-31,NA,Niraparibi,KELA
186,Olaparib,Condition,REIMB,REIMB,NA,1511,2020-03-01,2099-12-31,NA,Olaparibi,KELA
187,Palbociclib,Condition,REIMB,REIMB,NA,1501,2019-02-01,2099-12-31,NA,Palbosiklibi,KELA
188,Pomalidomide,Condition,REIMB,REIMB,NA,1507,2020-02-01,2099-12-31,NA,Pomalidomidi,KELA
189,Trastuzumab injection,Condition,REIMB,REIMB,NA,173,2016-04-01,2099-12-31,NA,Trastutsumabi-injektio,KELA
190,The combination of trifluridine and tipiracil,Condition,REIMB,REIMB,NA,1506,2019-11-01,2099-12-31,NA,Trifluridiinin ja tipirasiilin yhdistelmävalmiste,KELA
191,Vismodegib,Condition,REIMB,REIMB,NA,179,2017-11-01,2099-12-31,NA,Vismodegibi,KELA
192,Preparation with von Willebrand's factor,Condition,REIMB,REIMB,NA,161,2013-06-01,2099-12-31,NA,Von Willebrand -tekijävalmiste,KELA
193,Alirocumab and evolocumab for the treatment of familial hypercholesterolaemia,Condition,REIMB,REIMB,NA,292,2019-06-01,2099-12-31,NA,Alirokumabi  ja evolokumabi familiaalisen hyperkolesterolemian hoidossa,KELA
194,Alirocumab and evolocumab for the treatment of hypercholesterolaemia and dyslipidaemia,Condition,REIMB,REIMB,NA,294,2020-01-01,2099-12-31,NA,Alirokumabi ja evolokumabi hyperkolesterolemian ja sekamuotoisen dyslipidemian hoidossa,KELA
195,Baricitinib,Condition,REIMB,REIMB,NA,293,2019-10-01,2099-12-31,NA,Barisitinibi,KELA
196,Liraglutide (children and adolescents),Condition,REIMB,REIMB,NA,295,2020-02-01,2099-12-31,NA,Liraglutidi  (lapset ja nuoret),KELA
197,Tofacitinib,Condition,REIMB,REIMB,NA,291,2019-03-01,2099-12-31,NA,Tofasitinibi,KELA
198,Afatinib and gefitinib,Condition,REIMB,REIMB,NA,341,2010-11-01,2099-12-31,NA,Afatinibi* ja gefitinibi*,KELA
199,"Agalsidase alfa, agalsidase beta and migalastat",Condition,REIMB,REIMB,NA,336,2009-03-01,2099-12-31,NA,"Agalsidaasi alfa*, agalsidaasi beeta* ja migalastaatti*",KELA
200,Alectinib,Condition,REIMB,REIMB,NA,3001,2018-12-01,2099-12-31,NA,Alektinibi,KELA
201,Alirocumab and evolocumab for the treatment of hypercholesterolaemia and dyslipidaemia,Condition,REIMB,REIMB,NA,3015,2019-08-01,2099-12-31,NA,Alirokumabi* ja evolokumabi hyperkolesterolemian ja sekamuotoisen dyslipidemian hoidossa,KELA
202,Asfotase alfa,Condition,REIMB,REIMB,NA,387,2017-08-01,2099-12-31,NA,Asfotaasi alfa,KELA
203,Baricitinib,Condition,REIMB,REIMB,NA,3006,2019-03-01,2099-12-31,NA,Barisitinibi,KELA
204,Binimetinib and encorafenib,Condition,REIMB,REIMB,NA,3016,2019-10-01,2099-12-31,NA,Binimetinibi ja enkorafenibi,KELA
205,Bosutinib,Condition,REIMB,REIMB,NA,360,2013-12-01,2099-12-31,NA,Bosutinibi*,KELA
206,Brigatinib,Condition,REIMB,REIMB,NA,3017,2019-11-01,2099-12-31,NA,Brigatinib,KELA
207,Dabrafenib and trametinib (adjuvant treatment),Condition,REIMB,REIMB,NA,3024,2020-02-01,2099-12-31,NA,Dabrafenibi ja trametinibi (liitännäishoito)*,KELA
208,Dasatinib,Condition,REIMB,REIMB,NA,324,2007-11-01,2099-12-31,NA,Dasatinibi*,KELA
209,Dupilumab,Condition,REIMB,REIMB,NA,395,2018-10-01,2099-12-31,NA,Dupilumabi,KELA
210,"Eliglustat, imiglucerase and velaglucerase alfa",Condition,REIMB,REIMB,NA,333,2009-02-01,2099-12-31,NA,"Eliglustaatti*, imigluseraasi* ja velagluseraasi alfa*",KELA
211,Emicizumab,Condition,REIMB,REIMB,NA,397,2018-11-01,2099-12-31,NA,Emisitsumabi,KELA
212,Erenumab and fremanezumab,Condition,REIMB,REIMB,NA,3007,2019-04-01,2099-12-31,NA,Erenumabi ja fremanetsumabi,KELA
213,Erlotinib,Condition,REIMB,REIMB,NA,325,2007-11-01,2099-12-31,NA,Erlotinibi*,KELA
214,Ferric maltol,Condition,REIMB,REIMB,NA,392,2018-08-01,2099-12-31,NA,Ferrimaltoli,KELA
215,Blood coagulation factor VIII and von Willebrand factor for the treatment of von Willebrand disease,Condition,REIMB,REIMB,NA,332,2009-01-01,2099-12-31,NA,Hyytymistekijä VIII ja von Willebrand -tekijä von Willebrandin taudin hoitoon*,KELA
216,Blood coagulation factor VIII and von Willebrand factor for desensitisation treatment in inhibitor-positive patients with haemophilia A,Condition,REIMB,REIMB,NA,375,2016-02-01,2099-12-31,NA,Hyytymistekijä VIII ja von Willebrand -tekijä A-hemofiliaa sairastavien vasta-ainepositiivisten potilaiden siedätyshoitoon*,KELA
217,Idebenone,Condition,REIMB,REIMB,NA,396,2018-10-01,2099-12-31,NA,Idebenoni,KELA
218,Ivabradine,Condition,REIMB,REIMB,NA,354,2013-03-01,2099-12-31,NA,Ivabradiini*,KELA
219,Cabozantinib,Condition,REIMB,REIMB,NA,3012,2019-06-01,2099-12-31,NA,Kabotsantinibi*,KELA
220,Calcium carbonate,Condition,REIMB,REIMB,NA,3025,2020-03-01,2099-12-31,NA,Kalsiumkarbonaatti,KELA
221,Ketoconazole,Condition,REIMB,REIMB,NA,3021,2020-01-01,2099-12-31,NA,Ketokonatsoli,KELA
222,Allergen extract of birch pollen (adults),Condition,REIMB,REIMB,NA,3023,2020-02-01,2099-12-31,NA,Koivun allergeeniuute (aikuiset),KELA
223,Colesevelam,Condition,REIMB,REIMB,NA,345,2011-02-01,2099-12-31,NA,Kolesevelaami,KELA
224,Crizotinib,Condition,REIMB,REIMB,NA,363,2014-08-01,2099-12-31,NA,Kritsotinibi*,KELA
225,Lapatinib,Condition,REIMB,REIMB,NA,335,2009-03-01,2099-12-31,NA,Lapatinibi*,KELA
226,Lenvatinib,Condition,REIMB,REIMB,NA,3019,2019-11-01,2099-12-31,NA,Lenvatinibi,KELA
227,Levofloxacin nebuliser solution,Condition,REIMB,REIMB,NA,385,2017-04-01,2099-12-31,NA,Levofloksasiini-sumutinliuos,KELA
228,Liraglutide (children and adolescents),Condition,REIMB,REIMB,NA,3022,2020-02-01,2099-12-31,NA,Liraglutidi (lapset ja nuoret)*,KELA
229,Lorlatinib,Condition,REIMB,REIMB,NA,3026,2020-04-01,2099-12-31,NA,Lorlatinibi,KELA
230,Mecasermin,Condition,REIMB,REIMB,NA,330,2008-11-01,2099-12-31,NA,Mekasermiini*,KELA
231,Metyrapone,Condition,REIMB,REIMB,NA,365,2014-11-01,2099-12-31,NA,Metyraponi,KELA
232,Midodrine,Condition,REIMB,REIMB,NA,3010,2019-05-01,2099-12-31,NA,Midodriini,KELA
233,Midostaurin,Condition,REIMB,REIMB,NA,3014,2019-08-01,2099-12-31,NA,Midostauriini,KELA
234,Nilotinib,Condition,REIMB,REIMB,NA,328,2008-09-01,2099-12-31,NA,Nilotinibi*,KELA
235,Niraparib,Condition,REIMB,REIMB,NA,3009,2019-04-01,2099-12-31,NA,Niraparibi*,KELA
236,Obeticholic acid,Condition,REIMB,REIMB,NA,391,2018-08-01,2099-12-31,NA,Obetikoolihappo,KELA
237,Olaparib,Condition,REIMB,REIMB,NA,389,2017-12-01,2099-12-31,NA,Olaparibi*,KELA
238,Osimertinib,Condition,REIMB,REIMB,NA,3004,2019-02-01,2099-12-31,NA,Osimertinibi,KELA
239,Patiromer,Condition,REIMB,REIMB,NA,3020,2020-01-01,2099-12-31,NA,Patiromeeri,KELA
240,Pazopanib,Condition,REIMB,REIMB,NA,343,2011-01-01,2099-12-31,NA,Patsopanibi*,KELA
241,Ponatinib,Condition,REIMB,REIMB,NA,373,2015-10-01,2099-12-31,NA,Ponatinibi,KELA
242,Ribociclib,Condition,REIMB,REIMB,NA,3002,2018-12-01,2099-12-31,NA,Ribosiklibi,KELA
243,Rivaroxaban for the treatment of coronary artery disease,Condition,REIMB,REIMB,NA,3013,2019-07-01,2099-12-31,NA,Rivaroksabaani sepelvaltimotaudin hoitoon,KELA
244,Selexipag,Condition,REIMB,REIMB,NA,383,2017-02-01,2099-12-31,NA,Seleksipagi,KELA
245,Tafamidis,Condition,REIMB,REIMB,NA,3011,2019-06-01,2099-12-31,NA,Tafamidiisi,KELA
246,"Combination product containing tegafur, gimeracil and oteracil",Condition,REIMB,REIMB,NA,384,2017-09-01,2099-12-31,NA,"Tegafuurin, gimerasiilin ja oterasiilin yhdistelmävalmiste*",KELA
247,Ticagrelor 60 mg,Condition,REIMB,REIMB,NA,386,2017-04-01,2099-12-31,NA,Tikagrelori 60 mg*,KELA
248,Tivozanib,Condition,REIMB,REIMB,NA,3003,2019-01-01,2099-12-31,NA,Tivotsanibi,KELA
249,Tofacitinib,Condition,REIMB,REIMB,NA,3005,2019-03-01,2099-12-31,NA,Tofasitinibi*,KELA
250,Tolvaptan,Condition,REIMB,REIMB,NA,3008,2019-04-01,2099-12-31,NA,Tolvaptaani,KELA
251,Trabectedin,Condition,REIMB,REIMB,NA,337,2009-05-01,2099-12-31,NA,Trabektediini,KELA
252,Trastuzumab injection,Condition,REIMB,REIMB,NA,370,2015-04-01,2099-12-31,NA,Trastutsumabi-injektio*,KELA
253,The combination of trifluridine and tipiracil,Condition,REIMB,REIMB,NA,3018,2019-11-01,2099-12-31,NA,Trifluridiinin ja tipirasiilin yhdistelmävalmiste*,KELA
254,Venetoclax,Condition,REIMB,REIMB,NA,399,2018-11-01,2099-12-31,NA,Venetoklaksi,KELA
255,Vismodegib,Condition,REIMB,REIMB,NA,378,2016-04-01,2099-12-31,NA,Vismodegibi*,KELA
256,Preparation with von Willebrand's factor,Condition,REIMB,REIMB,NA,357,2013-06-01,2099-12-31,NA,Von Willebrand -tekijävalmiste*,KELA
257,Binimetinib and encorafenib,Condition,REIMB,REIMB,NA,1513,2020-07-01,2099-12-31,NA,Binimetinibi ja enkorafenibi,KELA
258,Benralizumab,Condition,REIMB,REIMB,NA,3027,2020-05-01,2099-12-31,NA,Benralitsumabi,KELA
259,Mepolizumab,Condition,REIMB,REIMB,NA,3028,2020-06-01,2099-12-31,NA,Mepolitsumabi,KELA
260,Upadacitinib,Condition,REIMB,REIMB,NA,3029,2020-07-01,2099-12-31,NA,Upadasitinibi,KELA
261,Abemaciclib,Condition,REIMB,REIMB,NA,3030,2020-07-01,2099-12-31,NA,Abemasiklibi,KELA
262,Apalutamidi,Condition,REIMB,REIMB,NA,3031,2020-08-01,2099-12-31,NA,Apalutamidi,Google
263,Preservative-free combination of bimatoprost and timolol,Condition,REIMB,REIMB,NA,367,2014-12-01,2015-10-31,NA,Bimatoprostin ja timololin säilytysaineeton yhdistelmävalmiste,Google
264,tacrolimus,Condition,REIMB,REIMB,NA,314,2001-08-01,2003-11-01,NA,Takrolimuusi,Google
265,docetaxel,Condition,REIMB,REIMB,NA,312,1999-04-01,2007-04-01,NA,Doketakseli,Google
266,paclitaxel,Condition,REIMB,REIMB,NA,311,1999-04-01,2007-04-01,NA,Paklitakseli,Google
267,Rivaroxaban for the treatment of coronary heart disease,Condition,REIMB,REIMB,NA,296,2020-08-01,2099-12-31,NA,Rivaroksabaani sepelvaltimotaudin hoitoon,Google
268,docetaxel,Condition,REIMB,REIMB,NA,185,1999-04-01,2007-05-01,NA,Doketakseli,Google
269,paclitaxel,Condition,REIMB,REIMB,NA,184,1999-04-01,2007-05-01,NA,Paklitakseli,Google
