concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi,tmp_name_en_source
1694,"MORBUS HODGKIN, LYMPHOCYTIC DEPLETION, RETICULAR",Condition,ICD9fi,5-char ICD9fi,NA,2017B,1970-01-01,2099-12-31,NA,"MORBUS HODGKIN, LYMPHOCYTIC DEPLETION, RETICULAR",Latin
1695,"MORBUS HODGKIN, LYMPHOCYTIC DEPLETION NUD",Condition,ICD9fi,5-char ICD9fi,NA,2017X,1970-01-01,2099-12-31,NA,"MORBUS HODGKIN, LYMPHOCYTIC DEPLETION NUD",Latin
1696,MORBUS HODGKIN ALIA DEFINITA SEU NUD,Condition,ICD9fi,5-char ICD9fi,NA,2019X,1970-01-01,2099-12-31,NA,MORBUS HODGKIN ALIA DEFINITA SEU NUD,Latin
1697,NEOPLASMATA ALIA TELAE LYMPHATICAE,Condition,ICD9fi,3-char ICD9fi,NA,202,1970-01-01,2099-12-31,NA,NEOPLASMATA ALIA TELAE LYMPHATICAE,Latin
1698,MYCOSIS FUNGOIDES,Condition,ICD9fi,5-char ICD9fi,NA,2021A,1970-01-01,2099-12-31,NA,MYCOSIS FUNGOIDES,Latin
1699,MORBUS SEZARY,Condition,ICD9fi,5-char ICD9fi,NA,2022A,1970-01-01,2099-12-31,NA,MORBUS SEZARY,Latin
1700,HISTIOCYTOSIS MALIGNA,Condition,ICD9fi,5-char ICD9fi,NA,2023A,1970-01-01,2099-12-31,NA,HISTIOCYTOSIS MALIGNA,Latin
1701,"RETICULOENDOTHELIOSIS LEUCH (""HAIRY CELL""-LEUKEMIA",Condition,ICD9fi,5-char ICD9fi,NA,2024A,1970-01-01,2099-12-31,NA,"RETICULOENDOTHELIOSIS LEUCH (""HAIRY CELL""-LEUKEMIA",Latin
1702,MORBUS LETTERER-SIWE (HISTIOCYTOSIS X ACUTA),Condition,ICD9fi,5-char ICD9fi,NA,2025A,1970-01-01,2099-12-31,NA,MORBUS LETTERER-SIWE (HISTIOCYTOSIS X ACUTA),Latin
1703,MASTOCYTOMA MALIGNUM ET MASTOCYTOSIS SYSTEMICA,Condition,ICD9fi,5-char ICD9fi,NA,2026A,1970-01-01,2099-12-31,NA,MASTOCYTOMA MALIGNUM ET MASTOCYTOSIS SYSTEMICA,Latin
1704,LYMPHADENOPATHIA ANGIO-IMMUNOBLASTICA,Condition,ICD9fi,5-char ICD9fi,NA,2028A,1970-01-01,2099-12-31,NA,LYMPHADENOPATHIA ANGIO-IMMUNOBLASTICA,Latin
1705,NEOPLASMA MALIGNUM ALIUD/NUD TELAE LYMPHATICAE,Condition,ICD9fi,5-char ICD9fi,NA,2029X,1970-01-01,2099-12-31,NA,NEOPLASMA MALIGNUM ALIUD/NUD TELAE LYMPHATICAE,Latin
1706,MYELOMA MULTIPLEX ET NEOPLASMA SYST IMMUNOPROLIF,Condition,ICD9fi,3-char ICD9fi,NA,203,1970-01-01,2099-12-31,NA,MYELOMA MULTIPLEX ET NEOPLASMA SYST IMMUNOPROLIF,Latin
1707,MYELOMA MULTIPLEX,Condition,ICD9fi,5-char ICD9fi,NA,2030A,1970-01-01,2099-12-31,NA,MYELOMA MULTIPLEX,Latin
1708,LEUCHAEMIA PLASMOCYTICA,Condition,ICD9fi,5-char ICD9fi,NA,2031A,1970-01-01,2099-12-31,NA,LEUCHAEMIA PLASMOCYTICA,Latin
1709,NEOPLASMATA ALIA IMMUNOPROLIFERATIVA,Condition,ICD9fi,5-char ICD9fi,NA,2038X,1970-01-01,2099-12-31,NA,NEOPLASMATA ALIA IMMUNOPROLIFERATIVA,Latin
1710,LEUCHAEMIA LYMPHATICA,Condition,ICD9fi,3-char ICD9fi,NA,204,1970-01-01,2099-12-31,NA,LEUCHAEMIA LYMPHATICA,Latin
1711,LEUCHAEMIA LYMPHATICA ACUTA,Condition,ICD9fi,5-char ICD9fi,NA,2040A,1970-01-01,2099-12-31,NA,LEUCHAEMIA LYMPHATICA ACUTA,Latin
1712,LEUCHAEMIA LYMPHATICA   CHRONICA,Condition,ICD9fi,5-char ICD9fi,NA,2041A,1970-01-01,2099-12-31,NA,LEUCHAEMIA LYMPHATICA   CHRONICA,Latin
1713,LEUCHAEMIA LYMPHATICA ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,2048X,1970-01-01,2099-12-31,NA,LEUCHAEMIA LYMPHATICA ALIA DEFINITA,Latin
1714,LEUCHAEMIA LYMPHATICA NUD,Condition,ICD9fi,5-char ICD9fi,NA,2049X,1970-01-01,2099-12-31,NA,LEUCHAEMIA LYMPHATICA NUD,Latin
1715,LEUCHAEMIA MYELOIDES,Condition,ICD9fi,3-char ICD9fi,NA,205,1970-01-01,2099-12-31,NA,LEUCHAEMIA MYELOIDES,Latin
1716,LEUCHAEMIA MYELOIDES ACUTA,Condition,ICD9fi,5-char ICD9fi,NA,2050A,1970-01-01,2099-12-31,NA,LEUCHAEMIA MYELOIDES ACUTA,Latin
1717,LEUCHAEMIA MYELOIDES CHRONICA,Condition,ICD9fi,5-char ICD9fi,NA,2051A,1970-01-01,2099-12-31,NA,LEUCHAEMIA MYELOIDES CHRONICA,Latin
1718,LEUCHAEMIA MYELOIDES SUBACUTA,Condition,ICD9fi,5-char ICD9fi,NA,2052A,1970-01-01,2099-12-31,NA,LEUCHAEMIA MYELOIDES SUBACUTA,Latin
1719,CHLOROMA,Condition,ICD9fi,5-char ICD9fi,NA,2053A,1970-01-01,2099-12-31,NA,CHLOROMA,Latin
1720,LEUCHAEMIA MYELOMONOCYTICA,Condition,ICD9fi,5-char ICD9fi,NA,2058A,1970-01-01,2099-12-31,NA,LEUCHAEMIA MYELOMONOCYTICA,Latin
1721,LEUCHAEMIA MYELOIDES  ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,2058X,1970-01-01,2099-12-31,NA,LEUCHAEMIA MYELOIDES  ALIA DEFINITA,Latin
1722,LEUCHAEMIA MYELOIDES  NUD,Condition,ICD9fi,5-char ICD9fi,NA,2059X,1970-01-01,2099-12-31,NA,LEUCHAEMIA MYELOIDES  NUD,Latin
1723,LEUCHAEMIA MONOCYTICA,Condition,ICD9fi,3-char ICD9fi,NA,206,1970-01-01,2099-12-31,NA,LEUCHAEMIA MONOCYTICA,Latin
1724,LEUCHAEMIA MONOCYTICA ACUTA,Condition,ICD9fi,5-char ICD9fi,NA,2060A,1970-01-01,2099-12-31,NA,LEUCHAEMIA MONOCYTICA ACUTA,Latin
1725,LEUCHAEMIA MONOCYTICA CHRONICA,Condition,ICD9fi,5-char ICD9fi,NA,2061A,1970-01-01,2099-12-31,NA,LEUCHAEMIA MONOCYTICA CHRONICA,Latin
1726,LEUCHAEMIA MONOCYTICA SUBACUTA,Condition,ICD9fi,5-char ICD9fi,NA,2062A,1970-01-01,2099-12-31,NA,LEUCHAEMIA MONOCYTICA SUBACUTA,Latin
1727,LEUCHAEMIA MONOCYTICA ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,2068X,1970-01-01,2099-12-31,NA,LEUCHAEMIA MONOCYTICA ALIA DEFINITA,Latin
1728,LEUCHAEMIA MONOCYTICA NUD,Condition,ICD9fi,5-char ICD9fi,NA,2069X,1970-01-01,2099-12-31,NA,LEUCHAEMIA MONOCYTICA NUD,Latin
1729,LEUCHAEMIA ALIA,Condition,ICD9fi,3-char ICD9fi,NA,207,1970-01-01,2099-12-31,NA,LEUCHAEMIA ALIA,Latin
1730,ERYTHRAEMIA ET ERYTHROLEUCHAEMIA ACUTA,Condition,ICD9fi,5-char ICD9fi,NA,2070A,1970-01-01,2099-12-31,NA,ERYTHRAEMIA ET ERYTHROLEUCHAEMIA ACUTA,Latin
1731,ERYTHRAEMIA CHRONICA,Condition,ICD9fi,5-char ICD9fi,NA,2071A,1970-01-01,2099-12-31,NA,ERYTHRAEMIA CHRONICA,Latin
1732,LEUCHAEMIA MEGAKARYOCYTICA,Condition,ICD9fi,5-char ICD9fi,NA,2072A,1970-01-01,2099-12-31,NA,LEUCHAEMIA MEGAKARYOCYTICA,Latin
1733,LEUCHAEMIA ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,2078X,1970-01-01,2099-12-31,NA,LEUCHAEMIA ALIA DEFINITA,Latin
1734,LEUCHAEMIA NON CLASSIFICATA,Condition,ICD9fi,3-char ICD9fi,NA,208,1970-01-01,2099-12-31,NA,LEUCHAEMIA NON CLASSIFICATA,Latin
1735,LEUCHAEMIA ACUTA NON CLASSIFICATA,Condition,ICD9fi,5-char ICD9fi,NA,2080A,1970-01-01,2099-12-31,NA,LEUCHAEMIA ACUTA NON CLASSIFICATA,Latin
1736,LEUCHAEMIA CHRONICA NON CLASSIFICATA,Condition,ICD9fi,5-char ICD9fi,NA,2081A,1970-01-01,2099-12-31,NA,LEUCHAEMIA CHRONICA NON CLASSIFICATA,Latin
1737,LEUCHAEMIA SUBACUTA NON CLASSIFICATA,Condition,ICD9fi,5-char ICD9fi,NA,2082A,1970-01-01,2099-12-31,NA,LEUCHAEMIA SUBACUTA NON CLASSIFICATA,Latin
1738,LEUCHAEMIA ALIA NON CLASSIFICATA,Condition,ICD9fi,5-char ICD9fi,NA,2088X,1970-01-01,2099-12-31,NA,LEUCHAEMIA ALIA NON CLASSIFICATA,Latin
1739,LEUCHAEMIA NUD,Condition,ICD9fi,5-char ICD9fi,NA,2089X,1970-01-01,2099-12-31,NA,LEUCHAEMIA NUD,Latin
1740,"NEOPLASMA BENIGNUM LABII, CAVI ORIS ET PHARYNGIS",Condition,ICD9fi,3-char ICD9fi,NA,210,1970-01-01,2099-12-31,NA,"NEOPLASMA BENIGNUM LABII, CAVI ORIS ET PHARYNGIS",Latin
1741,NEOPLASMA BENIGNUM LABII,Condition,ICD9fi,5-char ICD9fi,NA,2100A,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM LABII,Latin
1742,NEOPLASMA BENIGNUM LINGUAE,Condition,ICD9fi,5-char ICD9fi,NA,2101A,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM LINGUAE,Latin
1743,NEOPLASMA BENIGNUM GLANDULAE SALIVALIS,Condition,ICD9fi,5-char ICD9fi,NA,2102A,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM GLANDULAE SALIVALIS,Latin
1744,NEOPLASMA BENIGNUM BASEOS ORIS,Condition,ICD9fi,5-char ICD9fi,NA,2103A,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM BASEOS ORIS,Latin
1745,"NEOPLASMA BENIGNUM ORIS, LOCO ALIO ET NUD",Condition,ICD9fi,5-char ICD9fi,NA,2104A,1970-01-01,2099-12-31,NA,"NEOPLASMA BENIGNUM ORIS, LOCO ALIO ET NUD",Latin
1746,NEOPLASMA BENIGNUM TONSILLAE,Condition,ICD9fi,5-char ICD9fi,NA,2105A,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM TONSILLAE,Latin
1747,NEOPLASMA BENIGNUM PARTIUM ALIARUM OROPHARYNGIS,Condition,ICD9fi,5-char ICD9fi,NA,2106A,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM PARTIUM ALIARUM OROPHARYNGIS,Latin
1748,NEOPLASMA BENIGNUM NASOPHARYNGIS,Condition,ICD9fi,5-char ICD9fi,NA,2107A,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM NASOPHARYNGIS,Latin
1749,NEOPLASMA BENIGNUM HYPOPHARYNGIS,Condition,ICD9fi,5-char ICD9fi,NA,2108A,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM HYPOPHARYNGIS,Latin
1750,NEOPLASMA BENIGNUM PHARYNGIS NUD,Condition,ICD9fi,5-char ICD9fi,NA,2109X,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM PHARYNGIS NUD,Latin
1751,NEOPLASMA BENIGNUM PARTIUM ALIARUM ORGANORUM DIGEST,Condition,ICD9fi,3-char ICD9fi,NA,211,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM PARTIUM ALIARUM ORGANORUM DIGEST,Latin
1752,ADENOMA ALIUD OESOPHAGI,Condition,ICD9fi,5-char ICD9fi,NA,2110D,1970-01-01,2099-12-31,NA,ADENOMA ALIUD OESOPHAGI,Latin
1753,PAPILLOMA  OESOPHAGI,Condition,ICD9fi,5-char ICD9fi,NA,2110E,1970-01-01,2099-12-31,NA,PAPILLOMA  OESOPHAGI,Latin
1754,LEIOMYOMA  OESOPHAGI,Condition,ICD9fi,5-char ICD9fi,NA,2110F,1970-01-01,2099-12-31,NA,LEIOMYOMA  OESOPHAGI,Latin
1755,NEURINOMA  OESOPHAGI,Condition,ICD9fi,5-char ICD9fi,NA,2110G,1970-01-01,2099-12-31,NA,NEURINOMA  OESOPHAGI,Latin
1756,TUMOR CARCINOIDES  OESOPHAGI,Condition,ICD9fi,5-char ICD9fi,NA,2110H,1970-01-01,2099-12-31,NA,TUMOR CARCINOIDES  OESOPHAGI,Latin
1757,NEOPLASMA BENIGNUM OESOPHAGI,Condition,ICD9fi,5-char ICD9fi,NA,2110X,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM OESOPHAGI,Latin
1758,ADENOMA VILLOSUM  VENTRICULI,Condition,ICD9fi,5-char ICD9fi,NA,2111A,1970-01-01,2099-12-31,NA,ADENOMA VILLOSUM  VENTRICULI,Latin
1759,ADENOMA TUBULOVILLOSUM VENTRICULI,Condition,ICD9fi,5-char ICD9fi,NA,2111B,1970-01-01,2099-12-31,NA,ADENOMA TUBULOVILLOSUM VENTRICULI,Latin
1760,ADENOMA TUBULARE VENTRICULI,Condition,ICD9fi,5-char ICD9fi,NA,2111C,1970-01-01,2099-12-31,NA,ADENOMA TUBULARE VENTRICULI,Latin
1761,ADENOMA ALIUD VENTRICULI,Condition,ICD9fi,5-char ICD9fi,NA,2111D,1970-01-01,2099-12-31,NA,ADENOMA ALIUD VENTRICULI,Latin
1762,LEIOMYOMA  VENTRICULI,Condition,ICD9fi,5-char ICD9fi,NA,2111F,1970-01-01,2099-12-31,NA,LEIOMYOMA  VENTRICULI,Latin
1763,NEURINOMA  VENTRICULI,Condition,ICD9fi,5-char ICD9fi,NA,2111G,1970-01-01,2099-12-31,NA,NEURINOMA  VENTRICULI,Latin
1764,TUMOR CARCINOIDES VENTRICULI,Condition,ICD9fi,5-char ICD9fi,NA,2111H,1970-01-01,2099-12-31,NA,TUMOR CARCINOIDES VENTRICULI,Latin
1765,ADENOMATOSIS FAMILIARIS VENTRICULI,Condition,ICD9fi,5-char ICD9fi,NA,2111K,1970-01-01,2099-12-31,NA,ADENOMATOSIS FAMILIARIS VENTRICULI,Latin
1766,NEOPLASMA BENIGNUM ALIUD VENTRICULI,Condition,ICD9fi,5-char ICD9fi,NA,2111X,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM ALIUD VENTRICULI,Latin
1767,"ADENOMA VILLOSUM  INTESTINI TENUIS, DUODENO INCLUSO",Condition,ICD9fi,5-char ICD9fi,NA,2112A,1970-01-01,2099-12-31,NA,"ADENOMA VILLOSUM  INTESTINI TENUIS, DUODENO INCLUSO",Latin
1768,"ADENOMA TUBULOVILLOSUM INTESTINI TENUIS, DUOD INCL",Condition,ICD9fi,5-char ICD9fi,NA,2112B,1970-01-01,2099-12-31,NA,"ADENOMA TUBULOVILLOSUM INTESTINI TENUIS, DUOD INCL",Latin
1769,"ADENOMA TUBULARE INTESTINI TENUIS, DUODENO INCLUSO",Condition,ICD9fi,5-char ICD9fi,NA,2112C,1970-01-01,2099-12-31,NA,"ADENOMA TUBULARE INTESTINI TENUIS, DUODENO INCLUSO",Latin
1770,"ADENOMA ALIUD INTESTINI TENUIS, DUODENO INCLUSO",Condition,ICD9fi,5-char ICD9fi,NA,2112D,1970-01-01,2099-12-31,NA,"ADENOMA ALIUD INTESTINI TENUIS, DUODENO INCLUSO",Latin
1771,"LEIOMYOMA  INTESTINI TENUIS, DUODENO INCLUSO",Condition,ICD9fi,5-char ICD9fi,NA,2112F,1970-01-01,2099-12-31,NA,"LEIOMYOMA  INTESTINI TENUIS, DUODENO INCLUSO",Latin
1772,"NEURINOMA  INTESTINI TENUIS, DUODENO INCLUSO",Condition,ICD9fi,5-char ICD9fi,NA,2112G,1970-01-01,2099-12-31,NA,"NEURINOMA  INTESTINI TENUIS, DUODENO INCLUSO",Latin
1773,"TUMOR CARCINOIDES  INTESTINI TENUIS, DUODENO INCLUS",Condition,ICD9fi,5-char ICD9fi,NA,2112H,1970-01-01,2099-12-31,NA,"TUMOR CARCINOIDES  INTESTINI TENUIS, DUODENO INCLUS",Latin
1774,"ADENOMATOSIS FAMILIARIS INTESTINI TENUIS, DUOD INCL",Condition,ICD9fi,5-char ICD9fi,NA,2112K,1970-01-01,2099-12-31,NA,"ADENOMATOSIS FAMILIARIS INTESTINI TENUIS, DUOD INCL",Latin
1775,"NEOPLASMA BENIGNUM ALIUD INTESTINI TENUIS, DUOD INC",Condition,ICD9fi,5-char ICD9fi,NA,2112X,1970-01-01,2099-12-31,NA,"NEOPLASMA BENIGNUM ALIUD INTESTINI TENUIS, DUOD INC",Latin
1776,ADENOMA VILLOSUM  COLI,Condition,ICD9fi,5-char ICD9fi,NA,2113A,1970-01-01,2099-12-31,NA,ADENOMA VILLOSUM  COLI,Latin
1777,ADENOMA TUBULOVILLOSUM COLI,Condition,ICD9fi,5-char ICD9fi,NA,2113B,1970-01-01,2099-12-31,NA,ADENOMA TUBULOVILLOSUM COLI,Latin
1778,ADENOMA TUBULARE COLI,Condition,ICD9fi,5-char ICD9fi,NA,2113C,1970-01-01,2099-12-31,NA,ADENOMA TUBULARE COLI,Latin
1779,ADENOMA ALIUD COLI,Condition,ICD9fi,5-char ICD9fi,NA,2113D,1970-01-01,2099-12-31,NA,ADENOMA ALIUD COLI,Latin
1780,LEIOMYOMA  COLI,Condition,ICD9fi,5-char ICD9fi,NA,2113F,1970-01-01,2099-12-31,NA,LEIOMYOMA  COLI,Latin
1781,NEURINOMA  COLI,Condition,ICD9fi,5-char ICD9fi,NA,2113G,1970-01-01,2099-12-31,NA,NEURINOMA  COLI,Latin
1782,TUMOR CARCINOIDES  COLI,Condition,ICD9fi,5-char ICD9fi,NA,2113H,1970-01-01,2099-12-31,NA,TUMOR CARCINOIDES  COLI,Latin
1783,ADENOMATOSIS FAMILIARIS COLI,Condition,ICD9fi,5-char ICD9fi,NA,2113K,1970-01-01,2099-12-31,NA,ADENOMATOSIS FAMILIARIS COLI,Latin
1784,NEOPLASMA BENIGNUM ALIUD COLI,Condition,ICD9fi,5-char ICD9fi,NA,2113X,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM ALIUD COLI,Latin
1785,ADENOMA VILLOSUM  RECTI ET CANALIS ANALIS,Condition,ICD9fi,5-char ICD9fi,NA,2114A,1970-01-01,2099-12-31,NA,ADENOMA VILLOSUM  RECTI ET CANALIS ANALIS,Latin
1786,ADENOMA TUBULOVILLOSUM RECTI ET CANALIS ANALIS,Condition,ICD9fi,5-char ICD9fi,NA,2114B,1970-01-01,2099-12-31,NA,ADENOMA TUBULOVILLOSUM RECTI ET CANALIS ANALIS,Latin
1787,ADENOMA TUBULARE RECTI ET CANALIS ANALIS,Condition,ICD9fi,5-char ICD9fi,NA,2114C,1970-01-01,2099-12-31,NA,ADENOMA TUBULARE RECTI ET CANALIS ANALIS,Latin
1788,ADENOMA ALIUD RECTI ET CANALIS ANALIS,Condition,ICD9fi,5-char ICD9fi,NA,2114D,1970-01-01,2099-12-31,NA,ADENOMA ALIUD RECTI ET CANALIS ANALIS,Latin
1789,LEIOMYOMA  RECTI ET CANALIS ANALIS,Condition,ICD9fi,5-char ICD9fi,NA,2114F,1970-01-01,2099-12-31,NA,LEIOMYOMA  RECTI ET CANALIS ANALIS,Latin
1790,NEURINOMA  RECTI ET CANALIS ANALIS,Condition,ICD9fi,5-char ICD9fi,NA,2114G,1970-01-01,2099-12-31,NA,NEURINOMA  RECTI ET CANALIS ANALIS,Latin
1791,TUMOR CARCINOIDES  RECTI ET CANALIS ANALIS,Condition,ICD9fi,5-char ICD9fi,NA,2114H,1970-01-01,2099-12-31,NA,TUMOR CARCINOIDES  RECTI ET CANALIS ANALIS,Latin
1792,ADENOMATOSIS FAMILIARIS RECTI ET CANALIS ANALIS,Condition,ICD9fi,5-char ICD9fi,NA,2114K,1970-01-01,2099-12-31,NA,ADENOMATOSIS FAMILIARIS RECTI ET CANALIS ANALIS,Latin
1793,NEOPLASMA BENIGNUM ALIUD RECTI ET CANALIS ANALIS,Condition,ICD9fi,5-char ICD9fi,NA,2114X,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM ALIUD RECTI ET CANALIS ANALIS,Latin
1794,"ADENOMA VILLOSUM  HEPATIS, VESIC FELLEAE ET VIAR BI",Condition,ICD9fi,5-char ICD9fi,NA,2115A,1970-01-01,2099-12-31,NA,"ADENOMA VILLOSUM  HEPATIS, VESIC FELLEAE ET VIAR BI",Latin
1795,"ADENOMA TUBULOVILLOSUM HEPATIS, VESIC FELLEAE ET VI",Condition,ICD9fi,5-char ICD9fi,NA,2115B,1970-01-01,2099-12-31,NA,"ADENOMA TUBULOVILLOSUM HEPATIS, VESIC FELLEAE ET VI",Latin
1796,"ADENOMA TUBULARE HEPATIS, VESIC FELLEAE ET VIAR BIL",Condition,ICD9fi,5-char ICD9fi,NA,2115C,1970-01-01,2099-12-31,NA,"ADENOMA TUBULARE HEPATIS, VESIC FELLEAE ET VIAR BIL",Latin
1797,"ADENOMA ALIUD HEPATIS, VESIC FELLEAE ET VIAR BILIF",Condition,ICD9fi,5-char ICD9fi,NA,2115D,1970-01-01,2099-12-31,NA,"ADENOMA ALIUD HEPATIS, VESIC FELLEAE ET VIAR BILIF",Latin
1798,"LEIOMYOMA  HEPATIS, VESIC FELLEAE ET VIAR BILIF",Condition,ICD9fi,5-char ICD9fi,NA,2115F,1970-01-01,2099-12-31,NA,"LEIOMYOMA  HEPATIS, VESIC FELLEAE ET VIAR BILIF",Latin
1799,"NEURINOMA  HEPATIS, VESIC FELLEAE ET VIAR BILIF",Condition,ICD9fi,5-char ICD9fi,NA,2115G,1970-01-01,2099-12-31,NA,"NEURINOMA  HEPATIS, VESIC FELLEAE ET VIAR BILIF",Latin
1800,"TUMOR CARCINOIDES  HEPATIS, VESIC FELLEAE ET VIAR B",Condition,ICD9fi,5-char ICD9fi,NA,2115H,1970-01-01,2099-12-31,NA,"TUMOR CARCINOIDES  HEPATIS, VESIC FELLEAE ET VIAR B",Latin
1801,"NEOPLASMA BENIGNUM ALIUD HEPATIS, VESIC FELLEAE ET",Condition,ICD9fi,5-char ICD9fi,NA,2115X,1970-01-01,2099-12-31,NA,"NEOPLASMA BENIGNUM ALIUD HEPATIS, VESIC FELLEAE ET",Latin
1802,"PAPILLOMA ADENOMA ALIUD PANCREATIS, INSUL LANGERHAN",Condition,ICD9fi,5-char ICD9fi,NA,2116D,1970-01-01,2099-12-31,NA,"PAPILLOMA ADENOMA ALIUD PANCREATIS, INSUL LANGERHAN",Latin
1803,"LEIOMYOMA  PANCREATIS, INSUL LANGERHANS EXCEP",Condition,ICD9fi,5-char ICD9fi,NA,2116F,1970-01-01,2099-12-31,NA,"LEIOMYOMA  PANCREATIS, INSUL LANGERHANS EXCEP",Latin
1804,"NEURINOMA  PANCREATIS, INSUL LANGERHANS EXCEP",Condition,ICD9fi,5-char ICD9fi,NA,2116G,1970-01-01,2099-12-31,NA,"NEURINOMA  PANCREATIS, INSUL LANGERHANS EXCEP",Latin
1805,"TUMOR CARCINOIDES  PANCREATIS, INSUL LANGERHANS EXC",Condition,ICD9fi,5-char ICD9fi,NA,2116H,1970-01-01,2099-12-31,NA,"TUMOR CARCINOIDES  PANCREATIS, INSUL LANGERHANS EXC",Latin
1806,"NEOPLASMA BENIGNUM ALIUD PANCREATIS, INSUL LANGERHA",Condition,ICD9fi,5-char ICD9fi,NA,2116X,1970-01-01,2099-12-31,NA,"NEOPLASMA BENIGNUM ALIUD PANCREATIS, INSUL LANGERHA",Latin
1807,ADENOMA ALIUD INSULARUM LANGERHANS,Condition,ICD9fi,5-char ICD9fi,NA,2117D,1970-01-01,2099-12-31,NA,ADENOMA ALIUD INSULARUM LANGERHANS,Latin
1808,NEOPLASMA BENIGNUM ALIUD INSULARUM LANGERHANS,Condition,ICD9fi,5-char ICD9fi,NA,2117X,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM ALIUD INSULARUM LANGERHANS,Latin
1809,LEIOMYOMA  SPATII RETROPERITON ET PERIT,Condition,ICD9fi,5-char ICD9fi,NA,2118F,1970-01-01,2099-12-31,NA,LEIOMYOMA  SPATII RETROPERITON ET PERIT,Latin
1810,NEURINOMA  SPATII RETROPERITON ET PERIT,Condition,ICD9fi,5-char ICD9fi,NA,2118G,1970-01-01,2099-12-31,NA,NEURINOMA  SPATII RETROPERITON ET PERIT,Latin
1811,NEOPLASMA BENIGNUM ALIUD SPATII RETROPERITON ET PER,Condition,ICD9fi,5-char ICD9fi,NA,2118X,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM ALIUD SPATII RETROPERITON ET PER,Latin
1812,ADENOMA VILLOSUM  ORG DIGEST ALIA DEFINITA SEU NUD,Condition,ICD9fi,5-char ICD9fi,NA,2119A,1970-01-01,2099-12-31,NA,ADENOMA VILLOSUM  ORG DIGEST ALIA DEFINITA SEU NUD,Latin
1813,ADENOMA TUBULOVILLOSUM ORG DIGEST ALIA DEFINITA SEU,Condition,ICD9fi,5-char ICD9fi,NA,2119B,1970-01-01,2099-12-31,NA,ADENOMA TUBULOVILLOSUM ORG DIGEST ALIA DEFINITA SEU,Latin
1814,ADENOMA TUBULARE ORG DIGEST ALIA DEFINITA SEU NUD,Condition,ICD9fi,5-char ICD9fi,NA,2119C,1970-01-01,2099-12-31,NA,ADENOMA TUBULARE ORG DIGEST ALIA DEFINITA SEU NUD,Latin
1815,ADENOMA ALIUD ORG DIGEST ALIA DEFINITA SEU NUD,Condition,ICD9fi,5-char ICD9fi,NA,2119D,1970-01-01,2099-12-31,NA,ADENOMA ALIUD ORG DIGEST ALIA DEFINITA SEU NUD,Latin
1816,PAPILLOMA  ORG DIGEST ALIA DEFINITA SEU NUD,Condition,ICD9fi,5-char ICD9fi,NA,2119E,1970-01-01,2099-12-31,NA,PAPILLOMA  ORG DIGEST ALIA DEFINITA SEU NUD,Latin
1817,LEIOMYOMA  ORG DIGEST ALIA DEFINITA SEU NUD,Condition,ICD9fi,5-char ICD9fi,NA,2119F,1970-01-01,2099-12-31,NA,LEIOMYOMA  ORG DIGEST ALIA DEFINITA SEU NUD,Latin
1818,NEURINOMA  ORG DIGEST ALIA DEFINITA SEU NUD,Condition,ICD9fi,5-char ICD9fi,NA,2119G,1970-01-01,2099-12-31,NA,NEURINOMA  ORG DIGEST ALIA DEFINITA SEU NUD,Latin
1819,TUMOR CARCINOIDES  ORG DIGEST AL DEF SEU NUD,Condition,ICD9fi,5-char ICD9fi,NA,2119H,1970-01-01,2099-12-31,NA,TUMOR CARCINOIDES  ORG DIGEST AL DEF SEU NUD,Latin
1820,ADENOMATOSIS FAMILIARIS ORG DIGEST AL DEF SEU NUD,Condition,ICD9fi,5-char ICD9fi,NA,2119K,1970-01-01,2099-12-31,NA,ADENOMATOSIS FAMILIARIS ORG DIGEST AL DEF SEU NUD,Latin
1821,NEOPLASMA BENIGNUM ALIUD ORG DIGEST AL DEF SEU NUD,Condition,ICD9fi,5-char ICD9fi,NA,2119X,1970-01-01,2099-12-31,NA,NEOPLASMA BENIGNUM ALIUD ORG DIGEST AL DEF SEU NUD,Latin
