concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi,tmp_name_en_source
1108,Iridotomy and iridectomy,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CHC,1900-01-01,2030-12-31,NA,"Värikalvon aukaisu, iridotomia, tai poisto, iridektomia",THL
1109,Iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHC00,1900-01-01,2008-12-31,NA,Iridotomia,THL
1110,Laser iridoplasty,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHC03,2009-01-01,2030-12-31,NA,Laseriridoplastia,THL
1111,Iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHC05,1900-01-01,2030-12-31,NA,Iridotomia,THL
1112,Peripheral iridectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHC10,1900-01-01,2030-12-31,NA,Perifeerinen iridektomia,THL
1113,Sector iridectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHC20,1900-01-01,2030-12-31,NA,Sektori-iridektomia,THL
1114,Central iridectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHC30,1900-01-01,2030-12-31,NA,"Sentraalinen iridektomia, sfinkterotomia",THL
1115,Filtering operations,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CHD,1900-01-01,2030-12-31,NA,Kammionesteen ulosvirtausta muuttavat leikkaukset,THL
1116,Laser trabeculoplasty,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHD00,1900-01-01,2030-12-31,NA,"Lasertrabekuloplastia, LTP",THL
1117,Selective lasertrabeculoplasty,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHD05,2009-01-01,2030-12-31,NA,Selektiivinen lasertrabekuloplastia (SLT),THL
1118,Trabeculectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHD10,1900-01-01,2008-12-31,NA,Trabekulektomia,THL
1119,Trabeculectomy and iridectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHD15,1900-01-01,2030-12-31,NA,Trabekulektomia ja iridektomia,THL
1120,Posterior sclerotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHD20,1900-01-01,2030-12-31,NA,Posteriorinen sklerotomia,THL
1121,Trephine of sclera and iridectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHD25,1900-01-01,2008-12-31,NA,Kovakalvon trepanatio ja iridektomia,THL
1122,Posterior sclerotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHD28,2010-01-01,2030-12-31,NA,Posteriorinen sklerotomia,THL
1123,Laser trabeculectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHD30,1900-01-01,2008-12-31,NA,Trabekulektomia laseria käyttäen,THL
1124,Laser goniopuncture,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHD35,2009-01-01,2030-12-31,NA,Trabekkelin myöhäisavaus laserilla,THL
1125,Iridencleisis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHD40,1900-01-01,2008-12-31,NA,Iridenkleisi,THL
1126,Shunt operation on anterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHD50,1900-01-01,2030-12-31,NA,Suntin asennus etukammioon,THL
1127,Deep sclerectomy without implant,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHD60,2004-01-01,2030-12-31,NA,Kovakalvon syvän osan poisto ilman istutetta,THL
1128,Nonpenetrating glaucoma surgery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHD65,2004-01-01,2030-12-31,NA,Nonpenetroiva glaukoomaleikkaus,THL
1129,Other filtering operation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHD99,1900-01-01,2030-12-31,NA,Muu kammionesteen ulosvirtausta muuttava toimenpide,THL
1130,Operations for lesion of iris,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CHE,1900-01-01,2030-12-31,NA,Värikalvon muutosten leikkaukset,THL
1131,Pupillotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHE00,1900-01-01,2030-12-31,NA,Mustuaisen aukaisu,THL
1132,Laser pupillotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHE05,1900-01-01,2030-12-31,NA,Mustuaisen aukaisu laserilla,THL
1133,Excision of lesion of iris,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHE10,1900-01-01,2030-12-31,NA,Värikalvon osittainen poisto kasvaimen takia,THL
1134,Laser therapy of lesion of iris,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHE20,1900-01-01,2030-12-31,NA,Värikalvon kasvaimen laserhoito,THL
1135,Suture of iris,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHE30,2010-01-01,2030-12-31,NA,Värikalvon ompelu,THL
1136,Repair of defect of iris using prosthetic implant,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHE35,2010-01-01,2030-12-31,NA,Värikalvopuutoksen korjaaminen implantilla,THL
1137,Other operation for lesion of iris,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHE99,1900-01-01,2030-12-31,NA,Muu värikalvon kasvaimen vuoksi tehtävä leikkaus,THL
1138,Operations on ciliary body,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CHF,1900-01-01,2030-12-31,NA,Sädekehän leikkaukset,THL
1139,Excision of lesion of ciliary body,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHF00,1900-01-01,2030-12-31,NA,Sädekehän kasvaimen poisto,THL
1140,Transscleral laser coagulation of ciliary body,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHF05,1900-01-01,2030-12-31,NA,Sädekehän laser/fotokoagulaatio kovakalvon läpi,THL
1141,Transpupillary laser coagulation of ciliary body,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHF10,1900-01-01,2030-12-31,NA,Sädekehän laser/fotokoagulaatio mustuaisen läpi,THL
1142,Endoscopic laser coagulation of ciliary body,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHF12,2009-01-01,2030-12-31,NA,Sädekehän koagulaatio laserilla tähystystoimenpiteenä,THL
1143,Cryotherapy of ciliary body,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHF15,1900-01-01,2030-12-31,NA,"Sädekehän jäädytyshoito, kryokoagulaatio",THL
1144,Electrocoagulation of ciliary body,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHF20,1900-01-01,2008-12-31,NA,Sädekehän elektrokoagulaatio,THL
1145,Cyclodialysis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHF30,1900-01-01,2008-12-31,NA,Syklodialyysi,THL
1146,Other operation on ciliary body,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHF99,1900-01-01,2030-12-31,NA,Muu sädekehän leikkaus,THL
1147,"Other operations on anterior chamber, anterior chamber angle, iris and ciliary body",Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CHW,1900-01-01,2030-12-31,NA,"Muut etukammion, kammiokulman, värikalvon ja sädekehän leikkaukset",THL
1148,"Other operation on anterior chamber, anterior chamber angle, iris or ciliary body",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CHW99,1900-01-01,2030-12-31,NA,"Muu etukammion, kammiokulman, värikalvon ja sädekehän leikkaus",THL
1149,Fluorescein angiography (FAG) of iris,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CH2F4,2017-01-01,2030-12-31,NA,Värikalvon fluoreseiiniangiografia (FAG),Translator
1150,Indocyanine green angiography (ICGA) of iris,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CH2G4,2017-01-01,2030-12-31,NA,Värikalvon indosyaniinivihreäangiografia (ICGA),Translator
1151,Pupillometry,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CH2M4,2017-01-01,2030-12-31,NA,Pupillometria,Translator
1152,Photography of iris,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CH2S4,2017-01-01,2030-12-31,NA,Värikalvon valokuvaus,Translator
1153,Optical coherence tomography (OCT) of iris and iridocorneal angle,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CH2X4,2017-01-01,2030-12-31,NA,Värikalvon ja kammiokulman valokerroskuvaus (OCT),Translator
1154,Photography of iridocorneal angle,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CH3S4,2017-01-01,2030-12-31,NA,Kammiokulman valokuvaus,Translator
1155,Lens,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,CJ,1900-01-01,2030-12-31,NA,Mykiö,THL
1156,Implantation of phakic lens,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CJA,2004-01-01,2030-12-31,NA,Tekomykiön asettaminen mykiölliseen silmään,THL
1157,Implantation of phakic lens in anterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJA00,2004-01-01,2030-12-31,NA,Tekomykiön asettaminen mykiöllisen silmän etukammioon,THL
1158,Implantation of phakic lens in posterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJA10,2004-01-01,2030-12-31,NA,Tekomykiön asettaminen mykiöllisen silmän takakammioon,THL
1159,Operations on lens for secondary cataract,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CJB,1900-01-01,2030-12-31,NA,Jälkikaihin vuoksi tehtävät leikkaukset,THL
1160,Discission of secondary cataract,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJB00,1900-01-01,2030-12-31,NA,Jälkikaihin avaus veitsellä,THL
1161,Laser discission of secondary cataract,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJB10,1900-01-01,2030-12-31,NA,"Jälkikaihin avaus laserilla, laserkapsulotomia",THL
1162,Irrigation and polishing of secondary cataract,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJB20,1900-01-01,2030-12-31,NA,Jälkikaihin poisto imulla ja takakapselin kiillotus,THL
1163,Excision of secondary cataract,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJB30,1900-01-01,2030-12-31,NA,Jälkikaihin poisto,THL
1164,Laser anterior capsulotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJB40,2010-01-01,2030-12-31,NA,Laserhoito kapselipussin kutistumaan,THL
1165,Other operation on lens for secondary cataract,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJB99,1900-01-01,2030-12-31,NA,Muu jälkikaihin vuoksi tehtävä leikkaus,THL
1166,Intracapsular cataract operations,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CJC,1900-01-01,2030-12-31,NA,"Kaihimykiön poistoleikkaukset, intrakapsulaariset",THL
1167,Intracapsular cataract extraction,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJC00,1900-01-01,2008-12-31,NA,Intrakapsulaarinen kaihileikkaus,THL
1168,Intracapsular cataract extraction with iridectomy or iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJC05,1900-01-01,2008-12-31,NA,Intrakapsulaarinen kaihileikkaus ja iridotomia,THL
1169,Intracapsular cataract extraction with implantation of artificial lens in anterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJC10,1900-01-01,2008-12-31,NA,Intrakapsulaarinen kaihileikkaus etukammiotekomykiö,THL
1170,Intracapsular cataract extraction with implantation of artificial lens in anterior chamber and iridectomy or iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJC15,1900-01-01,2030-12-31,NA,"Intrakapsulaarinen kaihileikkaus, etukammiotekomykiö, iridektomia/iridotomia",THL
1171,Intracapsular cataract extraction with implantation of artificial lens in posterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJC20,1900-01-01,2008-12-31,NA,Intrakapsulaarinen kaihileikkaus takakammiotekomykiö,THL
1172,Intracapsular cataract extraction with implantation of artificial lens in posterior chamber and iridectomy or iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJC25,1900-01-01,2008-12-31,NA,"Intrakapsulaarinen kaihileikkaus, takakammiotekomykiö, iridotomia",THL
1173,Intracapsular cataract extraction with implantation of scleral fixed artificial lens in posterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJC40,1999-01-01,2030-12-31,NA,"Intrakapsulaarinen kaihileikkaus, takakammiotekomykiö kovakalvoon kiinnitettynä",THL
1174,Other intracapsular cataract operation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJC99,1900-01-01,2030-12-31,NA,Muu intrakapsulaarinen kaihileikkaus,THL
1175,Extracapsular cataract operations,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CJD,1900-01-01,2030-12-31,NA,"Kaihimykiön poistoleikkaukset, ekstrakapsulaariset",THL
1176,Extracapsular cataract extraction,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJD00,1900-01-01,2008-12-31,NA,Ekstrakapsulaarinen kaihileikkaus,THL
1177,Extracapsular cataract extraction with iridectomy or iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJD05,1900-01-01,2008-12-31,NA,Ekstrakapsulaarinen kaihileikkaus ja iridotomia,THL
1178,Extracapsular cataract extraction with implantation of artificial lens in anterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJD10,1900-01-01,2008-12-31,NA,"Ekstrakapsulaarinen kaihileikkaus, etukammiotekomykiö",THL
1179,Extracapsular cataract extraction with implantation of artificial lens in anterior chamber and iridectomy or iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJD15,1900-01-01,2030-12-31,NA,"Ekstrakapsulaarinen kaihileikkaus, etukammiotekomykiö, iridektomia/iridotomia",THL
1180,Extracapsular cataract extraction with implantation of artificial lens in posterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJD20,1900-01-01,2030-12-31,NA,"Ekstrakapsulaarinen kaihileikkaus, takakammiotekomykiö",THL
1181,Extracapsular cataract extraction with implantation of artificial lens in posterior chamber and iridectomy or iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJD25,1900-01-01,2008-12-31,NA,"Ekstrakapsulaarinen kaihileikkaus, takakammiotekomykiö, iridotomia",THL
1182,Pars plana lensectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJD30,1900-01-01,2030-12-31,NA,Mykiön poisto pars planan kautta,THL
1183,Extracapsular cataract extraction with implantation of scleral fixed artificial lens in posterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJD40,1999-01-01,2030-12-31,NA,"Ekstrakapsulaarinen kaihileikkaus, takakammiotekomykiö kovakalvoon kiinnitettynä",THL
1184,Other extracapsular cataract operations,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJD99,1900-01-01,2030-12-31,NA,Muu ekstrakapsulaarinen kaihileikkaus,THL
1185,Extracapsular cataract operations using phakoemulsification technique,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CJE,1900-01-01,2030-12-31,NA,Kaihileikkaukset ultraäänitekniikalla ja niihin liittyvät toimenpiteet,THL
1186,Phakoemulsification,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJE00,1900-01-01,2008-12-31,NA,Kaihimykiön poisto ultraäänitekniikalla,THL
1187,Phakoemulsification with iridectomy or iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJE05,1900-01-01,2008-12-31,NA,Kaihimykiön poisto ultraäänitekniikalla ja iridotomia,THL
1188,Phakoemulsification with implantation of artificial lens in anterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJE10,1900-01-01,2008-12-31,NA,Kaihimykiön poisto ultraäänitekniikalla etukammiotekomykiö,THL
1189,Phakoemulsification with implantation of artificial lens in anterior chamber and iridectomy or iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJE15,1900-01-01,2030-12-31,NA,"Kaihimykiön poisto ultraäänitekniikalla, etukammiotekomykiö ja iridektomia/iridotomia",THL
1190,Phakoemulsification with implantation of artificial lens in posterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJE20,1900-01-01,2030-12-31,NA,"Kaihimykiön ultraäänipoisto, takakammiotekomykiö",THL
1191,Phakoemulsification with implantation of artificial lens in posterior chamber and iridectomy or iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJE25,1900-01-01,2008-12-31,NA,Kaihimykiön poisto ultraäänitekniikalla takakammiotekomykiö ja iridotomia,THL
1192,Phakoemulsification with implantation of skleralt fixed artificial lens in posterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJE40,1999-01-01,2030-12-31,NA,"Kaihimykiön ultraäänipoisto, takakammiotekomykiö kovakalvoon kiinnitettynä",THL
1193,Other extracapsular cataract operation using phakoemulsification technique,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJE99,1900-01-01,2030-12-31,NA,Muu kaihileikkaus ultraäänitekniikkaa käyttäen,THL
1194,Other operations on artificial lens,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CJF,1900-01-01,2030-12-31,NA,Muut tekomykiöleikkaukset,THL
1195,Secondary implantation of artificial lens in anterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJF00,1900-01-01,2030-12-31,NA,Tekomykiön myöhäisasettaminen etukammioon,THL
1196,Secondary implantation of artificial lens in posterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJF10,1900-01-01,2030-12-31,NA,Tekomykiön myöhäisasettaminen takakammioon,THL
1197,Secondary implantation of skleral fixed artificial lens in posterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJF15,1999-01-01,2030-12-31,NA,Tekomykiön myöhäisasettaminen takakammioon kovakalvoon kiinnitettynä,THL
1198,Removal of artificial lens,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJF20,1900-01-01,2030-12-31,NA,Tekomykiön poisto,THL
1199,Reduction of dislocation of artificial lens,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJF30,1900-01-01,2030-12-31,NA,Tekomykiön asennon korjausleikkaus,THL
1200,Removal and implantation of artificial lens in anterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJF40,1900-01-01,2008-12-31,NA,"Tekomykiön poisto, uusi etukammiotekomykiö",THL
1201,Removal and implantation of artificial lens in anterior chamber with iridectomy or iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJF45,1900-01-01,2030-12-31,NA,"Tekomykiön poisto, uusi etukammiotekomykiö, iridektomia/iridotomia",THL
1202,Removal and implantation of artificial lens in posterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJF50,1900-01-01,2030-12-31,NA,"Tekomykiön poisto, uusi takakammiotekomykiö",THL
1203,Removal and implantation of artificial lens in posterior chamber with iridectomy or iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJF55,1900-01-01,2008-12-31,NA,"Tekomykiön poisto, uusi takakammiotekomykiö, iridotomia",THL
1204,Other operation on artificial lens,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJF99,1900-01-01,2030-12-31,NA,Muu tekomykiöleikkaus,THL
1205,Operations on dislocated lens,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CJG,1900-01-01,2030-12-31,NA,"Mykiön sijoiltaanmenon, luksaation, vuoksi tehtävät leikkaukset",THL
1206,Extraction of dislocated lens,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJG00,1900-01-01,2030-12-31,NA,Luksoituneen mykiön poisto,THL
1207,Extraction of dislocated lens with iridectomy or iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJG05,1900-01-01,2008-12-31,NA,Luksoituneen mykiön poisto ja iridotomia,THL
1208,Extraction of dislocated lens with implantation of artificial lens in anterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJG10,1900-01-01,2008-12-31,NA,"Luksoituneen mykiön poisto, uusi etukammiotekomykiö",THL
1209,Extraction of dislocated lens with implantation of artificial lens in anterior chamber and iridectomy or iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJG15,1900-01-01,2030-12-31,NA,"Luksoituneen mykiön poisto, etukammiotekomykiö, iridektomia/iridotomia",THL
1210,Extraction of dislocated lens with implantation of artificial lens in posterior chamber,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJG20,1900-01-01,2030-12-31,NA,"Luksoituneen mykiön poisto, takakammiotekomykiö",THL
1211,Extraction of dislocated lens with implantation of artificial lens in posterior chamber and iridectomy or iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJG25,1900-01-01,2008-12-31,NA,"Luksoituneen mykiön poisto, etukammiotekomykiö, iridotomia",THL
1212,Extraction of dislocated lens with implantation of artificial scleral fixed lens in posterior chamber and iridectomy or iridotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJG40,1999-01-01,2030-12-31,NA,"Luksoituneen mykiön poisto, takakammiotekomykiö kovakalvoon kiinnitettynä",THL
1213,Other operation on dislocated lens,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJG99,1900-01-01,2030-12-31,NA,Muu mykiön sijoiltaanmenon vuoksi tehtävä leikkaus,THL
1214,Other operations on lens,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CJW,1900-01-01,2030-12-31,NA,Muut mykiöleikkaukset,THL
1215,Other operation on lens,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CJW99,1900-01-01,2030-12-31,NA,Muu mykiöleikkaus,THL
1216,Scans and measurement printouts for intraocular lens power calculation,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CJ2M4,2017-01-01,2030-12-31,NA,Tekomykiön voimakkuuden määrittämiseksi tehdyt kuvaukset ja mittatulosteet,Translator
1217,Photography of lens or intraocular lens,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CJ2S4,2017-01-01,2030-12-31,NA,Mykiön tai tekomykiön valokuvaus,Translator
1218,"Choroid, retina and vitreous body",Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,CK,1900-01-01,2030-12-31,NA,"Suonikalvo, verkkokalvo ja lasiainen",THL
1219,"Diagnostic procedures of choroid, retina and vitreous body",Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CK_,1900-01-01,2030-12-31,NA,Silmänpohjan diagnostiset toimenpiteet,THL
1220,Transcleral radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKC80,1997-01-01,2030-12-31,NA,Kovakalvon läpi annettu sädehoito,THL
1221,Photoangiography of eye,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,XCD20,1997-01-01,2016-12-31,NA,Silmänpohjan verisuonien valokuvaus,THL
1222,Perimetry,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,XCK00,1900-01-01,2016-12-31,NA,Näkökenttätutkimus,THL
1223,Photography of fundus of eye,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,XCK10,1997-01-01,2016-12-31,NA,Silmänpohjan valokuvaus,THL
1224,"Biopsy of choroid, vitreous body and retina",Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CKA,1900-01-01,2030-12-31,NA,"Koepalan otot suonikalvosta, lasiaisesta ja verkkokalvosta",THL
1225,Biopsy of of choroid,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKA00,1900-01-01,2030-12-31,NA,Koepalan otto suonikalvosta,THL
1226,Biopsy of vitreous body,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKA10,1900-01-01,2030-12-31,NA,Lasiaisnäytteen otto,THL
1227,Biopsy of retina,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKA20,1900-01-01,2030-12-31,NA,Koepalan otto verkkokalvosta,THL
1228,Operations on chorioid for detachment,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CKB,1900-01-01,2030-12-31,NA,Suonikalvon irtoamisen vuoksi tehtävät leikkaukset,THL
1229,Puncture and evacuation of suprachorioidal fluid,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKB00,1900-01-01,2030-12-31,NA,Suonikalvon alaisen nesteen tyhjennys neulalla,THL
1230,"Puncture, evacuation of suprachorioidal fluid and injection of vitreous substitute",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKB10,1900-01-01,2030-12-31,NA,Suonikalvon alaisen nesteen poisto ja lasiaistilan täyttö,THL
1231,Other operation on chorioid for detachment,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKB99,1900-01-01,2030-12-31,NA,Muu suonikalvon irtoaman vuoksi tehtävä leikkaus,THL
1232,Extraocular operations on vitreous body and retina,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CKC,1900-01-01,2030-12-31,NA,Silmän ulkopuolelta tehtävät lasiais- ja verkkokalvoleikkaukset,THL
1233,Photorupture of vitreous body,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKC00,1900-01-01,2030-12-31,NA,Lasiaissäikeiden katkaisu laserilla,THL
1234,Local photocoagulation of retina,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKC10,1900-01-01,2007-12-31,NA,Verkkokalvon paikallinen fotokoagulaatio,THL
1235,Photocoagulation of retina,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKC12,2008-01-01,2030-12-31,NA,Verkkokalvon fotokoagulaatio,THL
1236,Panretinal photocoagulation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKC15,1900-01-01,2007-12-31,NA,Panretinaalinen fotokoagulaatio,THL
1237,Cryopexy of undetached retina,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKC20,1900-01-01,2030-12-31,NA,"Kiinni olevan verkkokalvon jäädytys, kryokoagulaatio",THL
1238,Cryopexy of detached retina,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKC30,1900-01-01,2030-12-31,NA,Irronneen verkkokalvon jäädytys,THL
1239,Electrocoagulation of retina,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKC40,1900-01-01,2030-12-31,NA,Verkkokalvon elektrokoagulaatio,THL
1240,Transscleral laser therapy of retina,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKC50,1900-01-01,2030-12-31,NA,Kovakalvon läpi annettu laserhoito,THL
1241,Local buckling of sclera using implant,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKC60,1900-01-01,2030-12-31,NA,"Kovakalvon paikallinen indentaatio, plombi",THL
1242,Removal of buckling implant from sclera,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKC65,1900-01-01,2030-12-31,NA,Plombin poisto,THL
1243,Circular buckling of sclera,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKC70,1900-01-01,2030-12-31,NA,Kovakalvon vyöttäminen,THL
1244,Removal of cerclage from sclera,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKC75,1900-01-01,2030-12-31,NA,Kovakalvon vyön poistaminen,THL
1245,Other extraocular operations on vitreous body and retina,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CKC99,1900-01-01,2030-12-31,NA,Muu lasiais- ja verkkokalvoleikkaus silmän ulkopuolelta,THL
1246,Intraocular operations on vitreous body and retina,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CKD,1900-01-01,2030-12-31,NA,Silmän sisällä tehtävät lasiais- ja verkkokalvotoimenpiteet,THL
