concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi,tmp_name_en_source
174,Ultrasound examination of urinary organs,Condition,SPAT,SPAT,NA,SPAT1163,2009-01-01,2017-12-31,NA,Virtsaelinten ultraäänitutkimus,Traslator
175,Haemodialysis,Condition,SPAT,SPAT,NA,SPAT1164,2009-01-01,2017-12-31,NA,Hemodialyysi,Traslator
176,Peritoneal dialysis,Condition,SPAT,SPAT,NA,SPAT1165,2009-01-01,2017-12-31,NA,Vatsakalvodialyysi,Traslator
177,Bladder puncture,Condition,SPAT,SPAT,NA,SPAT1166,2009-01-01,2010-12-31,NA,Virtsarakkopunktio,Traslator
178,Insertion of urinary catheter,Condition,SPAT,SPAT,NA,SPAT1167,2009-01-01,2099-12-31,NA,Virtsarakkokatetrin asettaminen,Traslator
179,Catheterisation training,Condition,SPAT,SPAT,NA,SPAT1168,2009-01-01,2099-12-31,NA,Katetrointiopetus,Traslator
180,Dilatation of urethra,Condition,SPAT,SPAT,NA,SPAT1169,2009-01-01,2017-12-31,NA,Virtsaputken laajentaminen,Traslator
181,Uroflowmetry,Condition,SPAT,SPAT,NA,SPAT1170,2009-01-01,2017-12-31,NA,"Virtsasuihkun virtausmittaus, flowmetria",Traslator
182,Bladder puncture,Condition,SPAT,SPAT,NA,SPAT1171,2009-01-01,2099-12-31,NA,Virtsarakkopunktio,Traslator
183,Guidance concerning hydration,Condition,SPAT,SPAT,NA,SPAT1172,2009-01-01,2099-12-31,NA,Nesteytykseen liittyvä ohjaus,Traslator
184,"gynaecological diseases, SEXUAL AND REPRODUCTIVE HEALTH",Condition,SPAT,SPAT,NA,SPAT1173,2009-01-01,2099-12-31,NA,"NAISTENTAUDIT, SEKSUAALI- JA LISÄÄNTYMISTERVEYS",Traslator
185,Ultrasound examination of mammary glands,Condition,SPAT,SPAT,NA,SPAT1174,2009-01-01,2017-12-31,NA,Rintarauhasten ultraäänitutkimus,Traslator
186,External version of foetus,Condition,SPAT,SPAT,NA,SPAT1175,2009-01-01,2017-12-31,NA,Sikiön ulkokäännös,Traslator
187,Management of childbirth,Condition,SPAT,SPAT,NA,SPAT1176,2009-01-01,2017-12-31,NA,Synnytyksen hoito,Traslator
188,Ultrasound examination of prostate through the skin,Condition,SPAT,SPAT,NA,SPAT1177,2009-01-01,2017-12-31,NA,Prostatan ultraäänitutkimus iholta,Traslator
189,Ultrasound examination of scrotum,Condition,SPAT,SPAT,NA,SPAT1178,2009-01-01,2017-12-31,NA,Kivespussin ultraäänitutkimus,Traslator
190,Sclerotherapy,Condition,SPAT,SPAT,NA,SPAT1179,2009-01-01,2017-12-31,NA,Skleroterapia,Traslator
191,Repositioning of paraphimosis,Condition,SPAT,SPAT,NA,SPAT1180,2009-01-01,2017-12-31,NA,Parafimoosin repositio,Traslator
192,Ultrasound examination of uterus and uterine appendages,Condition,SPAT,SPAT,NA,SPAT1181,2009-01-01,2099-12-31,NA,Kohdun ja sivuelinten ultraäänitutkimus,Traslator
193,"Ultrasound examination of uterus, appendages and lower abdomen",Condition,SPAT,SPAT,NA,SPAT1182,2009-01-01,2017-12-31,NA,"Kohdun, sivuelinten ja alavatsan UÄ",Traslator
194,Localisation of IUD or other ultrasound examination of separate gynaecological object,Condition,SPAT,SPAT,NA,SPAT1183,2009-01-01,2010-12-31,NA,Ehkäisykierukan paikantaminen tai muu yksittäisen gynekologisen kohteen UÄ,Traslator
195,Curettage of body of uterus,Condition,SPAT,SPAT,NA,SPAT1184,2009-01-01,2017-12-31,NA,Kohdun runko-osan kaavinta,Traslator
196,Medical abortion,Condition,SPAT,SPAT,NA,SPAT1185,2009-01-01,2017-12-31,NA,Raskauden keskeytys lääkkeellä,Traslator
197,Laser therapy or thermotherapy of uterine cervix,Condition,SPAT,SPAT,NA,SPAT1186,2009-01-01,2017-12-31,NA,Kohdun kaulan laserhoito tai poltto,Traslator
198,General ultrasound examination in early pregnancy,Condition,SPAT,SPAT,NA,SPAT1187,2009-01-01,2099-12-31,NA,Varhaisraskauden yleinen ultraäänitutkimus,Traslator
199,Monitoring of foetal growth,Condition,SPAT,SPAT,NA,SPAT1188,2009-01-01,2012-12-31,NA,Sikiön mittakontrolli,Traslator
200,Other ultrasound examination during pregnancy,Condition,SPAT,SPAT,NA,SPAT1189,2009-01-01,2099-12-31,NA,Muu raskaudenaikainen ultraäänitutkimus,Traslator
201,Insertion or removal of intrauterine contraceptive device,Condition,SPAT,SPAT,NA,SPAT1190,2009-01-01,2099-12-31,NA,Kohdunsisäisen ehkäisimen asettaminen tai poisto,Traslator
202,Removal of foreign body from vagina,Condition,SPAT,SPAT,NA,SPAT1191,2009-01-01,2099-12-31,NA,Vierasesineen poisto emättimestä,Traslator
203,Gynaecological examination,Condition,SPAT,SPAT,NA,SPAT1192,2009-01-01,2099-12-31,NA,Gynekologinen tutkimus,Traslator
204,Pap smear,Condition,SPAT,SPAT,NA,SPAT1193,2009-01-01,2099-12-31,NA,Gynekologinen irtosolunäytteen otto,Traslator
205,Monitoring of normal pregnancy,Condition,SPAT,SPAT,NA,SPAT1196,2009-01-01,2014-12-31,NA,Normaaliraskauden seuranta,Traslator
206,Dilatation of cervical canal,Condition,SPAT,SPAT,NA,SPAT1198,2009-01-01,2010-12-31,NA,Kohdun kaulakanavan laajennus,Traslator
207,Genetic counselling,Condition,SPAT,SPAT,NA,SPAT1199,2009-01-01,2099-12-31,NA,Perinnöllisyysneuvonta,Traslator
208,Collection of muscle or mucous membrane sample from body of uterus,Condition,SPAT,SPAT,NA,SPAT1356,2011-01-01,2017-12-31,NA,Kohdun runko-osan lihas- tai limakalvonäytteen otto,Traslator
209,Monitoring of problem during pregnancy,Condition,SPAT,SPAT,NA,SPAT1357,2011-01-01,2014-12-31,NA,Raskaudenaikaisen ongelman seuranta,Traslator
210,Assessment of need for induced abortion,Condition,SPAT,SPAT,NA,SPAT1371,2013-01-01,2099-12-31,NA,Raskauden keskeytyksen tarpeen arviointi,Traslator
211,Follow-up examination after induced abortion,Condition,SPAT,SPAT,NA,SPAT1372,2013-01-01,2099-12-31,NA,Raskauden keskeytyksen jälkitarkastus,Traslator
212,MUSCULOSKELETAL SYSTEM,Condition,SPAT,SPAT,NA,SPAT1201,2009-01-01,2099-12-31,NA,TUKI- JA LIIKUNTAELIMET,Traslator
213,Intra-articular injection,Condition,SPAT,SPAT,NA,SPAT1202,2009-01-01,2099-12-31,NA,Nivelinjektio,Traslator
214,"Injection therapy, other than intramuscular or subcutaneous",Condition,SPAT,SPAT,NA,SPAT1203,2009-01-01,2017-12-31,NA,Injektiohoito muualle kuin lihaksiin tai ihon alle,Traslator
215,Arthrocentesis,Condition,SPAT,SPAT,NA,SPAT1204,2009-01-01,2099-12-31,NA,Nivelpunktio,Traslator
216,Repositioning of dislocated joint,Condition,SPAT,SPAT,NA,SPAT1205,2009-01-01,2017-12-31,NA,Nivelen sijoiltaanmenon paikalleenasetus,Traslator
217,Repositioning and bandage of fracture,Condition,SPAT,SPAT,NA,SPAT1206,2009-01-01,2017-12-31,NA,Murtuman paikalleenasetus ja sidos,Traslator
218,Resection of finger or toe stump,Condition,SPAT,SPAT,NA,SPAT1207,2009-01-01,2017-12-31,NA,Sormen tai varpaan tyngän typistys,Traslator
219,Ultrasound examination of muscle or tendon,Condition,SPAT,SPAT,NA,SPAT1208,2009-01-01,2017-12-31,NA,Lihaksen tai jänteen ultraäänitutkimus,Traslator
220,Ultrasound examination of joint,Condition,SPAT,SPAT,NA,SPAT1209,2009-01-01,2017-12-31,NA,Nivelen ultraäänitutkimus,Traslator
221,Application of cast or individual aid,Condition,SPAT,SPAT,NA,SPAT1210,2009-01-01,2099-12-31,NA,Kipsin tai yksilöllisen tuen asetus,Traslator
222,Application of soft bandage,Condition,SPAT,SPAT,NA,SPAT1211,2009-01-01,2017-12-31,NA,Pehmeän sidoksen asetus,Traslator
223,Extensive examination of musculoskeletal system,Condition,SPAT,SPAT,NA,SPAT1212,2009-01-01,2017-12-31,NA,Tuki- ja liikuntaelimistön laaja tutkimus,Traslator
224,Examination of postural anomaly,Condition,SPAT,SPAT,NA,SPAT1213,2009-01-01,2099-12-31,NA,Ryhtivirheen tutkimus,Traslator
225,"REHABILITATION, FUNCTION SUPPORT, AID SERVICES",Condition,SPAT,SPAT,NA,SPAT1214,2009-01-01,2099-12-31,NA,"KUNTOUTUS, TOIMINNAN TUKEMINEN, APUVÄLINEPALVELUT",Traslator
226,Assessment of need for medical rehabilitation,Condition,SPAT,SPAT,NA,SPAT1215,2009-01-01,2099-12-31,NA,Lääkinnällisen kuntoutustarpeen arviointi,Traslator
227,Assessment of functional ability,Condition,SPAT,SPAT,NA,SPAT1216,2009-01-01,2099-12-31,NA,Toimintakyvyn arviointi,Traslator
228,Assessment of need for services (elderly/care support),Condition,SPAT,SPAT,NA,SPAT1217,2009-01-01,2099-12-31,NA,Palvelutarpeen arviointi (iäkkäät/hoitotuki),Traslator
229,Assessment of need for educational rehabilitation,Condition,SPAT,SPAT,NA,SPAT1218,2009-01-01,2017-12-31,NA,Kasvatuksellisen kuntoutuksen tarpeen arviointi,Traslator
230,Assessment of need for vocational rehabilitation,Condition,SPAT,SPAT,NA,SPAT1219,2009-01-01,2099-12-31,NA,Ammatillisen kuntoutuksen tarpeen arviointi,Traslator
231,Assessment of need for rehabilitation and/or rehabilitation plan,Condition,SPAT,SPAT,NA,SPAT1220,2009-01-01,2099-12-31,NA,Kuntoutustarpeen arvio ja/tai kuntoutussuunnitelma,Traslator
232,Guidance concerning rehabilitation services and livelihood,Condition,SPAT,SPAT,NA,SPAT1221,2009-01-01,2099-12-31,NA,Kuntoutuspalveluita ja toimeentuloa koskeva ohjaus,Traslator
233,Counselling/guidance promoting independent living,Condition,SPAT,SPAT,NA,SPAT1222,2009-01-01,2099-12-31,NA,Itsenäistä selviytymistä edistävä neuvonta/ohjaus,Traslator
234,Implementation of physical therapy rehabilitation plan,Condition,SPAT,SPAT,NA,SPAT1223,2009-01-01,2099-12-31,NA,Fysioterapeuttisen kuntoutussuunnitelman toteuttaminen,Traslator
235,Implementation of speech therapy rehabilitation plan,Condition,SPAT,SPAT,NA,SPAT1224,2009-01-01,2017-12-31,NA,Puheterapeuttisen kuntoutussuunnitelman toteuttaminen,Traslator
236,Implementation of podiatry rehabilitation plan,Condition,SPAT,SPAT,NA,SPAT1225,2009-01-01,2017-12-31,NA,Jalkaterapeuttisen kuntoutussuunnitelman toteuttaminen,Traslator
237,Implementation of occupational therapy rehabilitation plan,Condition,SPAT,SPAT,NA,SPAT1226,2009-01-01,2017-12-31,NA,Toimintaterapeuttisen kuntoutussuunnitelman toteuttaminen,Traslator
238,Substance abuse rehabilitation,Condition,SPAT,SPAT,NA,SPAT1227,2009-01-01,2099-12-31,NA,Päihdekuntoutus,Traslator
239,Forms of educational rehabilitation therapy,Condition,SPAT,SPAT,NA,SPAT1228,2009-01-01,2099-12-31,NA,Kasvatuksellisen kuntoutuksen terapiamuodot,Traslator
240,Assessment of need for aid,Condition,SPAT,SPAT,NA,SPAT1229,2009-01-01,2099-12-31,NA,Apuvälinetarpeen arviointi,Traslator
241,Aid fitting and borrowing and monitoring of use,Condition,SPAT,SPAT,NA,SPAT1230,2009-01-01,2017-12-31,NA,"Apuvälinesovitus, -lainaus ja käytön seuranta",Traslator
242,Assessment of adjustments needed in living environment,Condition,SPAT,SPAT,NA,SPAT1231,2009-01-01,2017-12-31,NA,Arvio elinympäristössä tarvittavista muutostöistä,Traslator
243,Communication with help of interpreter or assistant,Condition,SPAT,SPAT,NA,SPAT1232,2009-01-01,2099-12-31,NA,Kommunikaatio tulkin tai avustajan avulla,Traslator
244,Assessment of ability to work,Condition,SPAT,SPAT,NA,SPAT1233,2009-01-01,2010-12-31,NA,Työkyvyn arviointi,Traslator
245,Support of social functional capacity,Condition,SPAT,SPAT,NA,SPAT1234,2009-01-01,2099-12-31,NA,Sosiaalisen toimintakyvyn tukeminen,Traslator
246,"Mental health, emotional support",Condition,SPAT,SPAT,NA,SPAT1235,2009-01-01,2010-12-31,NA,"Mielenterveys, emotionaalinen tuki",Traslator
247,Informing family of child’s disability,Condition,SPAT,SPAT,NA,SPAT1236,2009-01-01,2017-12-31,NA,Ensitiedon antaminen,Traslator
248,Psychotherapy,Condition,SPAT,SPAT,NA,SPAT1237,2009-01-01,2099-12-31,NA,Psykoterapia,Traslator
249,Brief therapy,Condition,SPAT,SPAT,NA,SPAT1238,2009-01-01,2017-12-31,NA,Lyhytterapia,Traslator
250,Family therapy,Condition,SPAT,SPAT,NA,SPAT1239,2009-01-01,2099-12-31,NA,Perheterapia,Traslator
251,Therapeutic discussion,Condition,SPAT,SPAT,NA,SPAT1240,2009-01-01,2099-12-31,NA,Terapeuttinen keskustelu,Traslator
252,Extensive assessment of psychosocial situation,Condition,SPAT,SPAT,NA,SPAT1241,2009-01-01,2099-12-31,NA,Psykososiaalisen tilanteen laaja kartoitus,Traslator
253,Trauma therapy,Condition,SPAT,SPAT,NA,SPAT1242,2009-01-01,2099-12-31,NA,Traumaterapia,Traslator
254,Psychiatric/psychological examination,Condition,SPAT,SPAT,NA,SPAT1243,2009-01-01,2099-12-31,NA,Psykiatrinen/psykologinen tutkimus,Traslator
255,Occupational therapy,Condition,SPAT,SPAT,NA,SPAT1244,2009-01-01,2099-12-31,NA,Toiminnallinen terapia,Traslator
256,Provision of support and information to patient’s family members,Condition,SPAT,SPAT,NA,SPAT1245,2009-01-01,2099-12-31,NA,Potilaan läheisten tukeminen ja informointi,Traslator
257,Screening of depression or other psychiatric problem,Condition,SPAT,SPAT,NA,SPAT1246,2009-01-01,2099-12-31,NA,Depression tai muun psyykkisen ongelman seulonta,Traslator
258,Outpatient detoxication and monitoring,Condition,SPAT,SPAT,NA,SPAT1247,2009-01-01,2099-12-31,NA,Avokatkaisuhoito ja seuranta,Traslator
259,Referral to psychiatric observation (M1 referral),Condition,SPAT,SPAT,NA,SPAT1358,2011-01-01,2099-12-31,NA,Psykiatrinen tarkkailulähete eli M1-lähete,Traslator
260,"OTHER EXAMINATIONS, PROCEDURES, TREATMENT ETC.",Condition,SPAT,SPAT,NA,SPAT1248,2009-01-01,2099-12-31,NA,"MUU TUTKIMINEN, TOIMENPITEET, HOITO, YM.",Traslator
261,Fine needle aspiration biopsy,Condition,SPAT,SPAT,NA,SPAT1072,2009-01-01,2017-12-31,NA,Ohutneulanäytteen otto,Traslator
262,Treatment-related counselling outside office,Condition,SPAT,SPAT,NA,SPAT1249,2009-01-01,2099-12-31,NA,Hoitoon liittyvä neuvonta vastaanoton ulkopuolella,Traslator
263,Comprehensive monitoring of chronic illness,Condition,SPAT,SPAT,NA,SPAT1250,2009-01-01,2017-12-31,NA,Kroonisen sairauden perusteellinen seuranta,Traslator
264,Organisation of medication,Condition,SPAT,SPAT,NA,SPAT1251,2009-01-01,2012-12-31,NA,Lääkityksen järjestely,Traslator
265,Overall medication plan or its review,Condition,SPAT,SPAT,NA,SPAT1252,2009-01-01,2017-12-31,NA,Kokonaislääkehoitosuunnitelma tai sen tarkastus,Traslator
266,"Initiation, adjustment, discontinuation or repetition of medication",Condition,SPAT,SPAT,NA,SPAT1253,2009-01-01,2017-12-31,NA,"Lääkityksen aloitus, muutos, lopetus tai uusinta",Traslator
267,Administration of medicine,Condition,SPAT,SPAT,NA,SPAT1254,2009-01-01,2099-12-31,NA,Lääkkeenanto,Traslator
268,Intravenous administration of medicine,Condition,SPAT,SPAT,NA,SPAT1255,2009-01-01,2099-12-31,NA,Suonensisäinen lääkkeenanto,Traslator
269,Intramuscular and subcutaneous injection,Condition,SPAT,SPAT,NA,SPAT1256,2009-01-01,2099-12-31,NA,Lihas- ja ihonalaisinjektio,Traslator
270,Teaching of medicine inhalation technique,Condition,SPAT,SPAT,NA,SPAT1257,2009-01-01,2099-12-31,NA,Lääkeinhalaatiotekniikan opetus,Traslator
271,Opinion on need for continuous medication,Condition,SPAT,SPAT,NA,SPAT1258,2009-01-01,2010-12-31,NA,Lausunto jatkuvan lääkityksen tarpeesta,Traslator
272,Opinion on plain films,Condition,SPAT,SPAT,NA,SPAT1259,2009-01-01,2017-12-31,NA,Lausunto natiivikuvista,Traslator
273,Consultation of another employee,Condition,SPAT,SPAT,NA,SPAT1260,2009-01-01,2099-12-31,NA,Toisen työntekijän konsultoiminen,Traslator
274,Real-time image transmission consultation,Condition,SPAT,SPAT,NA,SPAT1261,2009-01-01,2017-12-31,NA,Reaaliaikainen kuvansiirtokonsultaatio,Traslator
275,Handing over of treatment supplies,Condition,SPAT,SPAT,NA,SPAT1262,2009-01-01,2017-12-31,NA,Hoitotarvikkeiden luovutus,Traslator
276,Sampling,Condition,SPAT,SPAT,NA,SPAT1263,2009-01-01,2017-12-31,NA,Näytteen otto,Traslator
277,Quick test at office or at home,Condition,SPAT,SPAT,NA,SPAT1264,2009-01-01,2010-12-31,NA,Pikatesti vastaanotolla tai kotona,Traslator
278,Breathalyser,Condition,SPAT,SPAT,NA,SPAT1265,2009-01-01,2099-12-31,NA,Alkometri,Traslator
279,Separate instruction to prepare for procedure,Condition,SPAT,SPAT,NA,SPAT1266,2009-01-01,2017-12-31,NA,Toimenpiteeseen valmistava erillinen ohjaus,Traslator
280,Desensitisation,Condition,SPAT,SPAT,NA,SPAT1267,2009-01-01,2099-12-31,NA,Siedätyshoito,Traslator
281,Allergy testing,Condition,SPAT,SPAT,NA,SPAT1268,2009-01-01,2017-12-31,NA,Allergiatestaus,Traslator
282,Other puncture and/or drainage,Condition,SPAT,SPAT,NA,SPAT1269,2009-01-01,2017-12-31,NA,Muu punktio ja/tai nesteenpoisto,Traslator
283,Narcotic/sobriety test,Condition,SPAT,SPAT,NA,SPAT1270,2009-01-01,2099-12-31,NA,Huume-/humalatilatutkimus,Traslator
284,Counselling / supply exchange for users of IV drugs,Condition,SPAT,SPAT,NA,SPAT1271,2009-01-01,2099-12-31,NA,Huumeiden IV-käyttäjien neuvonta/välineiden vaihto,Traslator
285,Drug screening,Condition,SPAT,SPAT,NA,SPAT1272,2009-01-01,2099-12-31,NA,Huumeseulonta,Traslator
286,Structured assessment of psychoactive substance / tobacco use,Condition,SPAT,SPAT,NA,SPAT1273,2009-01-01,2099-12-31,NA,Päihteiden/tupakan käytön strukturoitu kartoitus,Traslator
287,Brief intervention in person with addiction symptoms,Condition,SPAT,SPAT,NA,SPAT1274,2009-01-01,2099-12-31,NA,Riippuvuusoireisen mini-interventio,Traslator
288,Drug rehabilitation and replacement therapy of opioid-dependent person,Condition,SPAT,SPAT,NA,SPAT1275,2009-01-01,2099-12-31,NA,Opioidiriippuvaisen vieroitus- ja korvaushoito,Traslator
289,Outlining of treatment with patient or their family members,Condition,SPAT,SPAT,NA,SPAT1276,2009-01-01,2017-12-31,NA,Hoitolinjaus potilaan tai hänen omaistensa kanssa,Traslator
290,Instruction concerning legal protection and patient’s rights,Condition,SPAT,SPAT,NA,SPAT1277,2009-01-01,2017-12-31,NA,Oikeusturvaa ja potilaan oikeuksia koskeva ohjaus,Traslator
291,End-of-life care-related house call,Condition,SPAT,SPAT,NA,SPAT1278,2009-01-01,2010-12-31,NA,Saattohoidon kotikäynti,Traslator
292,Preparation of immediate hospitalisation,Condition,SPAT,SPAT,NA,SPAT1279,2009-01-01,2017-12-31,NA,Välittömän sairaalahoidon valmistelu,Traslator
293,Provision of administrative assistance,Condition,SPAT,SPAT,NA,SPAT1280,2009-01-01,2017-12-31,NA,Virka-avun antaminen,Traslator
294,Other administrative function,Condition,SPAT,SPAT,NA,SPAT1281,2009-01-01,2017-12-31,NA,Muu hallinnollinen toiminto,Traslator
295,Assessment of ability to drive and opinion,Condition,SPAT,SPAT,NA,SPAT1282,2009-01-01,2099-12-31,NA,Ajokyvyn arviointi ja lausunto,Traslator
296,Restricted health certificate,Condition,SPAT,SPAT,NA,SPAT1283,2009-01-01,2099-12-31,NA,Suppea todistus terveydentilasta,Traslator
297,Extensive health certificate,Condition,SPAT,SPAT,NA,SPAT1284,2009-01-01,2099-12-31,NA,Laaja todistus terveydentilasta terveydentilasta,Traslator
298,Provision of consultation response,Condition,SPAT,SPAT,NA,SPAT1285,2009-01-01,2017-12-31,NA,Konsultaatiovastauksen antaminen,Traslator
299,"Assessment of operability, including opinions",Condition,SPAT,SPAT,NA,SPAT1286,2009-01-01,2017-12-31,NA,Leikkauskelpoisuuden arviointi lausuntoineen,Traslator
300,Forensic medical examination of living person,Condition,SPAT,SPAT,NA,SPAT1287,2009-01-01,2017-12-31,NA,Elävän henkilön oikeuslääketieteellinen tutkimus,Traslator
301,Determination of cause of death,Condition,SPAT,SPAT,NA,SPAT1288,2009-01-01,2017-12-31,NA,Kuolinsyyn selvittäminen,Traslator
302,"External examination of deceased person, including possible further measures",Condition,SPAT,SPAT,NA,SPAT1289,2009-01-01,2017-12-31,NA,Vainajan ulkoinen tarkastus mahdollisine jatkotoimineen,Traslator
303,Preparation of deceased person,Condition,SPAT,SPAT,NA,SPAT1290,2009-01-01,2017-12-31,NA,Vainajan laitto,Traslator
304,Other function in accordance with NCSP classification,Condition,SPAT,SPAT,NA,SPAT1291,2009-01-01,2017-12-31,NA,Muu NCSP-luokituksen mukainen toiminto,Traslator
305,Other function in accordance with SHToL (Finnish classification of nursing interventions),Condition,SPAT,SPAT,NA,SPAT1292,2009-01-01,2017-12-31,NA,Muu SHToL:n mukainen toiminto,Traslator
306,Other function in accordance with rehabilitation guidance nomenclature,Condition,SPAT,SPAT,NA,SPAT1293,2009-01-01,2017-12-31,NA,Muu kuntoutusohjausnimikkeistön mukainen toiminto,Traslator
307,Other function in accordance with health social work nomenclature,Condition,SPAT,SPAT,NA,SPAT1294,2009-01-01,2017-12-31,NA,Muu terveyssosiaalityönimikkeistön mukainen toiminto,Traslator
308,Other function in accordance with physical therapy nomenclature,Condition,SPAT,SPAT,NA,SPAT1295,2009-01-01,2017-12-31,NA,Muu fysioterapianimikkeistön mukainen toiminto,Traslator
309,Other function in accordance with occupational therapy nomenclature,Condition,SPAT,SPAT,NA,SPAT1296,2009-01-01,2017-12-31,NA,Muu toimintaterapianimikkeistön mukainen toiminto,Traslator
310,Other function in accordance with speech therapy nomenclature,Condition,SPAT,SPAT,NA,SPAT1297,2009-01-01,2017-12-31,NA,Muu puheterapianimikkeistön mukainen toiminto,Traslator
311,Other function in accordance with nutritional therapy nomenclature,Condition,SPAT,SPAT,NA,SPAT1298,2009-01-01,2017-12-31,NA,Muu ravitsemusterapianimikkeistön mukainen toiminto,Traslator
312,Other function in accordance with podiatry nomenclature,Condition,SPAT,SPAT,NA,SPAT1299,2009-01-01,2017-12-31,NA,Muu jalkaterapianimikkeistön mukainen toiminto,Traslator
313,Other function in accordance with FinLOINC classification,Condition,SPAT,SPAT,NA,SPAT1300,2009-01-01,2017-12-31,NA,Muu FINLOINC -luokituksen mukainen toiminto,Traslator
314,No procedures,Condition,SPAT,SPAT,NA,SPAT1301,2009-01-01,2017-12-31,NA,Ei toimenpidettä,Traslator
315,Use of symptom diary,Condition,SPAT,SPAT,NA,SPAT1359,2011-01-01,2099-12-31,NA,Oirepäiväkirjan käyttö,Traslator
316,Extensive global examination,Condition,SPAT,SPAT,NA,SPAT1360,2011-01-01,2017-12-31,NA,Laaja yleistutkimus,Traslator
317,Collection of tissue sample,Condition,SPAT,SPAT,NA,SPAT1361,2011-01-01,2017-12-31,NA,Kudosnäytteen otto,Traslator
318,PREVENTIVE ACTION AND PROMOTION OF HEALTH,Condition,SPAT,SPAT,NA,SPAT1302,2009-01-01,2099-12-31,NA,EHKÄISEVÄ TOIMINTA JA TERVEYDEN EDISTÄMINEN,Traslator
319,Initiation of hormone replacement therapy for woman or man,Condition,SPAT,SPAT,NA,SPAT1194,2009-01-01,2017-12-31,NA,Hormonikorvaushoidon aloittaminen joko naiselle tai miehelle,Traslator
320,Antenatal classes,Condition,SPAT,SPAT,NA,SPAT1195,2009-01-01,2099-12-31,NA,Perhevalmennus,Traslator
321,Extensive health check-up of expecting family,Condition,SPAT,SPAT,NA,SPAT1197,2009-01-01,2099-12-31,NA,Lasta odottavan perheen laaja terveystarkastus,Traslator
322,Guidance for breast-feeding and breast care,Condition,SPAT,SPAT,NA,SPAT1200,2009-01-01,2099-12-31,NA,Imetyksen ja rintojen hoidon ohjaus,Traslator
323,Counselling and guidance related to growth and development,Condition,SPAT,SPAT,NA,SPAT1303,2009-01-01,2099-12-31,NA,Kasvuun ja kehitykseen liittyvä neuvonta ja ohjaus,Traslator
324,Counselling and guidance related to ageing,Condition,SPAT,SPAT,NA,SPAT1304,2009-01-01,2099-12-31,NA,Ikääntymiseen liittyvä neuvonta ja ohjeistus,Traslator
325,Counselling and guidance related to physical exercise,Condition,SPAT,SPAT,NA,SPAT1305,2009-01-01,2099-12-31,NA,Liikuntaan liittyvä neuvonta ja ohjaus,Traslator
326,Counselling and guidance related to nutrition and weight management,Condition,SPAT,SPAT,NA,SPAT1306,2009-01-01,2099-12-31,NA,Ravitsemukseen ja painonhallintaan liittyvä neuvonta ja ohjaus,Traslator
327,Psychosocial counselling and guidance,Condition,SPAT,SPAT,NA,SPAT1307,2009-01-01,2099-12-31,NA,Psykososiaalinen neuvonta ja ohjaus,Traslator
328,Sexual health counselling,Condition,SPAT,SPAT,NA,SPAT1308,2009-01-01,2099-12-31,NA,Seksuaaliterveysneuvonta,Traslator
329,Guidance related to psychoactive substances / risk behaviour,Condition,SPAT,SPAT,NA,SPAT1309,2009-01-01,2099-12-31,NA,Päihteisiin/riskikäyttäytymiseen liittyvä ohjaus,Traslator
330,Counselling related to known health issue,Condition,SPAT,SPAT,NA,SPAT1310,2009-01-01,2099-12-31,NA,Tunnettuun terveysongelmaan liittyvä neuvonta,Traslator
331,Counselling and guidance related to occupational health,Condition,SPAT,SPAT,NA,SPAT1311,2009-01-01,2099-12-31,NA,Työterveyteen liittyvä neuvonta ja ohjaus,Traslator
332,General health counselling,Condition,SPAT,SPAT,NA,SPAT1312,2009-01-01,2099-12-31,NA,Yleinen terveysneuvonta,Traslator
333,Guidance and counselling related to accident prevention,Condition,SPAT,SPAT,NA,SPAT1313,2009-01-01,2099-12-31,NA,Tapaturmien ehkäisyyn liittyvä ohjaus ja neuvonta,Traslator
334,Periodic health check-up of children and adolescents,Condition,SPAT,SPAT,NA,SPAT1315,2009-01-01,2099-12-31,NA,Lasten ja nuorten määräaikainen terveystarkastus,Traslator
335,"Planned health check-up monitoring, health check-up performed based on individual need",Condition,SPAT,SPAT,NA,SPAT1317,2009-01-01,2099-12-31,NA,"Sovittu terveystarkastuksen seuranta, yksilöllisen tarpeen mukaan tehty terveystarkastus",Traslator
336,Child’s final check at child health clinic before school start,Condition,SPAT,SPAT,NA,SPAT1318,2009-01-01,2010-12-31,NA,Lapsille suoritettava viimeinen neuvolatarkastus ennen kouluunmenoa,Traslator
337,Check-up and opinion included in school and student health care,Condition,SPAT,SPAT,NA,SPAT1319,2009-01-01,2010-12-31,NA,"Koulu- ja opiskeluterveydenhuoltoon kuuluva tarkastus, jonka yhteydessä tehdään lausunto",Traslator
338,Examination of child’s state of health referred to in Child Welfare Act,Condition,SPAT,SPAT,NA,SPAT1320,2009-01-01,2099-12-31,NA,Lastensuojelulain mukainen lapsen terveydentilan tutkiminen,Traslator
339,Health examination of person liable for military service,Condition,SPAT,SPAT,NA,SPAT1321,2009-01-01,2099-12-31,NA,Asevelvollisen terveystarkastus,Traslator
340,Pre-employment physical examination,Condition,SPAT,SPAT,NA,SPAT1322,2009-01-01,2099-12-31,NA,Työhönsijoitustarkastus,Traslator
