concept_id,concept_synonym_name,language_concept_id
4584,Ektooppisen mahalaukun limakalvon gammakuvaus,4181730
4585,Paksusuolen varjoainetutkimus (kolongrafia),4181730
4586,Paksusuolen tietokonetomografiatutkimus,4181730
4587,Paksusuolen kaksoiskontrastitutkimus,4181730
4588,Paksusuolen laaja tietokonetomografiatutkimus,4181730
4589,Paksusuolen erittäin laaja tietokonetomografiatutkimus,4181730
4590,Paksusuolen laaja magneettitutkimus,4181730
4591,Paksusuolen laaja 3 Teslan MT,4181730
4592,Paksusuolen läpikulun tutkimus (kolontransit),4181730
4593,Suoliston perfuusio TT,4181730
4594,Suolistoverenvuodon gammakuvaus,4181730
4595,Suolistoverenvuodon SPET ja matala-annos-TT,4181730
4596,Suolisiirrännäisen ultraäänitutkimus,4181730
4597,Suolisiirrännäisten näytteenotto radiologisessa ohjauksessa,4181730
4598,Ultraäänitutkimus suoliavanteen kautta,4181730
4599,Ultraäänitutkimus tähystyksessä suoliavanteen kautta,4181730
4600,Paikalliset ohut- ja paksusuolen leikkaukset,4181730
4601,Ohutsuolen avaus,4181730
4602,Vierasesineen poisto ohutsuolesta tähystyksessä,4181730
4603,Polyypin poisto ohutsuolesta tähystyksessä,4181730
4604,Paksusuolen avaus,4181730
4605,Vierasesineen poisto paksusuolesta tähystyksessä,4181730
4606,Polyypin poisto paksusuolesta tähystyksessä,4181730
4607,Koepalan otto paksusuolen lihaskerroksesta suolta avaamatta,4181730
4608,Koepalan otto paksusuolen lihaskerroksesta suolta avaamatta vatsaontelon tähystyksessä,4181730
4609,Ohutsuolen laskimoiden kovetushoito tähystyksessä,4181730
4610,Ohutsuolen poltto tai lämpökäsittely tähystyksessä,4181730
4611,Ohutsuolen laserhoito tähystyksessä,4181730
4612,Muu ohutsuolen verenvuodon tyrehdytys tähystyksessä,4181730
4613,Muu ohutsuolen poltto tai lämpökäsittely tähystyksessä,4181730
4614,Ohutsuoliahtautuman laajentaminen tähystyksessä,4181730
4615,Paksusuolen kovetushoito tähystyksessä,4181730
4616,Paksusuolen poltto tähystyksessä,4181730
4617,Paksusuolen laserhoito tähystyksessä,4181730
4618,Muu paksusuolen verenvuodon tyrehdytys tähystyksessä,4181730
4619,Muu paksusuolen poltto tai lämpökäsittely tähystyksessä,4181730
4620,Ulosteensiirto,4181730
4621,Paksunsuolen laajentaminen venyttämällä tähystyksessä,4181730
4622,Ohutsuolen ahtauman leikkaus,4181730
4623,Paksusuolen ahtauman leikkaus,4181730
4624,Proteesiputken laitto ohutsuoleen tähystyksessä,4181730
4625,Proteesiputken laitto paksusuoleen tähystyksessä,4181730
4626,Ohutsuolen ompelu,4181730
4627,Ohutsuolen ompelu vatsaontelon tähystyksessä,4181730
4628,Ohutsuolen muutoksen poisto,4181730
4629,Ohutsuolen muutoksen poisto vatsaontelon tähystyksessä,4181730
4630,Ohutsuoliavanteen sulku ilman suolen poistoa,4181730
4631,Paksusuolen ompelu,4181730
4632,Paksusuolen ompelu vatsaontelon tähystyksessä,4181730
4633,Paksusuolen seinämän läpi menevä paikallisen muutoksen poisto,4181730
4634,Paksusuolen seinämän läpi menevä paikallisen muutoksen poisto vatsaontelon tähystyksessä,4181730
4635,Endoskooppinen mukoresektio (EMR) paksussa suolessa,4181730
4636,"Paksusuolisuoliavanteen sulku ilman suolen poistoa, avanne iholle tai suolistoon",4181730
4637,Muu paikallinen ohut- tai paksusuolen leikkaus,4181730
4638,Muu paikallinen ohut- tai paksusuolen leikkaus vatsaontelon tähystyksessä,4181730
4639,Muu paikallinen ohut- tai paksusuolen toimenpide mahasuolikanavan tähystyksessä,4181730
4640,Ohut- ja paksusuolen typistysleikkaukset,4181730
4641,Ohutsuolen typistys avoin,4181730
4642,Ohutsuolen typistys vatsaontelon tähystyksessä,4181730
4643,Ohutsuolijaokkeen kääntäminen,4181730
4644,"Ohutsuolen pidennys (Bianchi), umpeuman korjaus tai lyhyen suolen pidentäminen",4181730
4645,Ileokekaalitypistys,4181730
4646,Ileokekaalitypistys vatsaontelon tähystyksessä,4181730
4647,Oikeanpuolinen paksusuolen typistys,4181730
4648,Oikeanpuolinen paksusuolen typistys vatsaontelon tähystyksessä,4181730
4649,Ohut- ja paksusuolta käsittävä typistys,4181730
4650,Ohut- ja paksusuolta käsittävä typistys tai uusintatypistys vatsaontelon tähystyksessä,4181730
4651,"Poikittaisen paksusuolen typistys, avoin",4181730
4652,Poikittaisen paksusuolen typistys vatsaontelon tähystyksessä,4181730
4653,Vasemmanpuolinen paksusuolen typistys,4181730
4654,Vasemmanpuolinen paksusuolen typistys vatsaontelon tähystyksessä,4181730
4655,Sigmasuolen typistys,4181730
4656,Sigmasuolen typistys vatsaontelon tähystyksessä,4181730
4657,Muu paksusuolen typistys,4181730
4658,Muu paksusuolen typistys vatsaontelon tähystyksessä,4181730
4659,Sigmasuolen ja peräsuolen typistys,4181730
4660,Sigmasuolen ja peräsuolen typistys tähystyksessä,4181730
4661,"Sigmasuolen typistys, sigmasuoliavanteen teko ja peräsuolen sulku (Hartmann)",4181730
4662,"Sigmasuolen typistys, sigmasuoliavanteen teko ja peräsuolen sulku vatsaontelon tähystyksessä",4181730
4663,"Muu paksusuolen typistys, proksimaalisen suoliavanteen teko ja peräsuolen sulku",4181730
4664,"Muu paksusuolen typistys, proksimaalinen suoliavanne ja peräsuolen sulku vatsaontelon tähystyksessä",4181730
4665,Muu ohut- tai paksusuolen poisto,4181730
4666,Muu ohut- tai paksusuolen poisto vatsaontelon tähystyksessä,4181730
4667,Suoliliitokset,4181730
4668,"Ohutsuoliliitos, enteroenterostomia",4181730
4669,Ohutsuoliliitos vatsaontelon tähystyksessä,4181730
4670,Ohutsuolen ja poikittaisen paksusuolen liitos,4181730
4671,Ohutsuolen ja poikittaisen paksusuolen liitos vatsaontelon tähystyksessä,4181730
4672,Muu ohutsuolen ja paksusuolen liitos kuin ileotransversostomia,4181730
4673,Muu ohutsuolen ja paksusuolen liitos kuin ileotransversostomia vatsaontelon tähystyksessä,4181730
4674,Paksusuolen osien välinen liitos,4181730
4675,Paksusuolen osien välinen liitos vatsaontelon tähystyksessä,4181730
4676,Avanteen teko ileumista peräsuoleen,4181730
4677,Avanteen teko ileumista peräsuoleen vatsaontelon tähystyksessä,4181730
4678,Avanteen teko koolonista peräsuoleen,4181730
4679,Avanteen teko koolonista peräsuoleen vatsaontelon tähystyksessä,4181730
4680,Suolileikkaukset ylipainon tai kolesterolin vähentämiseksi,4181730
4681,Suolen ohitusleikkaus aineenvaihduntahäiriön vuoksi,4181730
4682,Suolen ohitusleikkaus ja sappi-haimatiehyeen siirto,4181730
4683,Suolen ohitusleikkaus ja sappi-haimatiehyeen siirto vatsan tähystyksessä,4181730
4684,Suolen ohituksen korjaus,4181730
4685,Suolen ohituksen ja sappi-haimatiehyeen siirron korjaus,4181730
4686,Suolen ohituksen purku,4181730
4687,Suolen ohituksen ja sappi-haimatiehyeen siirron purku,4181730
4688,Muu suolileikkaus kolesterolin tai ylipainon vähentämiseksi,4181730
4689,Ohutsuolisiirrot ja siihen liittyvät toimenpiteet,4181730
4690,Ohutsuolisiirto,4181730
4691,Muu ohutsuolisiirtotoimenpide,4181730
4692,Ohut- ja paksusuolen avanneleikkaukset,4181730
4693,Ohutsuoliavanne katetrin avulla,4181730
4694,Ohutsuoliavanne katetrin avulla vatsaontelon tähystyksessä,4181730
4695,Ohutsuolen lenkkiavanne,4181730
4696,Ohutsuolen lenkkiavanne vatsaontelon tähystyksessä,4181730
4697,Ohutsuolen pääteavanne,4181730
4698,"Ohutsuolen ja peräsuolen välisen liitoksen muuttaminen ohutsuoliavanteeksi, ileostomiaksi",4181730
4699,Oikeanpuolisen paksusuolen avanne,4181730
4700,Oikeanpuolisen paksusuolen avanne vatsaontelon tähystyksessä,4181730
4701,Poikittaisen paksusuolen avanne,4181730
4702,Poikittaisen paksusuolen avanne vatsaontelon tähystyksessä,4181730
4703,Sigmasuolen avanne,4181730
4704,Sigmasuolen avanne vatsaontelon tähystyksessä,4181730
4705,Muu paksusuolen avanne,4181730
4706,Muu paksusuolen avanne vatsaontelon tähystyksessä,4181730
4707,Umpisuolen avanneleikkaus,4181730
4708,Umpisuolen avanneleikkaus vatsaontelontähystyksessä,4181730
4709,Paksusuolen esille nosto ilman aukaisua,4181730
4710,Paksusuolen esille nosto ilman aukaisua vatsaontelon tähystyksessä,4181730
4711,Esille nostetun paksusuolen avaaminen,4181730
4712,Suoliavanteen ja säiliöavanteen korjausleikkaukset,4181730
4713,Ohutsuoliavanteen sulku suoraan,4181730
4714,Paksusuoliavanteen sulku suoraan,4181730
4715,Ohutsuoliavanteen sulku suolta poistaen,4181730
4716,Terminaalisen suoliavanteen sulku ja liitos ohutsuoleen,4181730
4717,Terminaalisen suoliavanteen sulku ja liitos kooloniin,4181730
4718,Terminaalisen suoliavanteen sulku ja liitos peräsuoleen,4181730
4719,Paksusuoliavanteen sulku suolta poistaen,4181730
4720,Terminaalisen koolonavanteen sulku ja anastamosi kooloniin,4181730
4721,Terminaalisen koolonavanteen sulku ja anastamosi peräsuoleen,4181730
4722,Suoliavanteen korjaus,4181730
4723,Suoliavanteen korjaus vatsaontelon kautta,4181730
4724,Lantion ileumsäiliön korjausleikkaus,4181730
4725,Lantion koolonsäiliön korjausleikkaus,4181730
4726,Ileostomian muuttaminen pidätyskykyiseksi,4181730
4727,Pitävän avanteen muuttaminen tavanomaiseksi avanteeksi,4181730
4728,Lantion ileumsäiliön poisto,4181730
4729,Lantion koolonsäiliön poistaminen ja avanteen teko koolonista rektumiin tai peräaukkoon,4181730
4730,Ileumsäiliön poisto ja uuden pitävän ileumavanteen teko,4181730
4731,Lantion koolonsäiliön poisto ja uuden teko,4181730
4732,Lantion ileumsäiliön poistaminen ja uuden taskun muodostaminen,4181730
4733,Muu suoliavanteen tai -säiliön leikkaus,4181730
4734,Paksusuolen poistot,4181730
4735,Paksusuolen poisto kokonaan ja ileumin liitos peräsuoleen,4181730
4736,Paksusuolen laparoskooppinen poisto kokonaan ja ileumin liitos peräsuoleen,4181730
4737,Paksusuolen poisto kokonaan ja ohutsuoliavanne,4181730
4738,Paksusuolen laparoskooppinen poisto kokonaan ja ohutsuoliavanne,4181730
4739,Paksu- ja peräsuolen poisto ja ohutsuoliavanne,4181730
4740,"Paksusuolen poisto, peräsuolen limakalvon poisto ja liitos peräaukkoon",4181730
4741,"Paksusuolen poisto, peräsuolen limakalvon poisto ja liitos peräaukkoon, laparoskooppinen",4181730
4742,"Paksu- ja peräsuolen poisto, liitos peräaukkoon ja ohutsuoliavanne",4181730
4743,Paksusuolen ja peräsuolen poisto ja ohutsuolen avannesäiliön teko,4181730
4744,Muu paksusuolen poisto,4181730
4745,Suolen ripustukset,4181730
4746,Umpisuolen ripustus,4181730
4747,Umpisuolen ripustus vatsaontelon tähystyksessä,4181730
4748,Muu suolen ripustus,4181730
4749,Muu suolen ripustus vatsaontelon tähystyksessä,4181730
4750,Kiinnikkeiden irrotukset suolitukoksissa,4181730
4751,Vatsaontelon kiinnikkeen katkaisu suolitukoksessa,4181730
4752,Vatsaontelon kiinnikkeen katkaisu suolitukoksessa vatsaontelon tähystyksessä,4181730
4753,Vatsaontelon kiinnikkeiden irrottelu suolitukoksessa,4181730
4754,Vatsaontelon kiinnikkeiden irrottelu ja suolen kiinnitys lenkeiksi (Noble),4181730
4755,Muu vatsaontelon kiinnikkeiden irrottelu suolitukoksessa,4181730
4756,Muu kiinnikkeiden irrottelu suolitukoksessa vatsaontelon tähystyksessä,4181730
4757,Suolitukostoimenpiteet ilman irrottelua tai suolen poistoa,4181730
4758,Suolentuppeuman avoin palautus,4181730
4759,Suolen kiertymän tai kurouman oikaisu,4181730
4760,Suolen kiertymän tai kurouman oikaisu tähystyksessä,4181730
4761,Juuttuneen suolensisällön vieminen eteenpäin suolta avaamatta,4181730
4762,Muut suolitukostoimenpiteet ilman kiinnikkeiden irrottelua tai suolen poistoa,4181730
4763,Paksusuolen huuhtelut leikkauksen aikana,4181730
4764,Paksusuolen huuhtelu leikkauksessa,4181730
4765,Muut ohut- tai paksusuoleen kohdistuvat toimenpiteet,4181730
4766,Muu ohut- tai paksusuoleen kohdistuva avoin toimenpide,4181730
4767,Muu ohut- tai paksusuolen toimenpide vatsaontelon tähystyksessä,4181730
4768,Muu ohut- tai paksusuolen leikkaus mahasuolikanavan tähystyksessä,4181730
4769,Ohut- ja paksusuolen sädehoito,4181730
4770,Sädehoito ohut- ja paksusuolen primaarikasvaimen preoperatiivisena hoitona,4181730
4771,Radikaali ohut- ja paksusuolen primaarikasvaimen sädehoito,4181730
4772,Sädehoito ohut- ja paksusuolen primaarikasvaimen liitännäishoitona,4181730
4773,Sädehoito ohut- ja paksusuolen primaarikasvaimen palliatiivisena hoitona,4181730
4774,Sädehoito ohut- ja paksusuolen paikallisesti uusineen kasvaimen hoitona,4181730
4775,Sädehoito ohut- tai paksusuolessa ilmenneen etäpesäkkeen hoitona,4181730
4776,Sädehoito ohut- ja paksusuolen profylaktisena hoitona,4181730
4777,Muu ohut- ja paksusuolen sädehoito,4181730
4778,Ohut- ja paksusuolen tähystykset,4181730
4779,Suolenseinämän UÄ tähystysteitse,4181730
4780,Ohutsuolen tähystys nielun kautta,4181730
4781,Ohutsuolen tähystys suoliavanteen kautta,4181730
4782,Ohutsuolen ja peräaukon liitoksen tähystys,4181730
4783,Ohutsuolen tähystys suoliavauksesta leikkauksen aikana,4181730
4784,Ohutsuolen tähystys paksusuolen kautta,4181730
4785,"Koko paksusuolen tähystys, kolonoskopia",4181730
4786,Paksusuolen vasemman puolen tähystys,4181730
4787,"Sigmasuolen tähystys, sigmoideoskopia",4181730
4788,Kapseliendoskopia,4181730
4789,Muut ohut- ja paksusuolen toimenpiteet,4181730
4790,Kolonoskopianäytteiden histologinen tutkimus,4181730
4791,Suolentuppeuman hoito UÄ-ohjauksessa,4181730
4792,Suolentuppeuman hoito LPV-ohjauksessa,4181730
4793,Jejunumletkun asettaminen,4181730
4794,Jejunumletkun asettaminen mahalaukkuavanteen kautta,4181730
4795,Ohutsuolinäytteen otto suun kautta sondilla,4181730
4796,Suolentuppeuman oikaisu läpivalaisussa varjoaineella,4181730
4797,ACE (Anterior colonic emena) -hoito,4181730
4798,Avanneohjaus,4181730
4799,Peräsuoli,4181730
4800,Peräsuolen diagnostinen radiologia,4181730
4801,Peräsuolen magneettitutkimus,4181730
4802,"Peräsuolen magneettitutkimus (yli 1,5T)",4181730
4803,Peräsuolen laaja magneettitutkimus,4181730
4804,"Peräsuolen laaja magneettitutkimus (yli 1,5T)",4181730
4805,Peräsuolen erittäin laaja magneettitutkimus,4181730
4806,"Peräsuolen erittäin laaja magneettitutkimus (yli 1,5T)",4181730
4807,Peräsuolen toiminnan varjoainetutkimus (defekografia),4181730
4808,Peräsuolen toiminnan magneettitutkimus (magneettidefekografia),4181730
4809,Peräsuolen toiminnan 3 Teslan MT,4181730
4810,Ultraäänitutkimus tähystyksessä peräsuolen kautta,4181730
4811,Peräsuolen avaukset ja paikalliset toimenpiteet,4181730
4812,Peräsuolen avaus,4181730
4813,Vierasesineen poisto peräsuolesta tähystyksessä,4181730
4814,Polyypin poisto peräsuolesta tähystyksessä,4181730
4815,"Peräsuolen laskimoiden kovetushoito, skleroterapia, tähystyksessä",4181730
4816,Peräsuolen poltto tähystyksessä,4181730
4817,Peräsuolen laserhoito tähystyksessä,4181730
4818,Muu peräsuolen verenvuodon tyrehdytys tähystyksessä,4181730
4819,Peräsuolen limakalvomuutoksen tai vastaavan käsittely tähystyksessä,4181730
4820,Proteesiputken laitto peräsuoleen tähystyksessä,4181730
4821,Peräsuolen ompelu,4181730
4822,Peräsuolen avaus ja seinämän läpi menevä paikallisen muutoksen poisto,4181730
4823,Peräaukon kautta tehty peräsuolen seinämän läpi menevä paikallisen muutoksen poisto,4181730
4824,Peräsuolen limakalvomuutoksen mikrokirurginen poisto tähystyksessä,4181730
4825,Peräsuolen limakalvon osan poisto peräaukon kautta saumauslaitteella,4181730
4826,Endoskooppinen mukoresektio (EMR) peräsuolessa,4181730
4827,Muu peräsuolen avaus tai paikallinen toimenpide,4181730
4828,Muu peräsuolen avaus tai paikallinen toimenpide vatsaontelon tähystyksessä,4181730
4829,Muu peräsuolen avaus tai paikallinen toimenpide tähystyksessä,4181730
4830,Peräsuolen typistysleikkaukset,4181730
4831,"Peräsuolen typistys, anteriorinen resektio",4181730
4832,Peräsuolen typistys vatsaontelon tähystyksessä,4181730
4833,Peräsuolen ja mesorektumin typistys,4181730
4834,Peräsuolen ja mesorektumin typistys tähystyksessä,4181730
4835,Peräsuolen typistys ja mesorektumin poisto,4181730
4836,Peräsuolen typistys ja mesorektumin poisto tähystyksessä,4181730
4837,"Perä- ja sigmasuolen typistys, sigma-avanne ja peräsuolityngän sulku (Hartmann)",4181730
4838,"Perä- ja sigmasuolen typistys, sigma-avanne ja peräsuolen sulku (Hartmann) vatsaontelon tähystyksessä",4181730
4839,Peräsuolen ja sigmasuolen typistys ja koolo-anaalinen läpivetoliitos,4181730
4840,"Peräsuolen poisto ja paksusuoliavanteen teko, abdominoperineaalinen eksisio",4181730
4841,Peräsuolen poisto laparoskooppisesti avustaen,4181730
4842,Peräsuolen laaja poisto,4181730
4843,Peräsuolen laaja poisto tähystyksessä,4181730
4844,"Peräsuolen poisto, ohutsuoliavanteen teko, paksusuoli poistettu aikaisemmin",4181730
4845,"Peräsuolen limakalvon poisto ja ileoanaalinen liitos, paksusuoli poistettu aikaisemmin",4181730
4846,Peräsuolen poisto ja ileoanaalinen anastomoosi,4181730
4847,Peräsuolen poisto ja ileoanaalinen anastomoosi tähystyksessä,4181730
4848,Muu peräsuolen typistys,4181730
4849,Muu peräsuolen typistys vatsaontelon tähystyksessä,4181730
4850,Peräsuolen korjausleikkaukset,4181730
4851,Peräsuolen ripustus,4181730
4852,Peräsuolen ripustus vatsaontelon tähystyksessä,4181730
4853,Peräsuolen ripustus välilihan kautta,4181730
4854,Peräsuolen ompelu peräaukon kautta,4181730
4855,"Peräsuolen limakalvon poisto alakautta, korjaus end-to-end (Delorme)",4181730
4856,Peräaukon teko korkean tai intermediaanin atresian yhteydessä,4181730
4857,Muu peräsuolen korjausleikkaus,4181730
4858,Muu peräsuolen korjausleikkaus vatsaontelon tähystyksessä,4181730
4859,Peräsuolen lähikudosten leikkaukset,4181730
4860,Välilihan syöpäuusiutuman poisto peräsuolisyöpäleikkauksen jälkeen,4181730
4861,Muut peräsuolen leikkaukset,4181730
4862,Muu peräsuolen leikkaus,4181730
4863,Muu peräsuolen leikkaus vatsaontelon tähystyksessä,4181730
4864,Muu peräsuolen leikkaus suolen tähystyksessä,4181730
4865,Peräsuolen sädehoito,4181730
4866,Sädehoito peräsuolen primaarikasvaimen preoperatiivisena hoitona,4181730
4867,Radikaali peräsuolen primaarikasvaimen sädehoito,4181730
4868,Sädehoito peräsuolen primaarikasvaimen liitännäishoitona,4181730
4869,Sädehoito peräsuolen primaarikasvaimen palliatiivisena hoitona,4181730
4870,Sädehoito peräsuolen paikallisesti uusineen kasvaimen hoitona,4181730
4871,Sädehoito peräsuolessa ilmenneen etäpesäkkeen hoitona,4181730
4872,Sädehoito peräsuolen profylaktisena hoitona,4181730
4873,Muu peräsuolen sädehoito,4181730
4874,Muut peräsuolen toimenpiteet,4181730
4875,Ulostekovettuman poisto käsin,4181730
4876,Vierasesineen poisto peräsuolesta,4181730
4877,Peräruiske,4181730
4878,Peräruiskeohjaus,4181730
4879,Peräaukon sulkijan harjoituksen potilasohjaus,4181730
4880,Peräsuolen tähystys,4181730
4881,Peräsuolen seinämän UÄ tähystysteitse,4181730
4882,Peräsuolen tähystys,4181730
4883,Peräaukko ja ympäröivät rakenteet,4181730
4884,Peräaukon seudun diagnostinen radiologia,4181730
4885,Peräsuolen varjoainetutkimus (anografia),4181730
4886,Peräaukon rakenteiden ultraäänitutkimus,4181730
4887,Perianaalialueen laaja 3 Teslan MT,4181730
4888,Ultraäänitutkimus peräaukon kautta,4181730
4889,"Peräaukon koepalan otot, avaukset ja muutosten poistot",4181730
4890,"Peräaukon ympäryskudoksen avaus, kanavointi tai koepalan otto",4181730
4891,Koepalan otto peräaukkokanavasta,4181730
4892,Peräaukkokanavan tai ympäryskudoksen paikallisen muutoksen poisto,4181730
4893,Peräaukkokanavan tai ympäryskudoksen muutoksen lämpökäsittely,4181730
4894,Peräpukamien ja limakalvoprolapsien leikkaukset,4181730
4895,Peräpukamien poisto,4181730
4896,Peräpukamien lämpökäsittely,4181730
4897,Peräpukamien kovetushoito tähystyksessä,4181730
4898,Peräpukamien sitominen kumilenkeillä tähystyksessä,4181730
4899,Peräaukon limakalvon poisto ja liitos laitteella,4181730
4900,Muu peräpukamatoimenpide,4181730
4901,Peräaukon korjausleikkaukset,4181730
4902,Peräaukon sulkijan tuoreen repeämän korjaus ompelemalla,4181730
4903,Peräaukon sulkijan korjaaminen ilman siirrettä,4181730
4904,Peräaukon sulkijan korjaus lihassiirteellä,4181730
4905,"Peräaukon sulkijan korjaus lihaksen siirrolla uuteen tehtävään, transpositio",4181730
4906,Peräaukon lenkki,4181730
4907,Peräaukon teko matalan peräaukkoumpeuman yhteydessä,4181730
4908,Peräaukon kautta suoritettu injektio limakalvon alle tai sulkijalihaksiin,4181730
4909,Peräaukon sulkijalihaksen paikalliset leikkaukset,4181730
4910,Peräaukon laajennus,4181730
4911,Peräaukon sulkijalihaksen osittainen katkaisu,4181730
4912,Peräaukkoavanteen avaus,4181730
4913,Peräaukkoavanteen osittainen aukaisu,4181730
4914,Peräaukkoavanteen jatko/puhdistusleikkaus,4181730
4915,Peräaukon sisäisen sulkijalihaksen osittainen poisto Hirschsprungin taudin yhteydessä,4181730
4916,Peräaukkoavanteen poisto ja limakalvoläpän asettaminen,4181730
4917,Peräaukkoavanteen sulkeminen kollageenilla,4181730
4918,Peräaukkoavanteen sulkeminen fibriinillä,4181730
4919,Peräaukkoavanteen sulku intersfinkteerisesti (LIFT),4181730
4920,Muu peräaukon laajennus tai sulkijalihasleikkaus,4181730
4921,Peräaukon keinosulkijan laitto ja siihen liittyvät toimenpiteet,4181730
4922,Peräaukon keinosulkijan laitto,4181730
4923,Peräaukon keinosulkijan poisto,4181730
4924,Peräaukon keinosulkijan korjaus,4181730
4925,Muu peräaukon keinosulkijan leikkaus,4181730
4926,Muut peräaukon ja sen ympäryskudosten leikkaukset,4181730
4927,Muu peräaukkoon tai sitä ympäröiviin kudoksiin kohdistuva leikkaus,4181730
4928,Peräaukon ja sen ympäryksen sädehoito,4181730
4929,Sädehoito peräaukon ja sen ympäryksen primaarikasvaimen preoperatiivisena hoitona,4181730
4930,Radikaali peräaukon ja sen ympäryksen primaarikasvaimen sädehoito,4181730
4931,Sädehoito peräaukon ja sen ympäryksen primaarikasvaimen liitännäishoitona,4181730
4932,Sädehoito peräaukon ja sen ympäryksen primaarikasvaimen palliatiivisena hoitona,4181730
4933,Sädehoito peräaukon ja sen ympäryksen paikallisesti uusineen kasvaimen hoitona,4181730
4934,Sädehoito peräaukon seudussa ilmenneen etäpesäkkeen hoitona,4181730
4935,Sädehoito peräaukon ja sen ympäryksen profylaktisena hoitona,4181730
4936,Muu peräaukon ja sen ympäryksen sädehoito,4181730
4937,Peräsuolen tähystys,4181730
4938,Peräaukon tähystys,4181730
4939,Muut peräaukon diagnostiset toimenpiteet,4181730
4940,Perianaalialueen laaja magneettitutkimus,4181730
4941,Peräaukon/suolen painemittaus,4181730
4942,"Peräaukon sulkijan lihassähkötutkimus, EMG",4181730
4943,Maksa,4181730
4944,Maksan diagnostinen radiologia,4181730
4945,Maksan TT *,4181730
4946,Maksan spektroskopia,4181730
4947,Maksan gammakuvaus,4181730
4948,Maksan SPET ja matala-annos-TT,4181730
4949,"Maksan, sappiteiden ja haiman ultraäänitutkimus tähystysteitse",4181730
4950,Maksan aineenvaihdunnan erittäin laaja PET,4181730
4951,Maksan perfuusio TT,4181730
4952,Maksan SPET,4181730
4953,Maksasiirrännäisen ultraäänitutkimus,4181730
4954,Maksasiirrännäisen näytteenotto radiologisessa ohjauksessa,4181730
4955,Maksan paikalliset leikkaukset,4181730
4956,Maksan tutkimusleikkaus,4181730
4957,Maksakudoksen avaus,4181730
4958,Koepalan otto maksasta,4181730
4959,Koepalan otto maksasta vatsaontelon tähystyksessä,4181730
4960,Neulalla avoimesti otettu maksan kudosnäyte,4181730
4961,Neulalla otettu maksan kudosnäyte vatsaontelon tähystyksessä,4181730
4962,Maksakystan avaus ja reunojen ompelu,4181730
4963,Maksakystan avaus ja reunojen ompelu vatsaontelon tähystyksessä,4181730
4964,Maksamuutoksen poisto,4181730
4965,Maksamuutoksen poisto vatsaontelontähystyksessä,4181730
4966,Maksamuutoksen tuhoaminen,4181730
4967,Maksamuutoksen tuhoaminen vatsaontelon tähystyksessä,4181730
4968,Maksan repeämän ompelu,4181730
4969,Muu paikallinen maksaleikkaus,4181730
4970,Muu paikallinen maksaleikkaus vatsaontelon tähystyksessä,4181730
4971,Maksakudoksen poistoleikkaukset,4181730
4972,Maksan kiilapoisto,4181730
4973,Maksan osan epäanatominen poisto,4181730
4974,Yhden maksasegmentin poisto,4181730
4975,Kahden maksasegmentin poisto,4181730
4976,"II, III ja IV maksasegmentin poisto",4181730
4977,"V, VI, VII ja VIII maksasegmentin poisto",4181730
4978,"IV, V, VI, VII, ja VIII maksasegmentin poisto",4181730
4979,Muu usean maksasegmentin poisto,4181730
4980,Maksan osan poisto vatsaontelon tähystyksessä,4181730
4981,Muu maksan poisto,4181730
4982,Maksansiirto ja siihen liittyvät leikkaukset,4181730
4983,Maksan siirto,4181730
4984,Maksan osan siirto,4181730
4985,Maksan osan siirto elävältä luovuttajalta,4181730
4986,"Maksan vieraslajisiirto, ksenografti",4181730
4987,"Maksan osan siirto vieraalta lajilta, ksenografti",4181730
4988,Maksan siirto siirrettävää maksaa pienentäen tai jakaen,4181730
4989,Siirretyn maksan poisto,4181730
4990,Muu maksansiirtoon liittyvät toimenpide,4181730
4991,Muut maksan leikkaukset,4181730
4992,Muu maksan avoin toimenpide,4181730
4993,Muu maksan toimenpide vatsaontelon tähystyksessä,4181730
4994,Maksan ja sappiteiden sädehoito,4181730
4995,Sädehoito maksan ja sappiteiden primaarikasvaimen preoperatiivisena hoitona,4181730
4996,Radikaali maksan ja sappiteiden primaarikasvaimen sädehoito,4181730
4997,Sädehoito maksan ja sappiteiden primaarikasvaimen liitännäishoitona,4181730
4998,Sädehoito maksan ja sappiteiden primaarikasvaimen palliatiivisena hoitona,4181730
4999,Sädehoito maksan ja sappiteiden paikallisesti uusineen kasvaimen hoitona,4181730
5000,Sädehoito maksassa tai sappiteissä ilmenneen etäpesäkkeen hoitona,4181730
5001,Sädehoito maksan ja sappiteiden profylaktisena hoitona,4181730
5002,Muu maksan sädehoito,4181730
5003,Muut maksan toimenpiteet,4181730
5004,Asetyylikoliiniesteraasin osoittaminen kudoksesta,4181730
5005,Maksapesäkkeen punktio UÄ-ohjauksessa,4181730
5006,Säteilylähteen asettaminen maksaan radiologisessa ohjauksessa,4181730
5007,Maksan ultraäänitutkimus-elastografia,4181730
5008,Maksan kudosnäytteen otto UÄ-ohjauksessa,4181730
5009,Maksan kudosnäytteen otto TT-ohjauksessa,4181730
5010,Maksan kudosnäytteen otto MT-ohjauksessa,4181730
5011,Maksan histologinen tutkimus,4181730
5012,Maksan solunäytteen otto UÄ-ohjauksessa,4181730
5013,Maksan solunäytteen otto TT-ohjauksessa,4181730
5014,Maksapesäkkeen kanavointi UÄ-ohjauksessa,4181730
5015,Maksapesäkkeen kanavointi LPV-ohjauksessa,4181730
5016,Maksapesäkkeen kanavointi TT-ohjauksessa,4181730
