concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
595,Reoperation for deep heamorrhage in surgery of the nervous system,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,AWE00,1900-01-01,2030-12-31,NA
596,Other reoperation in surgery of the nervous system,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,AWW99,1900-01-01,2030-12-31,NA
597,Other neurological procedures,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,AX,1900-01-01,2030-12-31,NA
598,Head and neck radiologal examination for dose design of radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,AX_,1900-01-01,2030-12-31,NA
599,Other special head CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,AX1XD,1999-01-01,2002-11-10,NA
600,CT examination of head and neck for dose design of radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YA1AD,1999-01-01,2030-12-31,NA
601,Extensive CT examination of head and neck for dose design of radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YA1BD,2003-01-01,2030-12-31,NA
602,Very extensive CT examination of head and neck for dose design of radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YA1CD,2005-01-01,2030-12-31,NA
603,MRI examination of head and neck with median intesity magnet for dose design of radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YA1VF,1999-01-01,2016-12-31,NA
604,MRI examination of head and neck with high intesity magnet for dose design of radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YA1VG,1999-01-01,2030-12-31,NA
605,Head and neck MRI examination for dose design of radiotherapy with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YA1VM,2009-01-01,2016-12-31,NA
606,Other minor neurological procedures,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,AXX,1900-01-01,2030-12-31,NA
607,Thorough neurological assessment,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,AXX00,2018-01-01,2030-12-31,NA
608,Memory assessment,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,AXX01,2018-01-01,2030-12-31,NA
609,Intravascular test of medication against pain,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,AXX90,2004-01-01,2030-12-31,NA
610,Ambulatory measurement of symptoms of Parkinson’s disease over at least 6 days,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,AX002,2019-01-01,2030-12-31,NA
611,Other minor neurosurgical procedure,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TAW99,1900-01-01,2030-12-31,NA
612,Extensive radiotherapy of nervous system,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,AX0,1997-01-01,2030-12-31,NA
613,Radiotherapy of whole central nervous system,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,AX099,1997-01-01,2030-12-31,NA
614,Endocrine system,Procedure,NOMESCOfi,NOMESCOfi Level 0,NA,B,1900-01-01,2030-12-31,NA
615,Thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,BA,1900-01-01,2030-12-31,NA
616,Thyroid gland diagnostic radiology,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BA_,1900-01-01,2030-12-31,NA
617,Thyroiid ultrasound examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA1AE,1999-01-01,2030-12-31,NA
618,Thyroid gland isotope imaging,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA1AN,2009-01-01,2030-12-31,NA
619,Thyroid SPECT with low dose CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA1AQ,2009-01-01,2030-12-31,NA
620,Thyroid gland isotope imaging with calculation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA1MN,2009-01-01,2030-12-31,NA
621,I-131 dose capsel measurement,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA1NN,2009-01-01,2030-12-31,NA
622,SPECT of thyroid metastasis with low-dose CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,JN5AQ,2011-01-01,2030-12-31,NA
623,PET-CT of receptors in whole body,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,JN5ER,2011-01-01,2030-12-31,NA
624,Scintigraphy of thyroid metastases in connection with ablation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,JN5FN,2019-04-30,2030-12-31,NA
625,Isotope imaging of secondary neoplasms of thyroid origin,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,JN5PN,2009-01-01,2030-12-31,NA
626,Thyroid gland operations,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BAA,1900-01-01,2030-12-31,NA
627,Biopsy of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BAA00,1900-01-01,2030-12-31,NA
628,Exploration of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BAA05,1900-01-01,2017-12-31,NA
629,Incision of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BAA10,1900-01-01,2030-12-31,NA
630,Unilateral partial excision of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BAA20,1900-01-01,2030-12-31,NA
631,Bilateral partial excision of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BAA25,1900-01-01,2017-12-31,NA
632,Excision of thyroid isthmus,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BAA30,1900-01-01,2030-12-31,NA
633,Unilateral lobectomy of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BAA40,1900-01-01,2030-12-31,NA
634,Lobectomy and resection of contralateral lobe of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BAA50,1900-01-01,2017-12-31,NA
635,Total thyroidectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BAA60,1900-01-01,2030-12-31,NA
636,Other operation on thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BAA99,1900-01-01,2030-12-31,NA
637,Thyroid gland radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BA0,1997-01-01,2010-12-31,NA
638,Preoperative radiotherapy of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA001,1997-01-01,2010-12-31,NA
639,Radical radiotherapy of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA002,1997-01-01,2010-12-31,NA
640,Adjuvant radiotherapy of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA003,1997-01-01,2010-12-31,NA
641,Palliative radiotherapy of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA004,1997-01-01,2010-12-31,NA
642,Radiotherapy of local residive tumor of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA029,1997-01-01,2010-12-31,NA
643,Radiotherapy of metasthasis in thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA049,1997-01-01,2010-12-31,NA
644,Profylactic radiotherapy of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA090,1997-01-01,2010-12-31,NA
645,Other radiotherapy of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA099,1997-01-01,2010-12-31,NA
646,Thyroid gland other procedures,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BA_2,1900-01-01,2030-12-31,NA
647,Perchlorate discharge test of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA2AN,2009-01-01,2030-12-31,NA
648,"SPECT and uptake measurement of thyroid, low-dose CT",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA2AQ,2010-01-01,2030-12-31,NA
649,Biopsy of thyroid with ultrasound quidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA2AT,1999-01-01,2030-12-31,NA
650,Thyroid radiation dose measurement during isotope therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA2MN,2009-01-01,2030-12-31,NA
651,Cytology of thyroid with ultrasound quidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA3AT,1999-01-01,2030-12-31,NA
652,Sclerotherapy of thyroid,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BA4KT,1999-01-01,2030-12-31,NA
653,Puncture of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TBA00,1900-01-01,2030-12-31,NA
654,Needle biopsy of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TBA10,1900-01-01,2030-12-31,NA
655,Aspiration cytology of thyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TBA20,1900-01-01,2017-12-31,NA
656,Parathyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,BB,1900-01-01,2030-12-31,NA
657,Parathyroid gland diagnostic radiology,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BB_,1900-01-01,2030-12-31,NA
658,Parathyroid ultrasound examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BB1AE,1999-01-01,2030-12-31,NA
659,"Parathyroid gland isotope imaging, 1 isotope",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BB1AN,2009-01-01,2030-12-31,NA
660,Parathyroidgland SPECT with low dose CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BB1AQ,2009-01-01,2030-12-31,NA
661,"Parathyroid gland isotope imaging, 2 isotopes",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BB1BN,2009-01-01,2030-12-31,NA
662,"Extensive scintigraphy of parathyroid gland, 2 isotopes, SPECT and low-dose CT",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BB1BQ,2010-01-01,2030-12-31,NA
663,Parathyroid gland operations,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BBA,1900-01-01,2030-12-31,NA
664,Biopsy of parathyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BBA10,1900-01-01,2030-12-31,NA
665,Exploration of parathyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BBA20,1900-01-01,2030-12-31,NA
666,Excision of lesion of parathyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BBA30,1900-01-01,2030-12-31,NA
667,Subtotal parathyroidectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BBA40,1900-01-01,2030-12-31,NA
668,Total parathyroidectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BBA50,1900-01-01,2030-12-31,NA
669,Implantation or transplantation of parathyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BBA70,1900-01-01,2030-12-31,NA
670,Other operations on parathyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BBA99,1900-01-01,2030-12-31,NA
671,Parathyroid gland other procedures,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BB_2,1900-01-01,2030-12-31,NA
672,Biopsy of parathyroid gland with ultrasound quidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BB2AT,1999-01-01,2030-12-31,NA
673,Cytology of parathyroid gland with ultrasound quidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BB3AT,1999-01-01,2030-12-31,NA
674,Select blood sampling from parathyroid gland with radiological guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BB4WT,2003-01-01,2030-12-31,NA
675,Puncture of parathyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TBB00,1900-01-01,2030-12-31,NA
676,Needle biopsy of parathyroid gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TBB10,1900-01-01,2030-12-31,NA
677,Adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,BC,1900-01-01,2030-12-31,NA
678,Adrenal gland diagnostic radiology,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BC_,1900-01-01,2030-12-31,NA
679,CT of adrenal glands,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC1AD,1999-01-01,2030-12-31,NA
680,Adrenal gland ultrasound examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC1AE,1999-01-01,2030-12-31,NA
681,Adrenal cortex isotope imaging,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC1AN,2009-01-01,2030-12-31,NA
682,Adrenal cortex SPECT with low dose CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC1AQ,2009-01-01,2030-12-31,NA
683,Extensive CT of adrenal glands,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC1BD,1999-01-01,2030-12-31,NA
684,Very extensive CT of adrenal glands,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC1CD,1999-01-01,2030-12-31,NA
685,Adrenal metabolic PET,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC1DP,2009-01-01,2018-11-30,NA
686,Adrenal metabolic PET with CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC1DR,2009-01-01,2030-12-31,NA
687,Adrenal extensive metabolic PET,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC1JP,2009-01-01,2018-11-30,NA
688,Adrenal extensive metabolic PET with CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC1JR,2009-01-01,2030-12-31,NA
689,Very extensive PET-CT of adrenal gland metabolism,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC1KR,2015-01-01,2030-12-31,NA
690,CT examination of perfusion of adrenal glands,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC1PD,2003-01-01,2010-12-31,NA
691,Other special CT examination of adrenal glands,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC1XD,1999-01-01,2002-11-10,NA
692,Chromaffine and adrenergic tissue isotope imaging (MIBG),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC5AN,2009-01-01,2030-12-31,NA
693,Chromaffine tissue SPECT with low dose CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC5AQ,2009-01-01,2030-12-31,NA
694,Chromaffine tissue SPECT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC5SN,2009-01-01,2030-12-31,NA
695,Adrenal gland operations,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BCA,1900-01-01,2030-12-31,NA
696,Biopsy of adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BCA10,1900-01-01,2030-12-31,NA
697,Laparoscopic biopsy of adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BCA11,1997-01-01,2030-12-31,NA
698,Incision of adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BCA15,1900-01-01,2030-12-31,NA
699,Excision of lesion of adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BCA20,1900-01-01,2030-12-31,NA
700,Unilateral adrenalectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BCA30,1900-01-01,2030-12-31,NA
701,Endoscopic unilateral adrenalectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BCA31,1998-01-01,2030-12-31,NA
702,Bilateral adrenalectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BCA40,1900-01-01,2030-12-31,NA
703,Endoscopic bilateral adrenalectomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BCA41,1998-01-01,2030-12-31,NA
704,Other operations on adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BCA99,1900-01-01,2030-12-31,NA
705,Radiotherapy of adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BC0,1997-01-01,2010-12-31,NA
706,Preoperative radiotherapy of adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC001,1997-01-01,2010-12-31,NA
707,Radical radiotherapy of adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC002,1997-01-01,2010-12-31,NA
708,Adjuvant radiotherapy of adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC003,1997-01-01,2010-12-31,NA
709,Palliative radiotherapy of adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC004,1997-01-01,2010-12-31,NA
710,Radiotherapy of local residive tumor of adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC029,1997-01-01,2010-12-31,NA
711,Radiotherapy of metasthasis in adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC049,1997-01-01,2010-12-31,NA
712,Profylactic radiotherapy of adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC090,1997-01-01,2010-12-31,NA
713,Other radiotherapy of adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC099,1997-01-01,2010-12-31,NA
714,Adrenal gland other procedures,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BC_2,1900-01-01,2030-12-31,NA
715,Coagulation of adrenal gland under radiological guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC1LT,2006-01-01,2030-12-31,NA
716,Biopsy of adrenal gland with ultrasound guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC2AT,1999-01-01,2030-12-31,NA
717,Biopsy of adrenal gland with CT guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC2CT,1999-01-01,2030-12-31,NA
718,Biopsy of adrenal gland with MRI guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC2DT,1999-01-01,2030-12-31,NA
719,Cytology of adrenal gland with ultrasound guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC3AT,1999-01-01,2030-12-31,NA
720,Cytology of adrenal gland with CT guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC3CT,1999-01-01,2030-12-31,NA
721,Cytology of adrenal gland with MRI guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC3DT,1999-01-01,2030-12-31,NA
722,Selective blood sample from adrenal gland with radiological guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BC4WT,2003-01-01,2030-12-31,NA
723,Needle biopsy of adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TBC00,1900-01-01,2030-12-31,NA
724,Aspiration cytology of adrenal gland,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TBC10,1900-01-01,2030-12-31,NA
725,Carotid body,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,BD,1900-01-01,2030-12-31,NA
726,Carotid body,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BDA,1900-01-01,2030-12-31,NA
727,Operation on carotid body,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BDA10,1900-01-01,2030-12-31,NA
728,Endocrine pancreas,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,BE,2010-01-01,2030-12-31,NA
729,Endocrine pancreas functioning,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BEF,2010-01-01,2030-12-31,NA
730,Continuous subcutaneous glucose monitoring,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,BEF00,2010-01-01,2030-12-31,NA
731,Reoperations in endocrine surgery,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,BW,1900-01-01,2030-12-31,NA
732,Repair of wound dehiscence in endocrine surgery,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BWA00,1900-01-01,2030-12-31,NA
733,Reoperation for deep haemorrhage in endocrine surgery,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BWD00,1900-01-01,2030-12-31,NA
734,Other reoperation in endocrine surgery,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BWW99,1900-01-01,2030-12-31,NA
735,Other endocrinological procedures,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,BX,1900-01-01,2030-12-31,NA
736,Other minor procedures on endocrine organs,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,BX_,1900-01-01,2030-12-31,NA
737,Other minor procedure in endocrine surgery,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TBW99,1900-01-01,2030-12-31,NA
738,Eye and adjacent structures,Procedure,NOMESCOfi,NOMESCOfi Level 0,NA,C,1900-01-01,2030-12-31,NA
739,Orbit,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,CA,1900-01-01,2030-12-31,NA
740,Orbit diagnostic radiology,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CA_,1900-01-01,2030-12-31,NA
741,Orbita and canalis opticus X-ray examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1AA,1999-01-01,2030-12-31,NA
742,Orbita CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1AD,1999-01-01,2030-12-31,NA
743,Eye and orbita ultrasound examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1AE,1999-01-01,2030-12-31,NA
744,Extensive orbita CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1BD,1999-01-01,2030-12-31,NA
745,Eye and orbita MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1BF,1999-01-01,2016-12-31,NA
746,Eye and orbita MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1BG,1999-01-01,2030-12-31,NA
747,Eye and orbita MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1BM,2009-01-01,2016-12-31,NA
748,Very extensive orbita CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1CD,1999-01-01,2030-12-31,NA
749,Eye and orbita extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1CF,2003-01-01,2016-12-31,NA
750,Eye and orbita extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1CG,2003-01-01,2030-12-31,NA
751,Eye and orbita extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1CM,2009-01-01,2016-12-31,NA
752,Eye and orbita very extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1DF,2003-01-01,2016-12-31,NA
753,Eye and orbita very extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1DG,2003-01-01,2030-12-31,NA
754,Eye and orbita very extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1DM,2009-01-01,2016-12-31,NA
755,Localisation of intraocular foreign body with X-ray,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1EA,1999-01-01,2010-12-31,NA
756,Coagulation of orbital area under radiological guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1LT,2006-01-01,2030-12-31,NA
757,Ultrasound oculometry,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1ME,1999-01-01,2030-12-31,NA
758,Other special CT of orbita,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CA1XD,1999-01-01,2002-11-10,NA
759,"Puncture, incision and biopsy of orbit",Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CAA,1900-01-01,2030-12-31,NA
760,Puncture of orbital abscess,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAA00,1900-01-01,2030-12-31,NA
761,Exploratory anterior orbitotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAA10,1900-01-01,2030-12-31,NA
762,Exploratory lateral orbitotomy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAA20,1900-01-01,2030-12-31,NA
763,Biopsy of orbit,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAA30,1900-01-01,2030-12-31,NA
764,Excision of lesion of orbit,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CAB,1900-01-01,2030-12-31,NA
765,Anterior orbitotomy with excision of lesion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAB00,1900-01-01,2030-12-31,NA
766,Lateral orbitotomy with excision of lesion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAB10,1900-01-01,2030-12-31,NA
767,Transcranial orbitotomy with excision of lesion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAB40,1900-01-01,2030-12-31,NA
768,Orbitotomy with removal of foreign body,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAB50,1900-01-01,2030-12-31,NA
769,Operations on orbital walls,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CAC,1900-01-01,2030-12-31,NA
770,Reconstruction of orbital wall,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAC00,1900-01-01,2030-12-31,NA
771,Reconstruction of orbital wall using bone graft or plate,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAC10,1900-01-01,2030-12-31,NA
772,Lateral decompression of orbit,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAC20,1900-01-01,2030-12-31,NA
773,Decompression of orbit to sinuses,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAC30,1900-01-01,2030-12-31,NA
774,Transcranial decompression of orbital roof or optic canal,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAC40,1997-01-01,2030-12-31,NA
775,Decompression of orbit by coronal approach,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAC42,1999-01-01,2030-12-31,NA
776,Combined decompression of orbit,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAC44,1999-01-01,2030-12-31,NA
777,Repair of congenital malformation of orbital wall,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAC50,1900-01-01,2030-12-31,NA
778,Exenteration of orbit,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CAD,1900-01-01,2030-12-31,NA
779,Exenteration of orbit with use of graft or flap,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAD00,1900-01-01,2030-12-31,NA
780,Operations for anophthalmia after enucleation or evisceration of eye,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CAE,1900-01-01,2030-12-31,NA
781,Removal of implant from orbit,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAE00,1900-01-01,2030-12-31,NA
782,Revision and secondary implant in orbit,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAE10,1900-01-01,2030-12-31,NA
783,Revision of conjunctival sac with graft,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAE20,1900-01-01,2030-12-31,NA
784,Other operations on orbit,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CAW,1900-01-01,2030-12-31,NA
785,Other operation on orbit,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,CAW99,1900-01-01,2030-12-31,NA
786,Other procedures on orbit,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CA_2,1900-01-01,2030-12-31,NA
787,Needle biopsy of orbit,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TCA00,1900-01-01,2030-12-31,NA
788,Aspiration cytology of orbit,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TCA10,1900-01-01,2030-12-31,NA
789,Retrobulbar therapeutic injection into orbit,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TCA15,1900-01-01,2030-12-31,NA
790,Peribulbar therapeutic injection into orbit,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TCA20,1900-01-01,2030-12-31,NA
791,Photography of orbit,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,CA2S4,2017-01-01,2030-12-31,NA
